('2017-06-02 23:45:08', 1496447108, 'Users=', 3, 'Duration=', 3, 'min')
('2017-06-02 23:48:08', 1496447288, 'Users=', 5, 'Duration=', 3, 'min')
('2017-06-02 23:51:08', 1496447468, 'Users=', 10, 'Duration=', 3, 'min')
('2017-06-02 23:54:08', 1496447648, 'Users=', 20, 'Duration=', 3, 'min')
('2017-06-02 23:57:08', 1496447828, 'Users=', 50, 'Duration=', 3, 'min')
('2017-06-03 00:00:08', 1496448008, 'Users=', 100, 'Duration=', 3, 'min')
('2017-06-03 00:03:08', 1496448188, 'Users=', 150, 'Duration=', 3, 'min')
('2017-06-03 00:06:09', 1496448369, 'Users=', 200, 'Duration=', 3, 'min')
('2017-06-03 00:09:09', 1496448549, 'Users=', 250, 'Duration=', 3, 'min')
('2017-06-03 00:12:09', 1496448729, 'Users=', 300, 'Duration=', 3, 'min')
('2017-06-03 00:15:09', 1496448909, 'Users=', 350, 'Duration=', 3, 'min')
('2017-06-03 00:18:09', 1496449089, 'Users=', 400, 'Duration=', 3, 'min')
('2017-06-03 00:21:09', 1496449269, 'Users=', 500, 'Duration=', 3, 'min')
('2017-06-03 00:24:09', 1496449449, 'Users=', 600, 'Duration=', 3, 'min')
