_DATE	host	cpuusage	memusage	nodecpu	locustusers	
2017-03-12-11:09:00	rssserver-63g53	6.0	3.1100928E7	0.9927499890327454	150.0	
2017-03-12-11:09:00	rssserver-63g53	6.0	3.1100928E7	0.9927499890327454	150.0	
2017-03-12-11:08:00	rssserver-63g53	6.0	2.8766208E7	0.9925000071525574	150.0	
2017-03-12-11:08:00	rssserver-63g53	6.0	2.8766208E7	0.9925000071525574	150.0	
2017-03-12-11:07:00	rssserver-63g53	6.0	3.0445568E7	0.9929999709129333	150.0	
2017-03-12-11:07:00	rssserver-63g53	6.0	3.0445568E7	0.9929999709129333	150.0	
2017-03-12-11:06:00	rssserver-63g53	5.0	2.8827648E7	0.9932500123977661	100.0	
2017-03-12-11:06:00	rssserver-63g53	5.0	2.8827648E7	0.9932500123977661	100.0	
2017-03-12-11:05:00	rssserver-63g53	5.0	2.8807168E7	0.9934999942779541	50.0	
2017-03-12-11:05:00	rssserver-63g53	5.0	2.8807168E7	0.9934999942779541	50.0	
2017-03-12-11:04:00	rssserver-63g53	4.0	2.9835264E7	0.9934999942779541	75.0	
2017-03-12-11:04:00	rssserver-63g53	4.0	2.9835264E7	0.9934999942779541	75.0	
2017-03-12-11:03:00	rssserver-63g53	3.0	3.2776192E7	0.9934999942779541	50.0	
2017-03-12-11:03:00	rssserver-63g53	3.0	3.2776192E7	0.9934999942779541	50.0	
2017-03-12-11:02:00	rssserver-63g53	3.0	2.6062848E7	0.9942499995231628	50.0	
2017-03-12-11:02:00	rssserver-63g53	3.0	2.6062848E7	0.9942499995231628	50.0	
2017-03-12-11:01:00	rssserver-63g53	2.0	2.5280512E7	0.9582499861717224	50.0	
2017-03-12-11:01:00	rssserver-63g53	2.0	2.5280512E7	0.9582499861717224	50.0	
2017-03-12-11:00:00	rssserver-63g53	2.0	2.527232E7	0.9944999814033508	20.0	
2017-03-12-11:00:00	rssserver-63g53	2.0	2.527232E7	0.9944999814033508	20.0	
2017-03-12-10:59:00	rssserver-63g53	1.0	2.4506368E7	0.9947500228881836	20.0	
2017-03-12-10:59:00	rssserver-63g53	1.0	2.4506368E7	0.9947500228881836	20.0	
2017-03-12-10:58:00	rssserver-63g53	1.0	2.4506368E7	0.9950000047683716	20.0	
2017-03-12-10:58:00	rssserver-63g53	1.0	2.4506368E7	0.9950000047683716	20.0	
