_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 15:22:00 UTC 2017	3.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 15:23:00 UTC 2017	1.0	1.150128128E9	19945.8671875	0.0	2.0144128E7	37.1398811340332	4.0	8.32569344E8	445.29742431640625	0.0	6.0	1.2778496E9	1.297993728E9	8692.46484375	0.08425000309944153	0.06849999725818634	0.07900000363588333	0.06199999898672104	0.7958629131317139	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 15:24:00 UTC 2017	1.0	1.150128128E9	13155.244140625	0.0	2.0144128E7	37.1398811340332	4.0	8.32569344E8	224.40577697753906	1.0	1.0	1.278541824E9	1.298710528E9	8692.46484375	0.07450000196695328	0.07225000113248825	0.0572500005364418	0.06350000202655792	0.7958834767341614	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 15:25:00 UTC 2017	1.0	1.150128128E9	13155.244140625	0.0	2.0144128E7	37.1398811340332	9.0	8.32512E8	224.40577697753906	1.0	1.0	1.278304256E9	1.298710528E9	31.566137313842773	0.1132500022649765	0.06875000149011612	0.05274999886751175	0.07625000178813934	0.7958766222000122	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 15:26:00 UTC 2017	36.0	1.150128128E9	13155.244140625	0.0	2.0144128E7	0.0	4.0	8.32864256E8	224.40577697753906	1.0	1.0	1.278304256E9	1.298620416E9	27.80127716064453	0.0729999989271164	0.06424999982118607	0.04774999991059303	0.05274999886751175	0.7959187030792236	68.0	null	null	null	null	null	null	null	null	6.8230263E7	5.8805642E7	6749649.0	5635384.0	7728723.0	3.0853509E7	2.8821626E7	6040276.0	6040276.0	1302422.0	1517372.0	
Mon May 15 15:27:00 UTC 2017	113.0	1.150439424E9	388390.09375	1.0	2.0148224E7	7844.02490234375	26.0	8.32786432E8	5733.296875	9.0	10.0	1.277321216E9	1.298468864E9	27.80127716064453	0.07474999874830246	0.0729999989271164	0.0702499970793724	0.08100000023841858	0.7959920763969421	68.0	285.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8920252E7	8.0429094E7	3958282.0	3.3170794E7	4.7906922E7	4418130.0	4.7295513E7	5855665.0	5855665.0	1295341.0	1330934.0	
Mon May 15 15:28:00 UTC 2017	144.0	1.14505728E9	2038646.75	8.0	2.0148224E7	7844.02490234375	35.0	8.32679936E8	5733.296875	25.0	25.0	1.277145088E9	1.298173952E9	364262.65625	0.07850000262260437	0.09624999761581421	0.08500000089406967	0.10199999809265137	0.7968517541885376	68.0	561.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7713321E7	8.016754E7	3.2979765E7	3.9432006E7	5.9247752E7	3.1309822E7	5.5282515E7	6097662.0	6097662.0	1953334.0	1892263.0	
Mon May 15 15:29:00 UTC 2017	192.0	1.1260928E9	2778332.5	11.0	2.1532672E7	39052.00390625	36.0	8.32745472E8	8249.57421875	29.0	26.0	1.27893504E9	1.298173952E9	364262.65625	0.08550000190734863	0.08824999630451202	0.08624999970197678	0.10949999839067459	0.7931870818138123	127.0	869.0	852.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5483973E7	6.1884359E7	6119597.0	4.5481712E7	2.6796597E7	3.2507866E7	3.0977972E7	6091824.0	6091824.0	1601620.0	1483803.0	
Mon May 15 15:30:00 UTC 2017	263.0	1.096593408E9	2778332.5	14.0	2.0832256E7	50875.859375	51.0	8.32897024E8	11479.8349609375	42.0	33.0	1.277952E9	1.29896448E9	364262.65625	0.08749999850988388	0.11100000143051147	0.09724999964237213	0.1302500069141388	0.7888942360877991	127.0	1368.0	1350.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6353632E7	5.764689E7	4.1176314E7	2.6440074E7	6672719.0	2.8824793E7	3.0440463E7	6151808.0	6151808.0	1732460.0	1542680.0	
Mon May 15 15:31:00 UTC 2017	280.0	1.054633984E9	2778332.5	19.0	2.1520384E7	66829.6796875	60.0	8.33273856E8	11479.8349609375	65.0	48.0	1.278705664E9	1.297862656E9	364262.65625	0.07649999856948853	0.12549999356269836	0.11050000041723251	0.14350000023841858	0.783884584903717	127.0	1874.0	1867.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7187324E7	5.5489367E7	1.6610547E7	4630616.0	1.387749E7	6303445.0	2.8187697E7	5731857.0	5731857.0	1384753.0	1399311.0	
