_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 20:17:00 UTC 2017	995.0	1.120792576E9	1.804268E7	75.0	2.6841088E7	218209.796875	120.0	8.8285184E8	40801.26171875	196.0	175.0	1.27670272E9	1.29882112E9	3510122.5	3664533.75	0.10525000095367432	0.2409999966621399	0.24500000476837158	0.3542500138282776	0.7917833924293518	600.0	47204.0	47436.0	3053.0	3104.0	11.0	3.0	0.0	0.0	3.67350555E8	3.68473388E8	9.8618978E7	9.2603778E7	9.0420341E7	8.9900087E7	1.19908379E8	6.2369064E7	6.2369064E7	8703646.0	8365055.0	
Mon May 15 20:16:00 UTC 2017	997.0	1.121456128E9	1.804268E7	74.0	2.5325568E7	218209.796875	119.0	8.8264704E8	40801.26171875	187.0	167.0	1.277530112E9	1.29841152E9	3510122.5	3664533.75	0.09624999761581421	0.22975000739097595	0.23774999380111694	0.3577499985694885	0.7913816571235657	600.0	45584.0	45784.0	2724.0	2777.0	9.0	3.0	0.0	0.0	3.63108981E8	3.29314119E8	8.3446703E7	9.6826282E7	8.1766664E7	9.0051606E7	1.1677611E8	6.2194913E7	6.2194913E7	7471893.0	1.2106447E7	
Mon May 15 20:15:00 UTC 2017	996.0	1.126756352E9	1.830867E7	75.0	2.623488E7	218209.796875	120.0	8.82229248E8	40421.8203125	197.0	172.0	1.27741952E9	1.299267584E9	3510122.5	3664533.75	0.12224999815225601	0.2382500022649765	0.24150000512599945	0.3425000011920929	0.7923069000244141	598.0	43983.0	44136.0	2375.0	2425.0	7.0	3.0	0.0	0.0	3.79178167E8	3.92115165E8	8.5467329E7	8.7993525E7	1.05621076E8	1.01151496E8	1.25513509E8	6.3558713E7	6.3558713E7	8653372.0	7749925.0	
Mon May 15 20:14:00 UTC 2017	992.0	1.125146624E9	1.506845E7	66.0	2.6836992E7	218209.796875	104.0	8.81864704E8	40906.203125	161.0	139.0	1.278246912E9	1.299664896E9	3510122.5	3664533.75	0.09600000083446503	0.21574999392032623	0.2997500002384186	0.3230000138282776	0.7942703366279602	598.0	42424.0	42594.0	1980.0	1980.0	5.0	2.0	0.0	0.0	3.72297886E8	3.73690036E8	8.5400823E7	7.8434185E7	9.6866639E7	9.2383559E7	1.20159115E8	6.1861431E7	6.1861431E7	7403673.0	7302347.0	
Mon May 15 20:13:00 UTC 2017	850.0	1.122414592E9	1.8016008E7	75.0	2.3998464E7	231552.4375	123.0	8.82499584E8	40906.203125	194.0	168.0	1.277304832E9	1.2985344E9	3510122.5	3664533.75	0.10525000095367432	0.242249995470047	0.38975000381469727	0.34299999475479126	0.7910142540931702	598.0	40950.0	41090.0	1579.0	1584.0	3.0	1.0	0.0	0.0	3.68975775E8	3.5864051E8	8.191686E7	8.8357337E7	8.844929E7	8.7287075E7	1.18336879E8	6.134451E7	6.134451E7	1.0673247E7	8456378.0	
Mon May 15 20:12:00 UTC 2017	958.0	1.122025472E9	1.8108002E7	73.0	2.6886144E7	231552.4375	127.0	8.81881088E8	42387.8359375	192.0	176.0	1.277526016E9	1.298284544E9	3510122.5	3664533.75	0.09149999916553497	0.23524999618530273	0.24050000309944153	0.3502500057220459	0.7864601016044617	530.0	39177.0	39277.0	1139.0	1165.0	1.0	1.0	0.0	0.0	3.14386102E8	3.18682528E8	8.2076966E7	7.4223062E7	1.04911364E8	7.4991031E7	1.10192293E8	5.9954482E7	5.9954482E7	6775253.0	7699436.0	
Mon May 15 20:11:00 UTC 2017	991.0	1.085853696E9	1.810883E7	73.0	2.5165824E7	231552.4375	125.0	8.81483776E8	42387.8359375	191.0	171.0	1.277952E9	1.30015232E9	3509944.25	3697655.75	0.1042499989271164	0.22750000655651093	0.2382500022649765	0.35100001096725464	0.7871930599212646	530.0	37507.0	37584.0	841.0	862.0	1.0	0.0	0.0	0.0	3.19430386E8	3.15561025E8	8.5688233E7	7.7151486E7	8.3272331E7	9.3885711E7	1.11580035E8	6.097489E7	6.097489E7	8444897.0	7676976.0	
Mon May 15 20:10:00 UTC 2017	987.0	1.11480832E9	1.8101606E7	73.0	2.6005504E7	231552.4375	126.0	8.81229824E8	41337.6171875	182.0	174.0	1.273593856E9	1.29898496E9	3509944.25	3697655.75	0.09749999642372131	0.22675000131130219	0.23600000143051147	0.3490000069141388	0.793490469455719	530.0	35825.0	35866.0	573.0	594.0	0.0	0.0	0.0	0.0	3.09961132E8	3.17585815E8	7.617235E7	7.4714499E7	7.2041465E7	7.6587843E7	1.10649944E8	5.9135305E7	5.9135305E7	7552344.0	7885304.0	
Mon May 15 20:09:00 UTC 2017	974.0	1.116852224E9	1.7726732E7	71.0	2.5255936E7	231552.4375	124.0	8.8086528E8	41337.6171875	178.0	170.0	1.274638336E9	1.298128896E9	3333239.5	3505901.75	0.10450000315904617	0.21924999356269836	0.2370000034570694	0.3540000021457672	0.7928705215454102	457.0	34176.0	34247.0	414.0	399.0	0.0	0.0	0.0	0.0	2.96102996E8	2.85384496E8	6.069509E7	7.0594464E7	8.1631912E7	6.6989039E7	1.09260229E8	5.7455306E7	5.7455306E7	6304223.0	6492483.0	
Mon May 15 20:08:00 UTC 2017	969.0	1.08214272E9	1.7365966E7	68.0	2.5198592E7	231552.4375	128.0	8.80611328E8	40797.7890625	173.0	163.0	1.275465728E9	1.298255872E9	3333239.5	3505901.75	0.10499999672174454	0.22100000083446503	0.22325000166893005	0.3372499942779541	0.7907089591026306	457.0	32547.0	32601.0	247.0	256.0	0.0	0.0	0.0	0.0	2.90843458E8	2.90601151E8	7.5122649E7	7.2743749E7	7.0873783E7	7.6075315E7	1.08261064E8	5.8435878E7	5.8435878E7	6761049.0	6327779.0	
