_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Tue May 16 00:28:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Tue May 16 00:29:00 UTC 2017	1.0	1.101312E9	null	0.0	2.0443136E7	null	4.0	8.50829312E8	339.4378967285156	1.0	1.0	1.27164416E9	1.29814528E9	null	0.07275000214576721	0.060750000178813934	0.0572500005364418	0.06575000286102295	0.7808085680007935	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Tue May 16 00:30:00 UTC 2017	2.0	1.101312E9	20587.712890625	0.0	2.0443136E7	0.0	4.0	8.50919424E8	223.1964111328125	1.0	1.0	1.271554048E9	1.299001344E9	28.211000442504883	0.08449999988079071	0.06624999642372131	0.05324999988079071	0.06199999898672104	0.7808295488357544	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Tue May 16 00:31:00 UTC 2017	13.0	1.101312E9	21749.3203125	0.0	2.0443136E7	0.0	3.0	8.50829312E8	545.5491943359375	1.0	1.0	1.27131648E9	1.298911232E9	28.211000442504883	0.07000000029802322	0.06750000268220901	0.04874999821186066	0.060499999672174454	0.7819167375564575	32.0	null	null	null	null	null	null	null	null	7.0607879E7	7.7495242E7	1.0023477E7	4241488.0	6414142.0	3.9805956E7	4.1698173E7	2.3694299E7	2.3694299E7	1445336.0	2131541.0	
Tue May 16 00:32:00 UTC 2017	53.0	1.10116864E9	245791.0	1.0	1.961984E7	0.0	10.0	8.50968576E8	2275.754638671875	3.0	4.0	1.271443456E9	1.298825216E9	28.211000442504883	0.07599999755620956	0.06449999660253525	0.060499999672174454	0.0677499994635582	0.7808598875999451	32.0	135.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2784871E7	8.4459928E7	3.3232564E7	6.3446709E7	2.6888086E7	3881845.0	7.7673822E7	9915254.0	9915254.0	1571814.0	1357287.0	
Tue May 16 00:33:00 UTC 2017	68.0	1.099300864E9	1017339.375	4.0	2.0451328E7	0.0	20.0	8.51202048E8	4181.13623046875	10.0	12.0	1.272246272E9	1.298735104E9	146240.8125	0.08699999749660492	0.07575000077486038	0.06700000166893005	0.08874999731779099	0.7808457016944885	32.0	263.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2796839E7	9.6018636E7	3.7454928E7	9312269.0	3.5763505E7	4773968.0	8.4360193E7	7846160.0	7846160.0	2897801.0	1510730.0	
Tue May 16 00:34:00 UTC 2017	103.0	1.090400256E9	1017339.375	5.0	1.9623936E7	0.0	19.0	8.51165184E8	4110.28662109375	11.0	15.0	1.272070144E9	1.297702912E9	196852.359375	0.07774999737739563	0.08150000125169754	0.06624999642372131	0.09300000220537186	0.7803114652633667	102.0	427.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1067415E7	5.9592367E7	1.8965999E7	5365603.0	8270045.0	5645961.0	4.0376515E7	6037630.0	6037630.0	1390075.0	1444260.0	
Tue May 16 00:35:00 UTC 2017	188.0	1.078439936E9	1017339.375	8.0	2.1143552E7	0.0	29.0	8.51542016E8	7529.61767578125	20.0	23.0	1.27207424E9	1.298726912E9	196852.359375	0.10499999672174454	0.08574999868869781	0.08100000023841858	0.09224999696016312	0.7793872356414795	102.0	819.0	831.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3551882E7	6.3945436E7	2.3633252E7	6946988.0	2.0259097E7	6925987.0	2.9046595E7	5595160.0	5595160.0	1393745.0	1378722.0	
Tue May 16 00:36:00 UTC 2017	223.0	1.039376384E9	3407782.25	14.0	2.0320256E7	0.0	49.0	8.513536E8	7529.61767578125	39.0	36.0	1.271988224E9	1.299410944E9	196852.359375	0.07900000363588333	0.1120000034570694	0.09875000268220901	0.13124999403953552	0.7757391929626465	102.0	1226.0	1228.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3833914E7	5.4241162E7	2.1525377E7	2.4576968E7	9723036.0	6089570.0	3.0963237E7	5915326.0	5915326.0	1301521.0	1497838.0	
Tue May 16 00:37:00 UTC 2017	252.0	1.007874048E9	4023546.75	16.0	2.0320256E7	57020.72265625	49.0	8.5143552E8	7529.61767578125	40.0	40.0	1.271840768E9	1.29855488E9	739563.0625	0.08474999666213989	0.09950000047683716	0.09875000268220901	0.13050000369548798	0.7722604870796204	123.0	1651.0	1645.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3187903E7	6.9849854E7	5015754.0	2.5215675E7	6330359.0	1.4813983E7	3.1129462E7	6164692.0	6164692.0	1367595.0	1677256.0	
Tue May 16 00:38:00 UTC 2017	284.0	9.81528576E8	4023546.75	18.0	2.1843968E7	57020.72265625	53.0	8.51755008E8	7529.61767578125	46.0	42.0	1.271754752E9	1.298468864E9	879609.1875	0.08775000274181366	0.10849999636411667	0.10649999976158142	0.13824999332427979	0.7705641984939575	123.0	2130.0	2137.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2506268E7	5.7459531E7	7842316.0	3.162385E7	4514410.0	5051728.0	3.1239478E7	6141384.0	6141384.0	1692343.0	1463571.0	
