_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sun May 14 03:48:00 UTC 2017	991.0	1.373835264E9	1.8334728E7	75.0	2.4600576E7	254331.5	124.0	8.03360768E8	42542.71484375	193.0	172.0	1.171197952E9	1.190248448E9	3660693.25	0.09224999696016312	0.23524999618530273	0.242249995470047	0.3622500002384186	0.8258703947067261	600.0	49385.0	49597.0	2824.0	2842.0	8.0	9.0	0.0	0.0	3.13946416E8	3.46432176E8	1.02072388E8	8.6159442E7	8.6885203E7	7.8867357E7	1.14863835E8	6.1328327E7	6.1328327E7	8709698.0	8481113.0	
Sun May 14 03:47:00 UTC 2017	995.0	1.407377408E9	1.8334728E7	74.0	2.4526848E7	259922.859375	126.0	8.02869248E8	42542.71484375	191.0	172.0	1.171349504E9	1.189371904E9	3708920.0	0.11124999821186066	0.23399999737739563	0.24674999713897705	0.3555000126361847	0.8277291655540466	600.0	47774.0	47981.0	2475.0	2495.0	6.0	5.0	0.0	0.0	3.33283103E8	3.31984434E8	7.4336867E7	8.8451885E7	7.8848509E7	9.986034E7	1.16711949E8	6.1543801E7	6.1543801E7	8901241.0	7816560.0	
Sun May 14 03:46:00 UTC 2017	991.0	1.405267968E9	1.8436594E7	74.0	2.6095616E7	259922.859375	121.0	8.02525184E8	41209.203125	194.0	172.0	1.171349504E9	1.190244352E9	3658953.75	0.09149999916553497	0.24124999344348907	0.24050000309944153	0.351500004529953	0.8281293511390686	600.0	46118.0	46333.0	2175.0	2160.0	6.0	3.0	0.0	0.0	3.18370422E8	3.26022903E8	8.6353088E7	8.4866036E7	7.1535393E7	7.9132908E7	1.11542539E8	6.0057383E7	6.0057383E7	7739254.0	6264563.0	
Sun May 14 03:45:00 UTC 2017	992.0	1.40814336E9	1.7913336E7	74.0	2.7471872E7	240677.9375	129.0	8.02410496E8	41209.203125	185.0	174.0	1.171529728E9	1.188728832E9	3562718.5	0.12449999898672104	0.23350000381469727	0.2475000023841858	0.3490000069141388	0.8277345299720764	558.0	44473.0	44655.0	1877.0	1844.0	4.0	3.0	0.0	0.0	3.54593548E8	3.22213152E8	8.8089655E7	8.5753307E7	9.8591132E7	8.7031799E7	1.16051181E8	6.1186684E7	6.1186684E7	8610310.0	9222241.0	
Sun May 14 03:44:00 UTC 2017	993.0	1.394434048E9	1.7913336E7	74.0	2.5264128E7	240677.9375	122.0	8.01857536E8	43370.1640625	184.0	171.0	1.171197952E9	1.189605376E9	3536041.25	0.10300000011920929	0.22349999845027924	0.24400000274181366	0.35249999165534973	0.8274502754211426	558.0	42857.0	43030.0	1529.0	1480.0	3.0	2.0	0.0	0.0	3.70214077E8	3.39861502E8	8.5500688E7	9.4525871E7	7.5045088E7	8.4766357E7	1.17030252E8	6.1577124E7	6.1577124E7	9439091.0	8368924.0	
Sun May 14 03:43:00 UTC 2017	985.0	1.406386176E9	1.7913336E7	73.0	2.5350144E7	240677.9375	125.0	8.01660928E8	43370.1640625	185.0	178.0	1.170354176E9	1.190158336E9	3536041.25	0.10050000250339508	0.23475000262260437	0.24549999833106995	0.35074999928474426	0.827248215675354	558.0	41250.0	41398.0	1170.0	1140.0	1.0	2.0	0.0	0.0	3.27813705E8	3.12643482E8	8.6990187E7	7.6376534E7	7.5220239E7	8.05556E7	1.13657753E8	6.1537928E7	6.1537928E7	7653108.0	7035305.0	
Sun May 14 03:42:00 UTC 2017	988.0	1.40201984E9	1.7913336E7	72.0	2.3703552E7	240677.9375	133.0	8.01112064E8	43370.1640625	181.0	175.0	1.171152896E9	1.190150144E9	3420393.0	0.10350000113248825	0.22474999725818634	0.23725000023841858	0.3479999899864197	0.8270480632781982	488.0	39648.0	39774.0	871.0	857.0	0.0	2.0	0.0	0.0	3.21704861E8	3.01456775E8	7.1933898E7	7.8491001E7	7.2310301E7	7.4984034E7	1.11615097E8	6.0460933E7	6.0460933E7	8858683.0	6438016.0	
Sun May 14 03:41:00 UTC 2017	969.0	1.403326464E9	1.7685856E7	67.0	2.443264E7	240677.9375	125.0	8.00571392E8	40676.99609375	168.0	164.0	1.170878464E9	1.188716544E9	3279756.0	0.10175000131130219	0.2150000035762787	0.25824999809265137	0.3407500088214874	0.8270045518875122	488.0	37962.0	38102.0	662.0	632.0	0.0	1.0	0.0	0.0	2.84521406E8	2.48740467E8	7.2397384E7	6.0438699E7	6.9577316E7	6.5422904E7	1.04584745E8	5.6978954E7	5.6978954E7	6021629.0	5821799.0	
Sun May 14 03:40:00 UTC 2017	920.0	1.397874688E9	1.7685856E7	68.0	2.5116672E7	240677.9375	129.0	8.00395264E8	38803.81640625	169.0	166.0	1.168420864E9	1.186492416E9	3279756.0	0.09749999642372131	0.21649999916553497	0.21924999356269836	0.3244999945163727	0.8258293271064758	488.0	36234.0	36344.0	494.0	488.0	0.0	0.0	0.0	0.0	1.84873028E8	1.87237255E8	5.0361682E7	5.5105929E7	5.2745254E7	5.4972345E7	9.697349E7	4.3669281E7	4.3669281E7	5386088.0	4907837.0	
Sun May 14 03:39:00 UTC 2017	915.0	1.40761088E9	1.7685856E7	68.0	2.4354816E7	240677.9375	125.0	7.99993856E8	38803.81640625	177.0	159.0	1.168191488E9	1.187258368E9	3533222.75	0.10925000160932541	0.2214999943971634	0.21774999797344208	0.34325000643730164	0.8254310488700867	406.0	34669.0	34798.0	415.0	414.0	0.0	0.0	0.0	0.0	1.91595152E8	1.80874314E8	5.5045304E7	5.5133555E7	4.8417608E7	5.1928321E7	9.5097359E7	3.786644E7	3.786644E7	4279025.0	3700043.0	
