0.993
0.993
0.983
0.983
0.99
0.99
0.983
0.983
0.965
0.965
0.922
0.922
0.878
0.878
0.872
0.872
0.827
0.827
0.809
0.809
0.765
0.765
0.704
0.704
0.701
0.701
0.669
0.669
0.627
0.627
0.606
0.606
0.556
0.556
0.481
0.481
0.471
0.471
0.433
0.433
0.36
0.36
0.351
0.351
0.32
0.32
0.242
0.242
0.23
0.23
0.196
0.196
0.13
0.13
0.119
0.119
0.089
0.089
0.051
0.051
0.051
0.051
0.04
0.04
0.025
0.025
0.024
0.024
0.02
0.02
0.012
0.012
0.012
0.012
0.011
0.011
0.008
0.008
0.009
0.009
0.008
0.008
