_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat Apr 29 18:39:00 UTC 2017	1164.0	1.128435712E9	2.2741464E7	95.0	3.05152E7	243401.515625	167.0	1.28958464E9	47517.0	208.0	210.0	1.116635136E9	7.13326592E8	4668509.5	4439187.0	0.09224999696016312	0.148499995470047	0.22699999809265137	0.5337499976158142	0.8987805843353271	600.0	32192.0	30696.0	43.0	56.0	3.0	3.0	0.0	0.0	6.740024E7	6.9460696E7	8827094.0	9843724.0	7895529.0	8049519.0	5.4152198E7	1.4260149E7	1.4260149E7	2887733.0	2867192.0	
Sat Apr 29 18:38:00 UTC 2017	1155.0	1.129299968E9	2.2518924E7	91.0	3.0375936E7	241137.75	168.0	1.289846784E9	46751.12109375	198.0	201.0	1.116483584E9	7.02152704E8	4668509.5	4439187.0	0.11124999821186066	0.14124999940395355	0.19249999523162842	0.5237500071525574	0.8993486166000366	600.0	30200.0	28664.0	43.0	53.0	2.0	2.0	0.0	0.0	6.9695636E7	6.9253884E7	8425504.0	9003304.0	8559804.0	8530403.0	5.4930818E7	1.4057748E7	1.4057748E7	3123869.0	3032637.0	
Sat Apr 29 18:37:00 UTC 2017	1109.0	1.129660416E9	2.0914296E7	87.0	3.0388224E7	234025.65625	171.0	1.29017856E9	46168.2421875	204.0	195.0	1.116479488E9	6.89860608E8	4647142.5	3995559.75	0.10100000351667404	0.13600000739097595	0.20074999332427979	0.5102499723434448	0.8973274827003479	600.0	28215.0	26684.0	36.0	51.0	1.0	2.0	0.0	0.0	6.3367964E7	6.5086215E7	8331104.0	6996422.0	7687471.0	7488148.0	5.1792894E7	1.3037933E7	1.3037933E7	2727920.0	2644904.0	
Sat Apr 29 18:36:00 UTC 2017	1106.0	1.129242624E9	2.0914296E7	82.0	3.0224384E7	194907.15625	171.0	1.290698752E9	46664.6953125	195.0	185.0	1.116479488E9	6.7823616E8	4471698.5	3995559.75	0.10000000149011612	0.1392499953508377	0.20550000667572021	0.48399999737739563	0.8942294120788574	500.0	26281.0	24711.0	35.0	50.0	0.0	1.0	0.0	0.0	6.3230057E7	6.1585833E7	8047064.0	7379891.0	7636398.0	7173421.0	5.0743755E7	1.2761776E7	1.2761776E7	2736892.0	2619426.0	
Sat Apr 29 18:35:00 UTC 2017	1028.0	1.129648128E9	1.8438732E7	73.0	2.9372416E7	194907.15625	159.0	1.291190272E9	38542.62109375	175.0	176.0	1.117528064E9	6.70076928E8	3892079.0	3723855.25	0.1132500022649765	0.12800000607967377	0.1782499998807907	0.45625001192092896	0.8928922414779663	500.0	24362.0	22732.0	34.0	49.0	0.0	0.0	0.0	0.0	5.4783871E7	5.603134E7	6741465.0	6646842.0	8013863.0	5854796.0	4.4845524E7	1.187494E7	1.187494E7	2539873.0	2624948.0	
Sat Apr 29 18:34:00 UTC 2017	936.0	1.128562688E9	1.770913E7	70.0	2.9515776E7	184298.890625	149.0	1.291497472E9	38542.62109375	156.0	163.0	1.108963328E9	6.55704064E8	3540113.5	null	0.10724999755620956	0.12600000202655792	0.17475000023841858	0.42750000953674316	0.8897667527198792	500.0	22444.0	21027.0	34.0	10.0	0.0	0.0	0.0	0.0	5.6749227E7	5.5182184E7	7066601.0	6451474.0	7737157.0	7128568.0	4.4540984E7	1.1286493E7	1.1286493E7	2434940.0	2527033.0	
Sat Apr 29 18:33:00 UTC 2017	880.0	1.12922624E9	1.6695154E7	68.0	2.9454336E7	184298.890625	149.0	1.291759616E9	38175.59765625	156.0	158.0	1.109049344E9	6.45275648E8	3343974.5	2857528.75	0.08824999630451202	0.1302500069141388	0.16875000298023224	0.4189999997615814	0.8883150815963745	400.0	20787.0	19437.0	6.0	10.0	0.0	0.0	0.0	0.0	5.1596941E7	4.9452822E7	5721294.0	5517469.0	5078531.0	5153447.0	4.1318681E7	1.0062244E7	1.0062244E7	2304318.0	2341613.0	
Sat Apr 29 18:32:00 UTC 2017	866.0	1.129058304E9	1.6695154E7	66.0	2.8758016E7	114267.3359375	146.0	1.292132352E9	37012.02734375	152.0	147.0	1.109131264E9	6.35265024E8	3343974.5	2857528.75	0.09624999761581421	0.1237500011920929	0.18674999475479126	0.3942500054836273	0.8864842057228088	400.0	19201.0	17864.0	6.0	10.0	0.0	0.0	0.0	0.0	5.5797812E7	5.2295503E7	5970020.0	6993296.0	5951870.0	5740907.0	4.2984771E7	1.0636959E7	1.0636959E7	2386560.0	2459129.0	
Sat Apr 29 18:31:00 UTC 2017	826.0	1.129775104E9	1.104106E7	62.0	2.8770304E7	114267.3359375	134.0	1.29255424E9	34279.28125	146.0	137.0	1.108566016E9	6.26057216E8	3343974.5	2857528.75	0.08699999749660492	0.12200000137090683	0.15725000202655792	0.3880000114440918	0.8854078054428101	400.0	17631.0	16378.0	6.0	7.0	0.0	0.0	0.0	0.0	4.900842E7	4.6785612E7	4945482.0	4970213.0	5550682.0	5053764.0	3.8775394E7	9530506.0	9530506.0	2088522.0	2123355.0	
Sat Apr 29 18:30:00 UTC 2017	781.0	1.12975872E9	1.104106E7	58.0	2.8737536E7	114267.3359375	138.0	1.292951552E9	34096.3046875	139.0	132.0	1.108885504E9	6.21658112E8	3012149.0	null	0.09925000369548798	0.11649999767541885	0.164000004529953	0.3804999887943268	0.8845618963241577	350.0	16187.0	14988.0	5.0	7.0	0.0	0.0	0.0	0.0	4.9609414E7	4.7017063E7	4654346.0	5158117.0	5687861.0	5683439.0	3.7534969E7	8943069.0	8943069.0	1962178.0	2336329.0	
