_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sun May 14 22:39:00 UTC 2017	989.0	1.263239168E9	1.799254E7	73.0	2.5673728E7	244213.671875	126.0	7.51161344E8	42620.3203125	197.0	162.0	1.217736704E9	1.2189696E9	3886856.5	0.09775000065565109	0.23000000417232513	0.23524999618530273	0.34450000524520874	0.8021755218505859	537.0	33651.0	33407.0	1150.0	1239.0	0.0	1.0	0.0	0.0	3.07727256E8	3.31127593E8	9.7549015E7	7.6006591E7	8.1533967E7	8.3251958E7	1.11948858E8	6.0545117E7	6.0545117E7	8089334.0	7696858.0	
Sun May 14 22:38:00 UTC 2017	972.0	1.223139328E9	1.799254E7	71.0	2.5141248E7	244213.671875	121.0	7.50759936E8	40604.015625	199.0	153.0	1.217601536E9	1.215860736E9	3983494.0	0.09425000101327896	0.22949999570846558	0.2590000033378601	0.3529999852180481	0.7970587015151978	537.0	31922.0	31713.0	901.0	964.0	0.0	0.0	0.0	0.0	2.82868753E8	2.93692425E8	7.9695861E7	7.0867598E7	7.4351491E7	6.932122E7	1.07142269E8	5.8222074E7	5.8222074E7	6285951.0	6011450.0	
Sun May 14 22:37:00 UTC 2017	972.0	1.254486016E9	1.799254E7	72.0	2.5022464E7	244213.671875	125.0	7.50280704E8	41158.0390625	204.0	156.0	1.216294912E9	1.21489408E9	3880299.75	0.10400000214576721	0.22224999964237213	0.22875000536441803	0.3527500033378601	0.798117458820343	452.0	30329.0	30106.0	697.0	778.0	0.0	0.0	0.0	0.0	3.08441339E8	3.04537735E8	8.5591907E7	7.8044289E7	8.5763418E7	9.1462527E7	1.10785911E8	5.8720589E7	5.8720589E7	8221434.0	6906520.0	
Sun May 14 22:36:00 UTC 2017	958.0	1.25493248E9	1.799254E7	71.0	2.5718784E7	244213.671875	133.0	7.49948928E8	41013.65625	199.0	154.0	1.215881216E9	1.214971904E9	3880299.75	0.09574999660253525	0.2214999943971634	0.2317499965429306	0.34549999237060547	0.8016089200973511	452.0	28745.0	28517.0	517.0	611.0	0.0	0.0	0.0	0.0	2.73482299E8	2.8116898E8	6.9861624E7	6.758403E7	6.3683209E7	7.0789369E7	1.06124078E8	5.4700722E7	5.4700722E7	5608936.0	6494731.0	
Sun May 14 22:35:00 UTC 2017	964.0	1.25528064E9	1.8014698E7	71.0	2.4121344E7	244213.671875	125.0	7.49740032E8	39594.31640625	191.0	151.0	1.213648896E9	1.215602688E9	3754464.75	0.1340000033378601	0.21549999713897705	0.22050000727176666	0.3402499854564667	0.8017219305038452	452.0	27105.0	26876.0	400.0	469.0	0.0	0.0	0.0	0.0	2.73410114E8	2.60501122E8	7.4052657E7	6.1241175E7	7.8027779E7	6.6650711E7	1.05989684E8	5.4442774E7	5.4442774E7	6505587.0	6321410.0	
Sun May 14 22:34:00 UTC 2017	953.0	1.25556736E9	1.7755584E7	69.0	2.496512E7	244213.671875	123.0	7.49309952E8	39068.01953125	192.0	148.0	1.214263296E9	1.214414848E9	3754464.75	0.09650000184774399	0.22075000405311584	0.2370000034570694	0.3382500112056732	0.8011847138404846	419.0	25523.0	25328.0	314.0	364.0	0.0	0.0	0.0	0.0	2.34672832E8	2.35744894E8	5.7861423E7	5.6768053E7	5.7853382E7	5.9084778E7	1.03168331E8	4.9675695E7	4.9675695E7	5368155.0	5711919.0	
Sun May 14 22:33:00 UTC 2017	924.0	1.250168832E9	1.7305612E7	70.0	2.4981504E7	243819.21875	128.0	7.49064192E8	39068.01953125	191.0	147.0	1.214083072E9	1.21561088E9	3754464.75	0.09825000166893005	0.2172500044107437	0.22374999523162842	0.3412500023841858	0.7992961406707764	419.0	23959.0	23799.0	223.0	257.0	0.0	0.0	0.0	0.0	2.73437555E8	2.30706074E8	6.7608272E7	6.4899417E7	6.0695241E7	6.1814502E7	1.06064745E8	5.4525925E7	5.4525925E7	5225453.0	5754673.0	
Sun May 14 22:32:00 UTC 2017	947.0	1.245569024E9	1.7305612E7	68.0	2.4092672E7	243819.21875	127.0	7.48498944E8	39068.01953125	188.0	141.0	1.213956096E9	1.21421824E9	3754464.75	0.09749999642372131	0.21899999678134918	0.22550000250339508	0.3330000042915344	0.7996762990951538	419.0	22400.0	22239.0	142.0	173.0	0.0	0.0	0.0	0.0	2.04687947E8	2.1546427E8	5.1840178E7	5.4882386E7	5.3007318E7	5.7991198E7	1.01496104E8	4.9222528E7	4.9222528E7	4669924.0	5162685.0	
Sun May 14 22:31:00 UTC 2017	930.0	1.256914944E9	1.7305612E7	67.0	2.349056E7	235931.0	130.0	7.48040192E8	39068.01953125	185.0	144.0	1.213739008E9	1.215188992E9	3754464.75	0.11050000041723251	0.21774999797344208	0.21449999511241913	0.3305000066757202	0.7972587943077087	404.0	20846.0	20702.0	97.0	113.0	0.0	0.0	0.0	0.0	2.0050117E8	2.01320467E8	5.4700007E7	5.3532737E7	5.6599629E7	5.5186328E7	9.8314674E7	4.4157201E7	4.4157201E7	4466784.0	4819571.0	
Sun May 14 22:30:00 UTC 2017	904.0	1.245310976E9	1.6455049E7	65.0	2.347008E7	233681.890625	131.0	7.4801152E8	38417.8828125	181.0	135.0	1.212772352E9	1.214308352E9	3684377.5	0.1054999977350235	0.20550000667572021	0.24050000309944153	0.3177500069141388	0.7971663475036621	404.0	19291.0	19161.0	65.0	64.0	0.0	0.0	0.0	0.0	1.71547929E8	1.62669509E8	5.0305772E7	4.1686502E7	4.704744E7	5.0203622E7	9.0407208E7	2.5433347E7	2.5433347E7	3733458.0	3612247.0	
Sun May 14 22:29:00 UTC 2017	868.0	1.215025152E9	1.6454015E7	63.0	2.3420928E7	230023.234375	124.0	7.474176E8	35767.1171875	174.0	132.0	1.213140992E9	1.214582784E9	3517674.25	0.09399999678134918	0.2097499966621399	0.20600000023841858	0.31700000166893005	0.7927932143211365	404.0	17736.0	17585.0	47.0	46.0	0.0	0.0	0.0	0.0	1.28031824E8	1.3866343E8	4.5118997E7	4.475689E7	4.5702918E7	3.995258E7	8.4525702E7	1.806722E7	1.806722E7	3436942.0	3756923.0	
Sun May 14 22:28:00 UTC 2017	849.0	1.20553472E9	1.6082972E7	62.0	2.2724608E7	226481.90625	125.0	7.472128E8	35767.1171875	173.0	133.0	1.21294848E9	1.21468928E9	2733789.5	0.10750000178813934	0.21250000596046448	0.21125000715255737	0.3140000104904175	0.7935574650764465	363.0	16289.0	16141.0	34.0	35.0	0.0	0.0	0.0	0.0	1.32310294E8	1.20720726E8	4.3047001E7	4.1229281E7	4.5124345E7	4.3741472E7	8.3554949E7	1.5441429E7	1.5441429E7	3409979.0	3284122.0	
Sun May 14 22:27:00 UTC 2017	829.0	1.16371456E9	1.5207772E7	60.0	2.3207936E7	221713.65625	123.0	7.46708992E8	35796.86328125	173.0	128.0	1.213190144E9	1.213599744E9	2733789.5	0.08824999630451202	0.19975000619888306	0.20350000262260437	0.29774999618530273	0.7972446084022522	363.0	14861.0	14721.0	27.0	25.0	0.0	0.0	0.0	0.0	1.08971291E8	1.07564371E8	3.9169274E7	3.8646325E7	3.391172E7	4.3216915E7	8.2349902E7	1.3209353E7	1.3209353E7	2971288.0	3061889.0	
Sun May 14 22:26:00 UTC 2017	811.0	1.221029888E9	1.5207772E7	59.0	2.2544384E7	167557.078125	122.0	7.46528768E8	34402.8671875	164.0	127.0	1.213128704E9	1.214365696E9	2733789.5	0.1042499989271164	0.20675000548362732	0.20624999701976776	0.2917500138282776	0.7940007448196411	363.0	13427.0	13326.0	17.0	14.0	0.0	0.0	0.0	0.0	9.8604939E7	1.03816161E8	3.5958763E7	2.8953855E7	3.139006E7	3.7993313E7	7.6317161E7	1.2587965E7	1.2587965E7	3364489.0	2947700.0	
Sun May 14 22:25:00 UTC 2017	792.0	1.248182272E9	1.5207772E7	57.0	2.3384064E7	167557.078125	123.0	7.4606592E8	33135.94921875	165.0	126.0	1.21294848E9	1.213571072E9	2733789.5	0.11924999952316284	0.2004999965429306	0.20100000500679016	0.29600000381469727	0.7957229614257812	347.0	12050.0	11939.0	15.0	12.0	0.0	0.0	0.0	0.0	9.251049E7	9.1177099E7	3.3711752E7	2.382231E7	2.5999316E7	2.6582329E7	6.9033694E7	1.0477076E7	1.0477076E7	2515799.0	2537435.0	
Sun May 14 22:24:00 UTC 2017	782.0	1.159401472E9	1.2394937E7	51.0	2.3277568E7	167557.078125	114.0	7.45345024E8	33135.94921875	151.0	113.0	1.213034496E9	1.21362432E9	2733789.5	0.10175000131130219	0.1887499988079071	0.19325000047683716	0.28125	0.784964919090271	347.0	10680.0	10571.0	10.0	8.0	0.0	0.0	0.0	0.0	8.9297303E7	8.9307661E7	2.5879504E7	2.5434473E7	3.3009654E7	2.547559E7	6.9317155E7	1.0613412E7	1.0613412E7	2509421.0	2666366.0	
Sun May 14 22:23:00 UTC 2017	720.0	1.066348544E9	1.2394937E7	49.0	2.2470656E7	167557.078125	110.0	7.45263104E8	29451.234375	139.0	103.0	1.212751872E9	1.213648896E9	2733789.5	0.09324999898672104	0.1847500056028366	0.17350000143051147	0.25975000858306885	0.7897289395332336	347.0	9307.0	9204.0	8.0	8.0	0.0	0.0	0.0	0.0	9.0781987E7	8.9023007E7	2.2701561E7	2.3448714E7	2.2086588E7	2.7777954E7	6.008047E7	9424331.0	9424331.0	2690286.0	2229530.0	
Sun May 14 22:22:00 UTC 2017	665.0	1.06530816E9	1.2394937E7	46.0	2.1716992E7	167557.078125	110.0	7.4469376E8	27448.7734375	135.0	101.0	1.213026304E9	1.213734912E9	2733789.5	0.1014999970793724	0.18000000715255737	0.1770000010728836	0.25850000977516174	0.7896183729171753	287.0	8134.0	8057.0	1.0	4.0	0.0	0.0	0.0	0.0	6.2488287E7	6.2442503E7	7595561.0	6008773.0	8022402.0	9522196.0	3.8558396E7	7281462.0	7281462.0	1943371.0	2081921.0	
Sun May 14 22:21:00 UTC 2017	634.0	9.99809024E8	1.1056721E7	40.0	2.1815296E7	144760.734375	105.0	7.44464384E8	27448.7734375	120.0	95.0	1.212952576E9	1.214562304E9	1162697.375	0.08699999749660492	0.16324999928474426	0.18649999797344208	0.2357500046491623	0.780337393283844	287.0	6981.0	6918.0	1.0	4.0	0.0	0.0	0.0	0.0	6.0015391E7	5.8103302E7	1.0106561E7	5851593.0	8347727.0	8886961.0	3.8093028E7	7436303.0	7436303.0	1771077.0	1804470.0	
Sun May 14 22:20:00 UTC 2017	564.0	1.011105792E9	9698104.0	36.0	2.1118976E7	134877.640625	88.0	7.44378368E8	22518.521484375	98.0	81.0	1.212719104E9	1.214349312E9	1162697.375	0.10275000333786011	0.1522500067949295	0.14675000309944153	0.20524999499320984	0.7803677320480347	287.0	5848.0	5800.0	1.0	4.0	0.0	0.0	0.0	0.0	4.9323246E7	5.042945E7	7950494.0	8487072.0	6264862.0	7038732.0	3.2517647E7	6676371.0	6676371.0	2208004.0	2005610.0	
Sun May 14 22:19:00 UTC 2017	503.0	1.011150848E9	6503608.5	33.0	2.18112E7	90616.6640625	89.0	7.44091648E8	22518.521484375	92.0	76.0	1.21276416E9	1.213423616E9	1162697.375	0.09175000339746475	0.14650000631809235	0.14149999618530273	0.20024999976158142	0.78013676404953	209.0	4977.0	4934.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9795455E7	4.9130086E7	5062938.0	5259767.0	5059249.0	4803900.0	3.1996934E7	6449552.0	6449552.0	1539775.0	1543035.0	
Sun May 14 22:18:00 UTC 2017	444.0	1.0189824E9	6503608.5	28.0	2.1139456E7	90616.6640625	80.0	7.43952384E8	20355.482421875	77.0	70.0	1.212162048E9	1.213673472E9	1162697.375	0.08425000309944153	0.13850000500679016	0.13774999976158142	0.18574999272823334	0.7814220786094666	209.0	4149.0	4105.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2586532E7	5.0149111E7	5151741.0	4811662.0	5522420.0	8645549.0	2.9199903E7	6194144.0	6194144.0	1474388.0	1621655.0	
Sun May 14 22:17:00 UTC 2017	391.0	1.047453696E9	6503608.5	25.0	2.115584E7	90616.6640625	68.0	7.43563264E8	17001.98828125	64.0	61.0	1.212710912E9	1.214476288E9	1162697.375	0.09224999696016312	0.1264999955892563	0.12049999833106995	0.16075000166893005	0.7859629988670349	209.0	3318.0	3287.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5398806E7	4.5276131E7	5795049.0	5473689.0	8890439.0	7737441.0	2.906752E7	6301978.0	6301978.0	1635273.0	1783606.0	
Sun May 14 22:16:00 UTC 2017	350.0	1.083691008E9	5889609.5	23.0	2.1090304E7	60627.3359375	69.0	7.43460864E8	15719.3681640625	61.0	57.0	1.212604416E9	1.21450496E9	1162697.375	0.08049999922513962	0.12224999815225601	0.12725000083446503	0.16425000131130219	0.7901090979576111	152.0	2682.0	2658.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7878134E7	5.1645967E7	7467712.0	1.5057794E7	6443514.0	4738699.0	3.0562997E7	6191708.0	6191708.0	1540605.0	1567565.0	
Sun May 14 22:15:00 UTC 2017	314.0	1.127759872E9	2034647.375	17.0	2.1016576E7	60627.3359375	58.0	7.43436288E8	15719.3681640625	51.0	45.0	1.212649472E9	1.213661184E9	891900.375	0.10374999791383743	0.10374999791383743	0.10300000011920929	0.1392499953508377	0.7932247519493103	152.0	2076.0	2053.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6883127E7	5.165682E7	5903530.0	1.1306658E7	8123681.0	7365197.0	2.9493034E7	6153989.0	6153989.0	1547008.0	1819608.0	
Sun May 14 22:14:00 UTC 2017	233.0	1.159766016E9	2034647.375	13.0	2.1008384E7	29228.12109375	41.0	7.43288832E8	9433.6943359375	35.0	31.0	1.212678144E9	1.214595072E9	692097.875	0.09099999815225601	0.10100000351667404	0.09375	0.12125000357627869	0.7965356707572937	152.0	1488.0	1461.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50335E7	4.7567886E7	1.6235561E7	8731406.0	6913958.0	5753361.0	2.7807326E7	5998892.0	5998892.0	1639826.0	1454228.0	
Sun May 14 22:13:00 UTC 2017	178.0	1.17516288E9	2034647.375	12.0	2.0955136E7	29228.12109375	41.0	7.43215104E8	9458.3388671875	32.0	30.0	1.212735488E9	1.213755392E9	438084.0	0.0689999982714653	0.09724999964237213	0.09525000303983688	0.11524999886751175	0.7983699440956116	80.0	1138.0	1113.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4337917E7	7.5350008E7	2.1729649E7	2.5733024E7	3.6605582E7	2.0837733E7	4.3861795E7	6145939.0	6145939.0	1623847.0	1495879.0	
Sun May 14 22:12:00 UTC 2017	164.0	1.2061696E9	2034647.375	8.0	2.029568E7	29228.12109375	35.0	7.42899712E8	3376.1630859375	26.0	23.0	1.212878848E9	1.213333504E9	438084.0	0.08799999952316284	0.09324999898672104	0.08649999648332596	0.11150000244379044	0.8012786507606506	80.0	815.0	796.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8672926E7	8.3393974E7	2.4741631E7	2.6694311E7	4.7712435E7	2.1356959E7	4.6496737E7	6420660.0	6420660.0	1467762.0	1412792.0	
Sun May 14 22:11:00 UTC 2017	112.0	1.22570752E9	1505409.0	6.0	1.9611648E7	18208.935546875	23.0	7.42965248E8	3376.1630859375	19.0	15.0	1.212325888E9	1.21430016E9	28.092294692993164	0.07874999940395355	0.08649999648332596	0.07199999690055847	0.08974999934434891	0.8052940964698792	80.0	506.0	483.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9352647E7	7.6499149E7	6586810.0	1.5167019E7	5.6579287E7	2.6187632E7	3.6528491E7	5842035.0	5842035.0	1415304.0	1798575.0	
Sun May 14 22:10:00 UTC 2017	79.0	1.23701248E9	487312.21875	5.0	1.9611648E7	18208.935546875	23.0	7.4295296E8	3376.1630859375	16.0	14.0	1.21219072E9	1.214349312E9	28.092294692993164	0.07124999910593033	0.0807500034570694	0.06949999928474426	0.0832500010728836	0.8054320812225342	39.0	332.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2895691E7	9.6433942E7	1.0272188E7	4921796.0	5213464.0	2.9347221E7	8.404497E7	6829818.0	6829818.0	1651116.0	2014629.0	
Sun May 14 22:09:00 UTC 2017	67.0	1.243885568E9	487312.21875	2.0	1.9611648E7	0.0	15.0	7.42834176E8	3376.1630859375	9.0	6.0	1.21227264E9	1.213595648E9	28.092294692993164	0.07724999636411667	0.06800000369548798	0.061000000685453415	0.08275000005960464	0.806299090385437	39.0	168.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1031324E7	8.1531221E7	4.4492399E7	4765399.0	3.1417797E7	2.473283E7	7.322335E7	7992326.0	7992326.0	1447067.0	1348510.0	
Sun May 14 22:08:00 UTC 2017	30.0	1.246511104E9	23333.98828125	0.0	1.9611648E7	0.0	4.0	7.42756352E8	399.0006408691406	0.0	0.0	1.212350464E9	1.213759488E9	28.092294692993164	0.07900000363588333	0.06549999862909317	0.04899999871850014	0.06525000184774399	0.8066102266311646	39.0	null	null	null	null	null	null	null	null	9.2002299E7	7.5475344E7	8791528.0	4107103.0	2.2386364E7	5526024.0	6.1184216E7	1.4119994E7	1.4119994E7	1422145.0	1291894.0	
Sun May 14 22:07:00 UTC 2017	1.0	1.246511104E9	18449.322265625	0.0	1.9611648E7	0.0	3.0	7.4254336E8	399.0006408691406	0.0	0.0	1.212440576E9	1.212891136E9	28.092294692993164	0.07050000131130219	0.0637499988079071	0.05575000122189522	0.0625	0.8065804243087769	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 22:06:00 UTC 2017	1.0	1.246511104E9	30199.998046875	0.0	1.9611648E7	0.0	4.0	7.4254336E8	398.06903076171875	1.0	1.0	1.212588032E9	1.213857792E9	27.72212791442871	0.07100000232458115	0.06525000184774399	0.04724999889731407	0.06499999761581421	0.8065847754478455	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 22:05:00 UTC 2017	1.0	1.246511104E9	22732.84765625	0.0	1.9611648E7	33.461326599121094	3.0	7.42633472E8	353.6546936035156	1.0	0.0	1.212735488E9	1.213128704E9	27.72212791442871	0.09650000184774399	0.06875000149011612	0.04600000008940697	0.0677499994635582	0.8065857887268066	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 22:04:00 UTC 2017	1.0	1.247522816E9	22732.84765625	0.0	1.9611648E7	33.461326599121094	3.0	7.4254336E8	586.3466186523438	1.0	1.0	1.21288704E9	1.21327616E9	27.72212791442871	0.07249999791383743	0.05950000137090683	0.054749999195337296	0.07100000232458115	0.8065798878669739	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 22:03:00 UTC 2017	2.0	1.246511104E9	22732.84765625	0.0	1.9611648E7	33.461326599121094	3.0	7.4254336E8	586.3466186523438	1.0	1.0	1.212977152E9	1.213366272E9	27.72212791442871	0.08524999767541885	0.06750000268220901	0.04749999940395355	0.06274999678134918	0.8065329194068909	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 22:02:00 UTC 2017	1.0	1.246511104E9	20747.26171875	0.0	1.9611648E7	33.461326599121094	5.0	7.42330368E8	368.9917297363281	1.0	1.0	1.213067264E9	1.214414848E9	27.162309646606445	0.07100000232458115	0.06975000351667404	0.08100000023841858	0.06400000303983688	0.8064766526222229	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 22:01:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
