run5/results/data_RUN95/eventlog_RUN95.csv
percentile_viewfeedresponsetime_edge2
null
null
null
null
7.735598E7
8.476362E7
8.967768E7
7.7264073E7
7.6127862E7
8.3650551E7
3.9022045E7
4.5776634E7
5.1787673E7
4.7840269E7
5.3545646E7
4.8351804E7
4.9231285E7
5.1166251E7
6.0526155E7
5.7731682E7
6.1289193E7
5.9305201E7
7.6316756E7
9.0406646E7
8.6363886E7
6.3299454E7
6.7562418E7
6.0678487E7
6.4164143E7
6.1654366E7
7.6877367E7
7.0164653E7
8.7864218E7
8.8506381E7
1.00094302E8
1.34463411E8
1.94668668E8
2.32329081E8
2.90601151E8
2.85384496E8
3.17585815E8
3.15561025E8
3.18682528E8
3.5864051E8
3.73690036E8
3.92115165E8
3.29314119E8
3.68473388E8
