run5/results/data_RUN20/eventlog_RUN20.csv
percentile_viewfeedresponsetime_edge2
null
null
null
null
7.9680981E7
7.0484779E7
8.0101951E7
6.4408067E7
8.0767217E7
7.1560533E7
7.5774133E7
7.2104755E7
6.80533E7
6.1796825E7
5.0841715E7
4.8149763E7
4.8265923E7
5.0064244E7
4.7082663E7
4.4578794E7
5.4924901E7
5.4930811E7
8.0025517E7
6.3980506E7
6.7249249E7
6.538634E7
8.718534E7
7.2696259E7
6.9191284E7
8.5455641E7
9.0942343E7
8.6751373E7
8.6201771E7
9.8551459E7
1.83019984E8
1.58476362E8
2.01433578E8
1.74369015E8
2.82957609E8
2.73188392E8
2.91665153E8
3.15408398E8
3.7088656E8
3.66943172E8
3.19841209E8
3.76370253E8
3.19161371E8
3.77916414E8
3.65249634E8
