run5/results/data_RUN46/eventlog_RUN46.csv
percentile_viewfeedresponsetime_edge2
null
null
null
7.519448E7
8.2920736E7
9.6037899E7
8.7815275E7
6.1648739E7
6.5865976E7
5.7492139E7
5.800244E7
5.8923732E7
4.9309897E7
4.9040035E7
4.50689E7
5.048716E7
5.3669718E7
5.6382511E7
5.7983702E7
6.3091114E7
6.8723782E7
7.7401231E7
8.2271791E7
7.7137081E7
8.2128085E7
7.3662095E7
7.143804E7
7.2623624E7
8.5203621E7
7.3628618E7
9.0360458E7
1.07357571E8
1.68399051E8
1.68375236E8
2.00208048E8
2.29368418E8
2.40583802E8
1.86865142E8
1.80874314E8
1.87237255E8
2.48740467E8
3.01456775E8
3.12643482E8
3.39861502E8
3.22213152E8
3.26022903E8
3.31984434E8
3.46432176E8
