run5/results/data_RUN26/eventlog_RUN26.csv
percentile_viewfeedresponsetime_edge2
null
null
null
1.2047027E7
8.4535686E7
8.5543437E7
8.6178318E7
8.3842608E7
9.1867781E7
9.2210878E7
8.5563719E7
8.0820976E7
7.4671191E7
5.7071218E7
5.9620702E7
5.311022E7
4.3980507E7
6.1041481E7
6.0525681E7
4.8742453E7
4.0890498E7
4.9783742E7
4.1392498E7
5.1680426E7
4.4716132E7
5.0074334E7
4.6080648E7
5.7504319E7
4.3406122E7
4.8506019E7
6.2292254E7
7.2525671E7
7.9221635E7
8.9792709E7
1.12485532E8
1.6634841E8
1.79071863E8
2.09952991E8
2.26415338E8
2.85842703E8
3.06432796E8
3.25565199E8
3.50582866E8
3.70323599E8
3.74754149E8
3.78761026E8
3.31048977E8
3.41566607E8
