run5/results/data_RUN82/eventlog_RUN82.csv
percentile_viewfeedresponsetime_edge2
null
null
null
5.3927374E7
7.9301893E7
8.6504923E7
9.474597E7
6.8950033E7
7.0324652E7
7.1684715E7
5.1874179E7
5.293296E7
4.8245957E7
4.1503579E7
4.433506E7
4.4596222E7
5.7011161E7
5.0411955E7
5.2850913E7
4.8823149E7
4.8555673E7
5.1960095E7
4.81067E7
5.2097412E7
7.9455943E7
5.3415683E7
5.6104089E7
6.2635712E7
7.4817276E7
7.6615574E7
9.6334752E7
9.5637218E7
1.06960331E8
1.73369895E8
2.22561451E8
2.71431417E8
2.85194955E8
2.81955033E8
3.06104144E8
3.18052847E8
3.53945954E8
3.31428043E8
3.29836785E8
3.87412053E8
3.8101222E8
3.83050795E8
3.75881041E8
3.54440212E8
