run5/results/data_RUN77/eventlog_RUN77.csv
percentile_viewfeedresponsetime_edge2
null
null
null
null
6.1486632E7
8.9115249E7
8.6220876E7
7.9907609E7
7.776827E7
7.360385E7
5.6217434E7
5.5943744E7
4.9941821E7
4.2971604E7
4.6849435E7
5.0172489E7
5.9000909E7
5.4389563E7
5.7522807E7
5.825272E7
8.1554073E7
7.7083115E7
9.4456859E7
1.00369583E8
1.12980756E8
1.17926338E8
8.7338493E7
9.7855867E7
1.0344852E8
1.1373541E8
1.02751636E8
1.70591766E8
2.12897434E8
1.92160417E8
2.67148365E8
3.0181488E8
3.15400873E8
3.11540007E8
3.65979236E8
3.60818137E8
3.66453331E8
3.78453803E8
3.38965681E8
3.50917014E8
3.70457267E8
3.25359457E8
3.30496855E8
3.256542E8
