run5/results/data_RUN24/eventlog_RUN24.csv
percentile_viewfeedresponsetime_edge2
null
null
null
null
null
null
null
null
null
6.5807182E7
7.3784804E7
8.3760383E7
7.7076175E7
8.5583552E7
7.8504573E7
6.3064118E7
5.6312492E7
5.9531239E7
4.9182839E7
4.8656314E7
4.7895064E7
4.551568E7
4.9362078E7
5.6615364E7
5.1755979E7
5.7328027E7
6.3519246E7
5.7065994E7
9.0099073E7
7.5760647E7
1.12029867E8
1.29273434E8
1.82814425E8
1.87938738E8
1.81263802E8
2.13259685E8
2.34477477E8
2.92839255E8
3.20511237E8
3.11577488E8
3.22730168E8
3.70028577E8
3.86305169E8
3.50081928E8
3.33035047E8
3.30037118E8
3.05942881E8
3.33585473E8
