run5/results/data_RUN53/eventlog_RUN53.csv
percentile_viewfeedresponsetime_edge2
null
null
null
3.7918848E7
8.628823E7
9.1955601E7
8.8922039E7
5.0216726E7
7.3692757E7
5.7564939E7
4.3968651E7
4.5588035E7
4.8958074E7
5.2715769E7
5.0080462E7
4.4792372E7
8.5322567E7
6.8027331E7
5.2010785E7
4.6235312E7
6.8453181E7
7.0952117E7
7.6162321E7
8.2426033E7
7.7652874E7
6.5123941E7
5.9743594E7
5.8998345E7
7.4057062E7
8.2784688E7
9.139666E7
1.08200595E8
1.97369975E8
1.10224692E8
9.8545776E7
1.25488629E8
1.32088019E8
2.18447025E8
2.15608361E8
2.17026067E8
2.88239456E8
3.10722751E8
3.28309652E8
3.28485453E8
4.04003453E8
3.95113218E8
3.83783116E8
3.61678834E8
