run5/results/data_RUN41/eventlog_RUN41.csv
percentile_viewfeedresponsetime_edge2
null
null
null
5.5669655E7
6.7323532E7
7.492983E7
5.9616549E7
5.0503765E7
4.2735849E7
4.9262894E7
5.4417717E7
6.3292999E7
4.6072027E7
5.3242027E7
4.5686489E7
4.6531369E7
4.8513128E7
4.7157808E7
4.9222309E7
5.0248742E7
6.8796121E7
5.5245806E7
6.5280044E7
7.6138478E7
8.0991708E7
6.9407056E7
7.1818942E7
8.4520034E7
8.3699864E7
9.6364343E7
9.8127767E7
9.075009E7
1.00983112E8
1.13965346E8
1.99572251E8
1.90946882E8
2.07582584E8
2.6461647E8
3.03792474E8
3.11809582E8
3.36717436E8
3.13650773E8
3.38914001E8
3.31784273E8
3.68712941E8
3.70295939E8
3.61308956E8
3.6441193E8
