run5/results/data_RUN60/eventlog_RUN60.csv
percentile_viewfeedresponsetime_edge2
null
null
null
4.6798914E7
7.7191356E7
7.8138799E7
6.9466132E7
5.4242361E7
6.2347541E7
5.9199163E7
4.9165363E7
5.4439068E7
4.2966621E7
4.7583511E7
4.7310484E7
4.5670701E7
4.676106E7
4.7658389E7
4.8743067E7
6.013104E7
7.6078636E7
8.6164062E7
8.4855176E7
9.0884412E7
9.7811986E7
1.43933038E8
1.11398297E8
1.32196687E8
1.75333854E8
2.04376869E8
2.60081001E8
2.90944666E8
3.14730076E8
3.02736397E8
3.61346982E8
3.69190085E8
3.46554014E8
3.65129382E8
3.64474048E8
3.74357821E8
3.80778572E8
3.70997547E8
3.82374874E8
3.34931945E8
3.78681697E8
3.75475643E8
3.9319727E8
3.82194269E8
