run5/results/data_RUN16/eventlog_RUN16.csv
percentile_viewfeedresponsetime_edge2
null
null
null
null
null
null
null
7.4358786E7
9.2148159E7
9.6391814E7
1.01896818E8
1.12195614E8
8.3797822E7
7.8257899E7
8.0216579E7
7.9501884E7
6.4687466E7
7.160701E7
6.8540866E7
6.7311779E7
6.0799534E7
4.9487555E7
4.0549976E7
5.4554792E7
5.1740397E7
5.2488945E7
5.1169936E7
6.6888631E7
6.1126926E7
7.7716609E7
7.7531058E7
9.9894593E7
1.33263768E8
1.06309744E8
1.55154728E8
2.07968519E8
2.36733666E8
2.79344498E8
3.14555233E8
3.62363138E8
3.16860291E8
3.39654402E8
3.51014888E8
3.6032258E8
3.87470174E8
3.72946707E8
3.40286596E8
3.31876526E8
