run5/results/data_RUN85/eventlog_RUN85.csv
percentile_viewfeedresponsetime_edge2
null
null
null
6.0168647E7
8.3075639E7
7.5266375E7
7.8784107E7
6.012988E7
6.0853729E7
4.4465681E7
4.3006408E7
4.4237935E7
4.8804211E7
4.7269599E7
5.6205172E7
4.8464776E7
4.8960504E7
5.4300406E7
5.5003873E7
4.8207963E7
4.547034E7
4.9470389E7
7.2830876E7
7.7062981E7
6.1516091E7
6.0679724E7
7.3404858E7
5.5266322E7
7.1102847E7
6.8669961E7
8.7362564E7
9.6335146E7
8.6475503E7
9.0273596E7
1.12925444E8
1.82485406E8
2.06795275E8
2.22427827E8
2.02349571E8
2.12075725E8
2.83267126E8
2.2479903E8
2.9565485E8
2.98747549E8
3.56193198E8
3.53731885E8
3.32310635E8
3.75197925E8
