1.0
1.0
1.0
1.0
8.0
8.0
9.0
9.0
8.0
8.0
11.0
11.0
12.0
12.0
12.0
12.0
20.0
20.0
24.0
24.0
25.0
25.0
40.0
40.0
51.0
51.0
51.0
51.0
89.0
89.0
119.0
119.0
130.0
130.0
196.0
196.0
230.0
230.0
242.0
242.0
320.0
320.0
351.0
351.0
360.0
360.0
433.0
433.0
471.0
471.0
481.0
481.0
556.0
556.0
606.0
606.0
627.0
627.0
669.0
669.0
701.0
701.0
704.0
704.0
765.0
765.0
809.0
809.0
827.0
827.0
872.0
872.0
878.0
878.0
922.0
922.0
965.0
965.0
983.0
983.0
990.0
990.0
983.0
983.0
993.0
993.0
862.0
862.0
