_DATE host cpuusage memusage log 
2017-02-26-12:35:00	edge-47nch	213.0	1.52961024E9	$1;1488108899074491305;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;6273655018415459714;1488108899042330354;1488108899074490726;edge-47nch;0;0	
2017-02-26-12:35:00	edge-47nch	213.0	1.52961024E9	$1;1488108899074491305;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;6273655018415459714;1488108899042330354;1488108899074490726;edge-47nch;0;0	
2017-02-26-12:36:00	edge-47nch	212.0	1.6352256E9	$1;1488108957511689005;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;6273655018415460160;1488108957480680700;1488108957511688336;edge-47nch;0;0	
2017-02-26-12:36:00	edge-47nch	212.0	1.6352256E9	$1;1488108957511689005;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;6273655018415460160;1488108957480680700;1488108957511688336;edge-47nch;0;0	
2017-02-26-12:37:00	edge-47nch	215.0	1.88188672E9	$1;1488109018614200081;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;6273655018415460627;1488109018579927704;1488109018614199383;edge-47nch;0;0	
2017-02-26-12:37:00	edge-47nch	215.0	1.88188672E9	$1;1488109018614200081;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;6273655018415460627;1488109018579927704;1488109018614199383;edge-47nch;0;0	
2017-02-26-12:39:00	edge-47nch	205.0	5.42773248E8	$1;1488109139290894476;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665431023;1488109139280545904;1488109139290893319;edge-47nch;0;0	
2017-02-26-12:39:00	edge-47nch	205.0	5.42773248E8	$1;1488109139290894476;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665431023;1488109139280545904;1488109139290893319;edge-47nch;0;0	
2017-02-26-12:40:00	edge-47nch	136.0	6.34150912E8	$1;1488109168122972318;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665431195;1488109168062545909;1488109168122971036;edge-47nch;0;0	
2017-02-26-12:40:00	edge-47nch	136.0	6.34150912E8	$1;1488109168122972318;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665431195;1488109168062545909;1488109168122971036;edge-47nch;0;0	
2017-02-26-12:41:00	edge-47nch	146.0	7.56396032E8	$1;1488109259648637738;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665431571;1488109259563994637;1488109259648636496;edge-47nch;0;0	
2017-02-26-12:41:00	edge-47nch	146.0	7.56396032E8	$1;1488109259648637738;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665431571;1488109259563994637;1488109259648636496;edge-47nch;0;0	
2017-02-26-12:42:00	edge-47nch	240.0	8.8588288E8	$1;1488109319562877295;protected java.lang.String com.netflix.recipes.rss.hystrix.AddRSSCommand.run();<no-session-id>;5932225871665432030;1488109319558800952;1488109319562876569;edge-47nch;0;0	
2017-02-26-12:42:00	edge-47nch	240.0	8.8588288E8	$1;1488109319562877295;protected java.lang.String com.netflix.recipes.rss.hystrix.AddRSSCommand.run();<no-session-id>;5932225871665432030;1488109319558800952;1488109319562876569;edge-47nch;0;0	
2017-02-26-12:43:00	edge-47nch	110.0	1.131528192E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:43:00	edge-47nch	110.0	1.131528192E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:44:00	edge-47nch	1.0	1.27234048E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:44:00	edge-47nch	1.0	1.27234048E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:45:00	edge-47nch	1.0	1.261101056E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:45:00	edge-47nch	1.0	1.261101056E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:46:00	edge-47nch	1.0	1.260781568E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:46:00	edge-47nch	1.0	1.260781568E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:47:00	edge-47nch	1.0	1.260670976E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:47:00	edge-47nch	1.0	1.260670976E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:48:00	edge-47nch	1.0	1.26070784E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:48:00	edge-47nch	1.0	1.26070784E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:49:00	edge-47nch	1.0	1.260593152E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:49:00	edge-47nch	1.0	1.260593152E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:50:00	edge-47nch	1.0	1.26050304E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:50:00	edge-47nch	1.0	1.26050304E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:51:00	edge-47nch	1.0	1.260417024E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:51:00	edge-47nch	1.0	1.260417024E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:52:00	edge-47nch	1.0	1.260445696E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0	
2017-02-26-12:52:00	edge-47nch	1.0	1.260445696E9	$1;1488109337797364367;protected java.lang.String com.netflix.recipes.rss.hystrix.GetRSSCommand.run();<no-session-id>;5932225871665432171;1488109337776461446;1488109337797362884;edge-47nch;0;0
	
