('2017-06-03 00:28:38', 1496449718, 'Users=', 3, 'Duration=', 3, 'min')
('2017-06-03 00:31:38', 1496449898, 'Users=', 5, 'Duration=', 3, 'min')
('2017-06-03 00:34:38', 1496450078, 'Users=', 10, 'Duration=', 3, 'min')
('2017-06-03 00:37:38', 1496450258, 'Users=', 20, 'Duration=', 3, 'min')
('2017-06-03 00:40:38', 1496450438, 'Users=', 50, 'Duration=', 3, 'min')
('2017-06-03 00:43:38', 1496450618, 'Users=', 100, 'Duration=', 3, 'min')
('2017-06-03 00:46:38', 1496450798, 'Users=', 150, 'Duration=', 3, 'min')
('2017-06-03 00:49:38', 1496450978, 'Users=', 200, 'Duration=', 3, 'min')
('2017-06-03 00:52:38', 1496451158, 'Users=', 250, 'Duration=', 3, 'min')
('2017-06-03 00:55:38', 1496451338, 'Users=', 300, 'Duration=', 3, 'min')
('2017-06-03 00:58:38', 1496451518, 'Users=', 350, 'Duration=', 3, 'min')
('2017-06-03 01:01:39', 1496451699, 'Users=', 400, 'Duration=', 3, 'min')
('2017-06-03 01:04:39', 1496451879, 'Users=', 500, 'Duration=', 3, 'min')
('2017-06-03 01:07:39', 1496452059, 'Users=', 600, 'Duration=', 3, 'min')
