_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 14:33:00 UTC 2017	2.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1.0	null	null	null	null	null	null	null	null	2347560.0	null	null	null	6474932.0	null	909374.0	null	null	null	3104570.0	
Mon May 15 14:34:00 UTC 2017	2.0	1.162682368E9	23618.779296875	0.0	1.9910656E7	7.494375705718994	3.0	8.2192384E8	null	1.0	1.0	1.278889984E9	1.299079168E9	null	null	0.07150000333786011	0.06849999725818634	0.05700000002980232	0.06575000286102295	0.7876490354537964	1.0	9.0	null	0.0	null	0.0	null	0.0	null	6.4565039E7	null	4346354.0	null	2.5695143E7	null	6.2119132E7	6.1149815E7	6.1149815E7	1408451.0	1397640.0	
Mon May 15 14:35:00 UTC 2017	3.0	1.161670656E9	23618.779296875	0.0	2.0738048E7	7.494375705718994	5.0	8.22013952E8	530.6155395507812	1.0	1.0	1.278742528E9	1.298907136E9	27.722728729248047	29.398967742919922	0.10225000232458115	0.06925000250339508	0.05400000140070915	0.061000000685453415	0.7876554131507874	1.0	18.0	null	0.0	null	0.0	null	0.0	null	1.01690594E8	null	4590225.0	null	6357514.0	null	9.4296327E7	2.9420941E7	2.9420941E7	1708477.0	1157706.0	
Mon May 15 14:36:00 UTC 2017	6.0	1.161670656E9	49389.01171875	0.0	1.9910656E7	7.494375705718994	9.0	8.22288384E8	530.6155395507812	1.0	2.0	1.279492096E9	1.29875968E9	27.722728729248047	29.398967742919922	0.07100000232458115	0.07000000029802322	0.04574999958276749	0.06549999862909317	0.7877136468887329	35.0	52.0	null	0.0	null	0.0	null	0.0	null	6.7172936E7	7.0856353E7	7863973.0	4116865.0	4119339.0	4514397.0	3.146716E7	7989002.0	7989002.0	1497388.0	1445736.0	
Mon May 15 14:37:00 UTC 2017	52.0	1.162584064E9	49389.01171875	0.0	2.0742144E7	7.494375705718994	4.0	8.22288384E8	889.3895263671875	1.0	3.0	1.278562304E9	1.298612224E9	27.722728729248047	29.398967742919922	0.08349999785423279	0.0742499977350235	0.05700000002980232	0.061250001192092896	0.7877312302589417	35.0	196.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4084858E7	7.454567E7	8964052.0	4296290.0	2.7572243E7	1.5942748E7	6.462128E7	1.2438108E7	1.2438108E7	1475578.0	1988480.0	
Mon May 15 14:38:00 UTC 2017	63.0	1.15912704E9	49389.01171875	3.0	2.0750336E7	11679.13671875	21.0	8.2223104E8	889.3895263671875	9.0	16.0	1.278476288E9	1.298726912E9	117393.4375	null	0.0689999982714653	0.07000000029802322	0.06724999845027924	0.09000000357627869	0.7875702381134033	35.0	337.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9289166E7	8.6370955E7	1.1150113E7	5327204.0	1.8734764E7	1.8438536E7	8.1202113E7	6888411.0	6888411.0	1292720.0	1831295.0	
Mon May 15 14:39:00 UTC 2017	74.0	1.153306624E9	49389.01171875	4.0	2.0754432E7	16211.2529296875	20.0	8.22198272E8	4668.55859375	13.0	17.0	1.279225856E9	1.298579456E9	117393.4375	null	0.09049999713897705	0.08574999868869781	0.0702499970793724	0.0820000022649765	0.7869410514831543	41.0	482.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8761563E7	9.5393221E7	4928957.0	4947690.0	2.8225265E7	7660772.0	7.851888E7	6130285.0	6130285.0	1523713.0	1486177.0	
Mon May 15 14:40:00 UTC 2017	90.0	1.142829056E9	49389.01171875	5.0	2.0754432E7	18969.54296875	21.0	8.22738944E8	4668.55859375	14.0	19.0	1.279168512E9	1.298436096E9	233673.984375	265953.1875	0.07400000095367432	0.08174999803304672	0.07124999910593033	0.0989999994635582	0.7855779528617859	41.0	650.0	574.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2353581E7	9.2921129E7	2.9352278E7	4199913.0	1.9374486E7	9293337.0	8.0036665E7	5886090.0	5886090.0	1833196.0	1634744.0	
Mon May 15 14:41:00 UTC 2017	96.0	1.12543744E9	49389.01171875	7.0	1.992704E7	18969.54296875	23.0	8.22329344E8	4668.55859375	15.0	22.0	1.2790784E9	1.29828864E9	263394.75	null	0.08250000327825546	0.08950000256299973	0.06849999725818634	0.09324999898672104	0.7841042876243591	41.0	817.0	733.0	0.0	0.0	0.0	0.0	0.0	0.0	8.932282E7	9.3228933E7	8331468.0	2.0121437E7	2.2299453E7	3.7204926E7	7.3460422E7	6606935.0	6606935.0	1327366.0	1538860.0	
Mon May 15 14:42:00 UTC 2017	90.0	1.105117184E9	49389.01171875	7.0	2.0615168E7	24455.87109375	24.0	8.22718464E8	4668.55859375	14.0	23.0	1.278148608E9	1.298202624E9	263394.75	null	0.07774999737739563	0.0872500017285347	0.0807500034570694	0.09574999660253525	0.7823801040649414	53.0	990.0	893.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8346842E7	8.8625079E7	8359302.0	3.0454436E7	4.8008925E7	3.2493075E7	7.9942244E7	7331559.0	7331559.0	1813573.0	1512795.0	
