('profile: ', [(0, 3), (73, 3), (137, 3), (136, 3), (159, 3), (231, 3), (253, 3), (311, 3), (295, 3), (336, 3), (338, 3), (394, 3), (454, 3), (517, 3), (535, 3), (600, 3)])
('2017-05-13 22:52:06', 1494715926, 'Users=', 0, 'Duration=', 3, 'min')
('2017-05-13 22:55:07', 1494716107, 'Users=', 73, 'Duration=', 3, 'min')
('2017-05-13 22:58:07', 1494716287, 'Users=', 137, 'Duration=', 3, 'min')
('2017-05-13 23:01:07', 1494716467, 'Users=', 136, 'Duration=', 3, 'min')
('2017-05-13 23:04:07', 1494716647, 'Users=', 159, 'Duration=', 3, 'min')
('2017-05-13 23:07:07', 1494716827, 'Users=', 231, 'Duration=', 3, 'min')
('2017-05-13 23:10:07', 1494717007, 'Users=', 253, 'Duration=', 3, 'min')
('2017-05-13 23:13:07', 1494717187, 'Users=', 311, 'Duration=', 3, 'min')
('2017-05-13 23:16:07', 1494717367, 'Users=', 295, 'Duration=', 3, 'min')
('2017-05-13 23:19:07', 1494717547, 'Users=', 336, 'Duration=', 3, 'min')
('2017-05-13 23:22:07', 1494717727, 'Users=', 338, 'Duration=', 3, 'min')
('2017-05-13 23:25:07', 1494717907, 'Users=', 394, 'Duration=', 3, 'min')
('2017-05-13 23:28:08', 1494718088, 'Users=', 454, 'Duration=', 3, 'min')
('2017-05-13 23:31:08', 1494718268, 'Users=', 517, 'Duration=', 3, 'min')
('2017-05-13 23:34:08', 1494718448, 'Users=', 535, 'Duration=', 3, 'min')
('2017-05-13 23:37:08', 1494718628, 'Users=', 600, 'Duration=', 3, 'min')
