_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 17:06:00 UTC 2017	2.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 17:07:00 UTC 2017	1.0	1.497833472E9	29298.86328125	0.0	1.918976E7	4.437209606170654	3.0	7.94476544E8	null	0.0	0.0	1.169068032E9	1.188671488E9	30.465124130249023	0.07325000315904617	0.06449999660253525	0.05624999850988388	0.06975000351667404	0.8362375497817993	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 17:08:00 UTC 2017	1.0	1.497837568E9	20249.419921875	0.0	2.0119552E7	4.437209606170654	4.0	7.9468544E8	null	0.0	0.0	1.168125952E9	1.188581376E9	30.465124130249023	0.0794999971985817	0.06449999660253525	0.05225000157952309	0.05824999883770943	0.8362581133842468	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 17:09:00 UTC 2017	1.0	1.49884928E9	20249.419921875	0.0	2.0119552E7	0.0	3.0	7.9468544E8	null	0.0	0.0	1.168830464E9	1.188491264E9	30.465124130249023	0.0729999989271164	0.06174999848008156	0.04899999871850014	0.06750000268220901	0.8379455804824829	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 17:10:00 UTC 2017	1.0	1.49884928E9	22758.73046875	0.0	1.918976E7	0.0	4.0	7.94775552E8	null	0.0	0.0	1.16789248E9	1.188319232E9	30.465124130249023	0.0689999982714653	0.06549999862909317	0.04399999976158142	0.06650000065565109	0.8362860083580017	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 17:11:00 UTC 2017	1.0	1.497837568E9	22758.73046875	0.0	1.918976E7	0.0	3.0	7.9468544E8	399.97088623046875	0.0	0.0	1.167802368E9	1.188171776E9	28.252613067626953	0.07575000077486038	0.06925000250339508	0.0494999997317791	0.06599999964237213	0.8362507820129395	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 17:12:00 UTC 2017	19.0	1.497837568E9	21446.189453125	0.0	2.0119552E7	0.0	3.0	7.9468544E8	399.97088623046875	0.0	0.0	1.168564224E9	1.188962304E9	28.252613067626953	0.07100000232458115	0.060499999672174454	0.05225000157952309	0.05849999934434891	0.8363016843795776	36.0	null	null	null	null	null	null	null	null	7.1453053E7	8.8170712E7	4038571.0	4.3637445E7	5.1584577E7	3939971.0	6.2046449E7	2.0248055E7	2.0248055E7	1460863.0	1588221.0	
Sat May 13 17:13:00 UTC 2017	63.0	1.496850432E9	220848.265625	1.0	2.0123648E7	3524.776611328125	11.0	7.94906624E8	1972.7457275390625	4.0	3.0	1.1675648E9	1.188814848E9	28.252613067626953	0.07900000363588333	0.0742499977350235	0.05025000125169754	0.07050000131130219	0.8372395634651184	36.0	147.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	8.125563E7	8.6815502E7	2.2492617E7	1.5360313E7	5.7220723E7	2.0360858E7	6.8277846E7	8075891.0	8075891.0	1356845.0	1542183.0	
Sat May 13 17:14:00 UTC 2017	81.0	1.49252096E9	1151878.5	4.0	1.9193856E7	3524.776611328125	22.0	7.94939392E8	4446.052734375	15.0	13.0	1.168871424E9	1.188728832E9	28.252613067626953	0.0820000022649765	0.07649999856948853	0.06849999725818634	0.09075000137090683	0.836064338684082	36.0	289.0	303.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6267234E7	9.7421691E7	3.3698544E7	1.9886246E7	2.8280516E7	3.3925112E7	8.416672E7	7129124.0	7129124.0	1610332.0	1579522.0	
Sat May 13 17:15:00 UTC 2017	105.0	1.479860224E9	1151878.5	6.0	1.9193856E7	21410.111328125	21.0	7.95119616E8	4474.29345703125	18.0	14.0	1.168723968E9	1.18810624E9	345043.875	0.10525000095367432	0.07874999940395355	0.07824999839067459	0.08900000154972076	0.8345794081687927	106.0	466.0	481.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0097701E7	6.6583652E7	8286124.0	1.277816E7	2.5618822E7	5042719.0	4.4157031E7	5976669.0	5976669.0	1495539.0	1476347.0	
Sat May 13 17:16:00 UTC 2017	188.0	1.468329984E9	1151878.5	8.0	1.9193856E7	29036.19140625	32.0	7.95082752E8	4474.29345703125	23.0	20.0	1.167802368E9	1.18802432E9	345043.875	0.07900000363588333	0.08775000274181366	0.07474999874830246	0.1067499965429306	0.8334677815437317	106.0	877.0	902.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6613709E7	5.3510086E7	1.7730317E7	1.4634894E7	3.2188604E7	2.1177669E7	2.9697238E7	5737413.0	5737413.0	1462727.0	1417625.0	
Sat May 13 17:17:00 UTC 2017	232.0	1.443688448E9	3612859.75	14.0	2.0578304E7	50700.33203125	52.0	7.95152384E8	4474.29345703125	44.0	33.0	1.167720448E9	1.187934208E9	802698.5625	0.07999999821186066	0.10525000095367432	0.10599999874830246	0.12549999356269836	0.8308379650115967	106.0	1309.0	1314.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4301008E7	5.9342765E7	1.1097694E7	9939873.0	1.0687389E7	9925878.0	2.9737142E7	5556144.0	5556144.0	1440909.0	1489124.0	
