('2017-06-02 21:34:37', 1496439277, 'Users=', 3, 'Duration=', 3, 'min')
('2017-06-02 21:37:37', 1496439457, 'Users=', 5, 'Duration=', 3, 'min')
('2017-06-02 21:40:38', 1496439638, 'Users=', 10, 'Duration=', 3, 'min')
('2017-06-02 21:43:38', 1496439818, 'Users=', 20, 'Duration=', 3, 'min')
('2017-06-02 21:46:38', 1496439998, 'Users=', 50, 'Duration=', 3, 'min')
('2017-06-02 21:49:38', 1496440178, 'Users=', 100, 'Duration=', 3, 'min')
('2017-06-02 21:52:38', 1496440358, 'Users=', 150, 'Duration=', 3, 'min')
('2017-06-02 21:55:38', 1496440538, 'Users=', 200, 'Duration=', 3, 'min')
('2017-06-02 21:58:38', 1496440718, 'Users=', 250, 'Duration=', 3, 'min')
('2017-06-02 22:01:38', 1496440898, 'Users=', 300, 'Duration=', 3, 'min')
('2017-06-02 22:04:38', 1496441078, 'Users=', 350, 'Duration=', 3, 'min')
('2017-06-02 22:07:38', 1496441258, 'Users=', 400, 'Duration=', 3, 'min')
('2017-06-02 22:10:38', 1496441438, 'Users=', 500, 'Duration=', 3, 'min')
('2017-06-02 22:13:39', 1496441619, 'Users=', 600, 'Duration=', 3, 'min')
