('profile: ', [(0, 3), (0, 3), (51, 3), (112, 3), (149, 3), (169, 3), (215, 3), (241, 3), (236, 3), (315, 3), (397, 3), (443, 3), (484, 3), (536, 3), (554, 3), (600, 3)])
('2017-05-14 18:42:08', 1494787328, 'Users=', 0, 'Duration=', 3, 'min')
('2017-05-14 18:45:08', 1494787508, 'Users=', 0, 'Duration=', 3, 'min')
('2017-05-14 18:48:08', 1494787688, 'Users=', 51, 'Duration=', 3, 'min')
('2017-05-14 18:51:08', 1494787868, 'Users=', 112, 'Duration=', 3, 'min')
('2017-05-14 18:54:08', 1494788048, 'Users=', 149, 'Duration=', 3, 'min')
('2017-05-14 18:57:08', 1494788228, 'Users=', 169, 'Duration=', 3, 'min')
('2017-05-14 19:00:08', 1494788408, 'Users=', 215, 'Duration=', 3, 'min')
('2017-05-14 19:03:08', 1494788588, 'Users=', 241, 'Duration=', 3, 'min')
('2017-05-14 19:06:08', 1494788768, 'Users=', 236, 'Duration=', 3, 'min')
('2017-05-14 19:09:09', 1494788949, 'Users=', 315, 'Duration=', 3, 'min')
('2017-05-14 19:12:09', 1494789129, 'Users=', 397, 'Duration=', 3, 'min')
('2017-05-14 19:15:09', 1494789309, 'Users=', 443, 'Duration=', 3, 'min')
('2017-05-14 19:18:09', 1494789489, 'Users=', 484, 'Duration=', 3, 'min')
('2017-05-14 19:21:09', 1494789669, 'Users=', 536, 'Duration=', 3, 'min')
('2017-05-14 19:24:09', 1494789849, 'Users=', 554, 'Duration=', 3, 'min')
('2017-05-14 19:27:09', 1494790029, 'Users=', 600, 'Duration=', 3, 'min')
