_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 01 17:47:00 UTC 2017	990.0	1.420435456E9	2.0135926E7	85.0	3.0203904E7	223224.4375	147.0	8.90335232E8	44481.19140625	178.0	186.0	1.1209728E9	1.141481472E9	3967135.25	4114565.25	0.09624999761581421	0.13300000131130219	0.19699999690055847	0.48774999380111694	0.922497034072876	600.0	48687.0	48558.0	1988.0	1811.0	4.0	10.0	0.0	0.0	2.05459355E8	2.12408767E8	9.8323255E7	1.12876316E8	9.3421085E7	1.16912807E8	1.32769041E8	5.6343484E7	5.6343484E7	6241350.0	5954882.0	
Mon May 01 17:46:00 UTC 2017	995.0	1.418113024E9	2.0135926E7	84.0	2.9646848E7	211961.421875	143.0	8.90339328E8	44481.19140625	181.0	185.0	1.122082816E9	1.141481472E9	3967135.25	4114565.25	0.0949999988079071	0.1287499964237213	0.18975000083446503	0.48100000619888306	0.920752763748169	600.0	46902.0	46776.0	1770.0	1633.0	4.0	8.0	0.0	0.0	2.1651755E8	2.14166339E8	1.21418926E8	1.1828879E8	9.36968E7	1.06616349E8	1.43204616E8	5.8438999E7	5.8438999E7	7145397.0	6344656.0	
Mon May 01 17:45:00 UTC 2017	992.0	1.41522944E9	2.0364316E7	84.0	3.1469568E7	211961.421875	143.0	8.89987072E8	44753.90234375	180.0	183.0	1.121652736E9	1.141481472E9	4101138.25	null	0.1197500005364418	0.1274999976158142	0.1860000044107437	0.47824999690055847	0.9186592102050781	600.0	45150.0	45006.0	1532.0	1443.0	3.0	7.0	0.0	0.0	2.13940037E8	2.12512963E8	1.16028411E8	1.07714236E8	1.01179638E8	1.0455978E8	1.43132603E8	5.7636176E7	5.7636176E7	6225878.0	5976079.0	
Mon May 01 17:44:00 UTC 2017	992.0	1.412022272E9	2.037274E7	83.0	3.0502912E7	211961.421875	140.0	8.89540608E8	46209.8671875	180.0	185.0	1.12111616E9	1.141481472E9	3822027.75	4151885.75	0.0949999988079071	0.13324999809265137	0.20200000703334808	0.47574999928474426	0.9178264141082764	582.0	43358.0	43261.0	1317.0	1244.0	2.0	6.0	0.0	0.0	2.17403566E8	2.1789082E8	1.26263767E8	1.12832212E8	9.9612308E7	1.32062311E8	1.42203197E8	5.8105273E7	5.8105273E7	6201019.0	6435065.0	
Mon May 01 17:43:00 UTC 2017	990.0	1.406500864E9	2.050832E7	83.0	3.0773248E7	211961.421875	146.0	8.88680448E8	46209.8671875	177.0	185.0	1.120272384E9	1.141477376E9	3822027.75	4151885.75	0.09974999725818634	0.1287499964237213	0.20724999904632568	0.4717499911785126	0.9171453714370728	582.0	41574.0	41530.0	1106.0	1037.0	1.0	5.0	0.0	0.0	2.0938703E8	2.11463655E8	9.7794368E7	1.20248596E8	1.18922559E8	1.07686077E8	1.36201733E8	5.8077666E7	5.8077666E7	6521995.0	6008028.0	
Mon May 01 17:42:00 UTC 2017	991.0	1.403891712E9	2.0121464E7	82.0	2.9728768E7	211961.421875	150.0	8.88250368E8	43653.703125	179.0	183.0	1.121107968E9	1.141477376E9	3822027.75	4151885.75	0.09525000303983688	0.1237500011920929	0.19300000369548798	0.4777500033378601	0.9164501428604126	582.0	39745.0	39771.0	930.0	849.0	1.0	3.0	0.0	0.0	2.03267927E8	2.01026352E8	1.0396365E8	1.07154835E8	9.0345289E7	8.977334E7	1.24689299E8	5.5788631E7	5.5788631E7	7178650.0	6431110.0	
Mon May 01 17:41:00 UTC 2017	982.0	1.400066048E9	2.0139794E7	81.0	3.1387648E7	211961.421875	147.0	8.88246272E8	43653.703125	173.0	184.0	1.121058816E9	1.141604352E9	3822027.75	4151885.75	0.10050000250339508	0.13075000047683716	0.19550000131130219	0.4650000035762787	0.9158664345741272	521.0	37899.0	37992.0	770.0	685.0	0.0	2.0	0.0	0.0	2.02701482E8	1.95587506E8	8.3637927E7	1.06655726E8	9.598346E7	1.00134377E8	1.24051063E8	5.5284309E7	5.5284309E7	5308358.0	5514389.0	
Mon May 01 17:40:00 UTC 2017	973.0	1.399578624E9	1.9524428E7	80.0	3.0212096E7	211961.421875	147.0	8.8758272E8	43653.703125	168.0	181.0	1.120059392E9	1.14030592E9	3822027.75	4151885.75	0.09125000238418579	0.12449999898672104	0.19050000607967377	0.46650001406669617	0.9171311855316162	521.0	36081.0	36196.0	580.0	519.0	0.0	0.0	0.0	0.0	1.99504291E8	1.92831408E8	7.8864276E7	8.5035723E7	8.7561999E7	9.805825E7	1.19428391E8	5.3980454E7	5.3980454E7	6306214.0	5933965.0	
Mon May 01 17:39:00 UTC 2017	959.0	1.398628352E9	1.9524428E7	80.0	2.9069312E7	211961.421875	148.0	8.86951936E8	34344.26953125	168.0	183.0	1.119072256E9	1.14018304E9	3822027.75	4151885.75	0.09749999642372131	0.13050000369548798	0.1912499964237213	0.4612500071525574	0.9145972728729248	521.0	34247.0	34397.0	434.0	393.0	0.0	0.0	0.0	0.0	1.82024687E8	1.82624896E8	6.5750752E7	7.7911558E7	6.9128284E7	7.120889E7	1.12940122E8	5.1387262E7	5.1387262E7	4299861.0	4989694.0	
Mon May 01 17:38:00 UTC 2017	953.0	1.39925504E9	1.7425922E7	78.0	2.977792E7	210859.109375	147.0	8.86956032E8	34344.26953125	174.0	171.0	1.11872E9	1.140424704E9	2832793.75	2708914.5	0.08699999749660492	0.1287499964237213	0.18524999916553497	0.45225000381469727	0.9152504205703735	470.0	32505.0	32642.0	342.0	305.0	0.0	0.0	0.0	0.0	1.83972159E8	1.8448134E8	9.2196654E7	7.9512077E7	7.3039385E7	7.698555E7	1.15287216E8	5.1771784E7	5.1771784E7	4627690.0	4850386.0	
