_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 12:04:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 12:05:00 UTC 2017	2.0	1.174024192E9	null	0.0	2.004992E7	18.912357330322266	4.0	7.75684096E8	369.1346740722656	1.0	1.0	1.27827968E9	1.298509824E9	null	null	0.10625000298023224	0.060499999672174454	0.09200000017881393	0.06724999845027924	0.7883369326591492	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 12:06:00 UTC 2017	1.0	1.174024192E9	22992.35546875	0.0	2.004992E7	18.912357330322266	3.0	7.75593984E8	363.641357421875	1.0	1.0	1.278193664E9	1.298505728E9	null	null	0.07100000232458115	0.07524999976158142	0.060499999672174454	0.06324999779462814	0.7883526086807251	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 12:07:00 UTC 2017	1.0	1.174024192E9	12716.9375	0.0	2.004992E7	18.912357330322266	3.0	7.75958528E8	363.641357421875	1.0	0.0	1.278046208E9	1.298419712E9	28.01062774658203	null	0.07400000095367432	0.06174999848008156	0.04450000077486038	0.06300000101327896	0.7883530855178833	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 12:08:00 UTC 2017	15.0	1.174024192E9	12716.9375	0.0	2.004992E7	0.0	3.0	7.7617152E8	415.3837890625	1.0	0.0	1.277956096E9	1.298272256E9	28.01062774658203	null	0.0794999971985817	0.06575000286102295	0.04625000059604645	0.07199999690055847	0.7904456853866577	21.0	null	null	null	null	null	null	null	null	8.586331E7	7.4536459E7	5810538.0	4143276.0	5780684.0	3.2647517E7	5.2386586E7	2.1208783E7	2.1208783E7	1417442.0	1877689.0	
Mon May 15 12:09:00 UTC 2017	43.0	1.172312064E9	12716.9375	1.0	2.0058112E7	4271.85302734375	12.0	7.76183808E8	2302.48388671875	7.0	4.0	1.27787008E9	1.29810432E9	70185.2734375	33689.83203125	0.06499999761581421	0.07225000113248825	0.060499999672174454	0.07199999690055847	0.7882919311523438	21.0	87.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8045568E7	9.703828E7	4.40526E7	4087263.0	4664793.0	2.5576818E7	8.5589843E7	1.6530206E7	1.6530206E7	1726310.0	1397566.0	
Mon May 15 12:10:00 UTC 2017	51.0	1.169219584E9	769924.8125	3.0	2.0058112E7	10585.0634765625	15.0	7.7592576E8	2302.48388671875	13.0	6.0	1.278058496E9	1.298018304E9	70185.2734375	33689.83203125	0.0832500010728836	0.07474999874830246	0.06024999916553497	0.07100000232458115	0.7880306839942932	21.0	169.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4259453E7	8.909004E7	1.8770598E7	1.8877609E7	5958330.0	1.590548E7	8.0991102E7	1.1318056E7	1.1318056E7	1753640.0	1378747.0	
Mon May 15 12:11:00 UTC 2017	109.0	1.15976192E9	769924.8125	3.0	2.0058112E7	10585.0634765625	14.0	7.75917568E8	2619.35791015625	14.0	7.0	1.27797248E9	1.297874944E9	70185.2734375	33689.83203125	0.06849999725818634	0.07599999755620956	0.0677499994635582	0.08699999749660492	0.7870819568634033	99.0	286.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0313313E7	6.2019306E7	1.8102742E7	1.144478E7	5413302.0	1.5187387E7	3.0673974E7	5732745.0	5732745.0	1620821.0	1471550.0	
Mon May 15 12:12:00 UTC 2017	193.0	1.141829632E9	1837277.125	8.0	2.1438464E7	27496.935546875	41.0	7.7596672E8	9128.390625	30.0	18.0	1.277894656E9	1.297793024E9	463972.4375	106900.09375	0.09075000137090683	0.09025000035762787	0.08025000244379044	0.10925000160932541	0.7843136787414551	99.0	667.0	703.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5892677E7	6.4617049E7	3.2634508E7	1.1862161E7	2.715836E7	1.7171674E7	3.3117655E7	6022796.0	6022796.0	1391530.0	1624534.0	
Mon May 15 12:13:00 UTC 2017	228.0	1.109721088E9	1837277.125	14.0	2.1458944E7	27496.935546875	49.0	7.7627392E8	11746.1171875	45.0	35.0	1.27780864E9	1.298280448E9	463972.4375	106900.09375	0.0820000022649765	0.11675000190734863	0.10474999994039536	0.1172500029206276	0.781714677810669	99.0	1059.0	1095.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3504791E7	7.2010335E7	1.8090225E7	2.4452394E7	2.4414636E7	1.9428412E7	3.1190125E7	6163508.0	6163508.0	1603161.0	1483173.0	
