('profile: ', [(0, 3), (65, 3), (103, 3), (113, 3), (169, 3), (216, 3), (267, 3), (339, 3), (323, 3), (406, 3), (466, 3), (483, 3), (531, 3), (537, 3), (589, 3), (600, 3)])
('2017-05-01 18:38:56', 1493663936, 'Users=', 0, 'Duration=', 3, 'min')
('2017-05-01 18:41:56', 1493664116, 'Users=', 65, 'Duration=', 3, 'min')
('2017-05-01 18:44:56', 1493664296, 'Users=', 103, 'Duration=', 3, 'min')
('2017-05-01 18:47:56', 1493664476, 'Users=', 113, 'Duration=', 3, 'min')
('2017-05-01 18:50:56', 1493664656, 'Users=', 169, 'Duration=', 3, 'min')
('2017-05-01 18:53:56', 1493664836, 'Users=', 216, 'Duration=', 3, 'min')
('2017-05-01 18:56:56', 1493665016, 'Users=', 267, 'Duration=', 3, 'min')
('2017-05-01 18:59:57', 1493665197, 'Users=', 339, 'Duration=', 3, 'min')
('2017-05-01 19:02:57', 1493665377, 'Users=', 323, 'Duration=', 3, 'min')
('2017-05-01 19:05:57', 1493665557, 'Users=', 406, 'Duration=', 3, 'min')
('2017-05-01 19:08:57', 1493665737, 'Users=', 466, 'Duration=', 3, 'min')
('2017-05-01 19:11:57', 1493665917, 'Users=', 483, 'Duration=', 3, 'min')
('2017-05-01 19:14:57', 1493666097, 'Users=', 531, 'Duration=', 3, 'min')
('2017-05-01 19:17:57', 1493666277, 'Users=', 537, 'Duration=', 3, 'min')
('2017-05-01 19:20:57', 1493666457, 'Users=', 589, 'Duration=', 3, 'min')
('2017-05-01 19:23:57', 1493666637, 'Users=', 600, 'Duration=', 3, 'min')
