_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sun May 14 07:58:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 07:59:00 UTC 2017	2.0	1.389490176E9	28704.01171875	0.0	1.908736E7	null	3.0	8.24909824E8	null	0.0	0.0	1.170579456E9	1.191612416E9	28.027904510498047	null	0.08025000244379044	0.060750000178813934	0.06750000268220901	0.06274999678134918	0.8272721767425537	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 08:00:00 UTC 2017	1.0	1.389490176E9	14018.6865234375	0.0	1.908736E7	0.0	3.0	8.24856576E8	374.8995361328125	0.0	0.0	1.170489344E9	1.192341504E9	27.70816993713379	null	0.07874999940395355	0.0729999989271164	0.05575000122189522	0.06199999898672104	0.8272741436958313	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 08:01:00 UTC 2017	2.0	1.388478464E9	14018.6865234375	0.0	1.908736E7	0.0	3.0	8.25131008E8	374.8995361328125	0.0	0.0	1.170341888E9	1.191374848E9	27.70816993713379	null	0.0677499994635582	0.05649999901652336	0.04975000023841858	0.07199999690055847	0.8293173313140869	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 08:02:00 UTC 2017	3.0	1.389490176E9	14018.6865234375	0.0	1.908736E7	0.0	4.0	8.24766464E8	374.8995361328125	0.0	0.0	1.170251776E9	1.191288832E9	27.70816993713379	null	0.0729999989271164	0.06724999845027924	0.048500001430511475	0.061250001192092896	0.8293662667274475	1.0	null	null	null	null	null	null	null	null	7.5358713E7	null	5371406.0	null	7209151.0	null	7.2268896E7	7.1383309E7	7.1383309E7	1886899.0	1706918.0	
Sun May 14 08:03:00 UTC 2017	3.0	1.389490176E9	40536.16796875	0.0	1.908736E7	0.0	4.0	8.24979456E8	543.3601684570312	0.0	1.0	1.17016576E9	1.191329792E9	29.156587600708008	7066.28369140625	0.07400000095367432	0.06650000065565109	0.051500000059604645	0.06624999642372131	0.8273347616195679	1.0	null	null	null	null	null	null	null	null	7.2987126E7	null	5926973.0	null	4927864.0	null	6.6299558E7	5.6711797E7	5.6711797E7	1167944.0	1652678.0	
Sun May 14 08:04:00 UTC 2017	3.0	1.389490176E9	45920.06640625	0.0	1.908736E7	526.1174926757812	4.0	8.24979456E8	575.554931640625	0.0	1.0	1.170018304E9	1.191112704E9	28.100467681884766	11720.5771484375	0.07500000298023224	0.05824999883770943	0.04975000023841858	0.06650000065565109	0.8274018168449402	1.0	null	null	null	null	null	null	null	null	5.665767E7	null	5552441.0	null	6439800.0	null	4.0234135E7	7372801.0	7372801.0	1511285.0	3619523.0	
Sun May 14 08:05:00 UTC 2017	3.0	1.388478464E9	45920.06640625	0.0	1.908736E7	500.9841003417969	4.0	8.25073664E8	457.6964416503906	0.0	1.0	1.169928192E9	1.191903232E9	30.337671279907227	11720.5771484375	0.09600000083446503	0.07199999690055847	0.05624999850988388	0.06449999660253525	0.8295790553092957	0.0	null	null	null	null	null	null	null	null	2.3712307E7	null	5557407.0	null	null	null	1.7941909E7	5087266.0	5087266.0	1061374.0	null	
Sun May 14 08:06:00 UTC 2017	1.0	1.389490176E9	45920.06640625	0.0	1.908736E7	340.99420166015625	4.0	8.25348096E8	457.6964416503906	1.0	1.0	1.169842176E9	1.191817216E9	30.337671279907227	11720.5771484375	0.07900000363588333	0.06224999949336052	0.045249998569488525	0.06800000369548798	0.8275050520896912	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 08:07:00 UTC 2017	1.0	1.389490176E9	14080.0517578125	0.0	1.908736E7	0.0	3.0	8.24983552E8	457.6964416503906	0.0	0.0	1.16969472E9	1.191727104E9	28.749961853027344	29.055316925048828	0.07124999910593033	0.06499999761581421	0.04749999940395355	0.060499999672174454	0.8294724225997925	0.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
