_DATE	host	cpuusage	memusage	nodecpu	locustusers	fails1	requests1	fails	requests	
2017-04-14-14:02:00	rssserver-63g53	9.0	2.3052288E7	0.12849999964237213	0.0	4174.0	4303698.0	10600.0	58829.0	
2017-04-14-14:02:00	rssserver-63g53	9.0	2.3052288E7	0.12849999964237213	0.0	4174.0	4303698.0	10600.0	58829.0	
2017-04-14-14:01:00	rssserver-63g53	10.0	2.3052288E7	0.1262499988079071	0.0	4174.0	4303057.0	10600.0	58829.0	
2017-04-14-14:01:00	rssserver-63g53	10.0	2.3052288E7	0.1262499988079071	0.0	4174.0	4303057.0	10600.0	58829.0	
2017-04-14-14:00:00	rssserver-63g53	10.0	2.3052288E7	0.13175000250339508	0.0	4174.0	4302414.0	10600.0	58829.0	
2017-04-14-14:00:00	rssserver-63g53	10.0	2.3052288E7	0.13175000250339508	0.0	4174.0	4302414.0	10600.0	58829.0	
2017-04-14-13:59:00	rssserver-63g53	9.0	2.3052288E7	0.12250000238418579	0.0	4174.0	4301780.0	10600.0	58829.0	
2017-04-14-13:59:00	rssserver-63g53	9.0	2.3052288E7	0.12250000238418579	0.0	4174.0	4301780.0	10600.0	58829.0	
2017-04-14-13:58:00	rssserver-63g53	9.0	2.3048192E7	0.1264999955892563	0.0	4174.0	4301139.0	10600.0	58829.0	
2017-04-14-13:58:00	rssserver-63g53	9.0	2.3048192E7	0.1264999955892563	0.0	4174.0	4301139.0	10600.0	58829.0	
2017-04-14-13:57:00	rssserver-63g53	9.0	2.3048192E7	0.13075000047683716	0.0	4174.0	4300505.0	10600.0	58829.0	
2017-04-14-13:57:00	rssserver-63g53	9.0	2.3048192E7	0.13075000047683716	0.0	4174.0	4300505.0	10600.0	58829.0	
2017-04-14-13:56:00	rssserver-63g53	9.0	2.3048192E7	0.1262499988079071	0.0	4174.0	4299873.0	10600.0	58829.0	
2017-04-14-13:56:00	rssserver-63g53	9.0	2.3048192E7	0.1262499988079071	0.0	4174.0	4299873.0	10600.0	58829.0	
2017-04-14-13:55:00	rssserver-63g53	9.0	2.3048192E7	0.12200000137090683	0.0	4174.0	4299240.0	10600.0	58829.0	
2017-04-14-13:55:00	rssserver-63g53	9.0	2.3048192E7	0.12200000137090683	0.0	4174.0	4299240.0	10600.0	58829.0	
2017-04-14-13:54:00	rssserver-63g53	9.0	2.304E7	0.12549999356269836	0.0	4174.0	4298604.0	10600.0	58829.0	
2017-04-14-13:54:00	rssserver-63g53	9.0	2.304E7	0.12549999356269836	0.0	4174.0	4298604.0	10600.0	58829.0	
2017-04-14-13:53:00	rssserver-63g53	9.0	2.304E7	0.12475000321865082	0.0	4174.0	4297965.0	10600.0	58829.0	
2017-04-14-13:53:00	rssserver-63g53	9.0	2.304E7	0.12475000321865082	0.0	4174.0	4297965.0	10600.0	58829.0	
2017-04-14-13:52:00	rssserver-63g53	9.0	2.304E7	0.12925000488758087	0.0	4174.0	4297332.0	10600.0	58829.0	
2017-04-14-13:52:00	rssserver-63g53	9.0	2.304E7	0.12925000488758087	0.0	4174.0	4297332.0	10600.0	58829.0	
2017-04-14-13:51:00	rssserver-63g53	9.0	2.3732224E7	0.12974999845027924	0.0	4174.0	4296700.0	10600.0	58829.0	
2017-04-14-13:51:00	rssserver-63g53	9.0	2.3732224E7	0.12974999845027924	0.0	4174.0	4296700.0	10600.0	58829.0	
2017-04-14-13:50:00	rssserver-63g53	9.0	2.3052288E7	0.13224999606609344	0.0	4174.0	4296060.0	10600.0	58829.0	
2017-04-14-13:50:00	rssserver-63g53	9.0	2.3052288E7	0.13224999606609344	0.0	4174.0	4296060.0	10600.0	58829.0	
2017-04-14-13:49:00	rssserver-63g53	9.0	2.3052288E7	0.12974999845027924	0.0	4174.0	4295436.0	10600.0	58829.0	
2017-04-14-13:49:00	rssserver-63g53	9.0	2.3052288E7	0.12974999845027924	0.0	4174.0	4295436.0	10600.0	58829.0	
2017-04-14-13:48:00	rssserver-63g53	9.0	2.3052288E7	0.12399999797344208	0.0	4174.0	4294804.0	10600.0	58829.0	
2017-04-14-13:48:00	rssserver-63g53	9.0	2.3052288E7	0.12399999797344208	0.0	4174.0	4294804.0	10600.0	58829.0	
2017-04-14-13:47:00	rssserver-63g53	9.0	2.3052288E7	0.1274999976158142	0.0	4174.0	4294175.0	10600.0	58829.0	
2017-04-14-13:47:00	rssserver-63g53	9.0	2.3052288E7	0.1274999976158142	0.0	4174.0	4294175.0	10600.0	58829.0	
2017-04-14-13:46:00	rssserver-63g53	0.0	0.0	0.1289999932050705	0.0	4174.0	4293536.0	10600.0	58829.0	
2017-04-14-13:44:00	rssserver-63g53	9.0	2.373632E7	0.12974999845027924	0.0	4174.0	4292257.0	10600.0	58829.0	
2017-04-14-13:44:00	rssserver-63g53	9.0	2.373632E7	0.12974999845027924	0.0	4174.0	4292257.0	10600.0	58829.0	
2017-04-14-13:43:00	rssserver-63g53	9.0	2.3732224E7	0.12675000727176666	0.0	4174.0	4291623.0	10600.0	58829.0	
2017-04-14-13:43:00	rssserver-63g53	9.0	2.3732224E7	0.12675000727176666	0.0	4174.0	4291623.0	10600.0	58829.0	
2017-04-14-13:42:00	rssserver-63g53	9.0	2.3052288E7	0.12800000607967377	0.0	4174.0	4290992.0	10600.0	58829.0	
2017-04-14-13:42:00	rssserver-63g53	9.0	2.3052288E7	0.12800000607967377	0.0	4174.0	4290992.0	10600.0	58829.0	
2017-04-14-13:41:00	rssserver-63g53	9.0	2.379776E7	0.12075000256299973	0.0	4174.0	4290357.0	10600.0	58829.0	
2017-04-14-13:41:00	rssserver-63g53	9.0	2.379776E7	0.12075000256299973	0.0	4174.0	4290357.0	10600.0	58829.0	
2017-04-14-13:40:00	rssserver-63g53	9.0	2.379776E7	0.13199999928474426	0.0	4174.0	4289727.0	10600.0	58829.0	
2017-04-14-13:40:00	rssserver-63g53	9.0	2.379776E7	0.13199999928474426	0.0	4174.0	4289727.0	10600.0	58829.0	
2017-04-14-13:39:00	rssserver-63g53	9.0	2.3113728E7	0.1185000017285347	0.0	4174.0	4289098.0	10600.0	58829.0	
2017-04-14-13:39:00	rssserver-63g53	9.0	2.3113728E7	0.1185000017285347	0.0	4174.0	4289098.0	10600.0	58829.0	
2017-04-14-13:38:00	rssserver-63g53	8.0	2.3113728E7	0.12825000286102295	0.0	4174.0	4288468.0	10600.0	58829.0	
2017-04-14-13:38:00	rssserver-63g53	8.0	2.3113728E7	0.12825000286102295	0.0	4174.0	4288468.0	10600.0	58829.0	
2017-04-14-13:37:00	rssserver-63g53	8.0	2.3113728E7	0.12200000137090683	0.0	4174.0	4287837.0	10600.0	58829.0	
2017-04-14-13:37:00	rssserver-63g53	8.0	2.3113728E7	0.12200000137090683	0.0	4174.0	4287837.0	10600.0	58829.0	
2017-04-14-13:36:00	rssserver-63g53	9.0	2.3105536E7	0.12524999678134918	0.0	4174.0	4287198.0	10600.0	58829.0	
2017-04-14-13:36:00	rssserver-63g53	9.0	2.3105536E7	0.12524999678134918	0.0	4174.0	4287198.0	10600.0	58829.0	
2017-04-14-13:35:00	rssserver-63g53	9.0	2.3105536E7	0.12349999696016312	0.0	4174.0	4286557.0	10600.0	58829.0	
2017-04-14-13:35:00	rssserver-63g53	9.0	2.3105536E7	0.12349999696016312	0.0	4174.0	4286557.0	10600.0	58829.0	
2017-04-14-13:34:00	rssserver-63g53	9.0	2.3105536E7	0.1262499988079071	0.0	4174.0	4285929.0	10600.0	58829.0	
2017-04-14-13:34:00	rssserver-63g53	9.0	2.3105536E7	0.1262499988079071	0.0	4174.0	4285929.0	10600.0	58829.0	
2017-04-14-13:33:00	rssserver-63g53	10.0	2.379776E7	0.13349999487400055	0.0	4174.0	4285283.0	10600.0	58829.0	
2017-04-14-13:33:00	rssserver-63g53	10.0	2.379776E7	0.13349999487400055	0.0	4174.0	4285283.0	10600.0	58829.0	
2017-04-14-13:32:00	rssserver-63g53	10.0	2.383872E7	0.12250000238418579	0.0	4174.0	4284655.0	10600.0	58829.0	
2017-04-14-13:32:00	rssserver-63g53	10.0	2.383872E7	0.12250000238418579	0.0	4174.0	4284655.0	10600.0	58829.0	
2017-04-14-13:31:00	rssserver-63g53	9.0	2.383872E7	0.1262499988079071	0.0	4174.0	4284017.0	10600.0	58829.0	
2017-04-14-13:31:00	rssserver-63g53	9.0	2.383872E7	0.1262499988079071	0.0	4174.0	4284017.0	10600.0	58829.0	
2017-04-14-13:30:00	rssserver-63g53	9.0	2.383872E7	0.13224999606609344	0.0	4174.0	4283376.0	10600.0	58829.0	
2017-04-14-13:30:00	rssserver-63g53	9.0	2.383872E7	0.13224999606609344	0.0	4174.0	4283376.0	10600.0	58829.0	
2017-04-14-13:29:00	rssserver-63g53	9.0	2.383872E7	0.12849999964237213	0.0	4174.0	4282742.0	10600.0	58829.0	
2017-04-14-13:29:00	rssserver-63g53	9.0	2.383872E7	0.12849999964237213	0.0	4174.0	4282742.0	10600.0	58829.0	
