_DATE	cpuusage_middle	memusage_middle	cpuusage_server	memusage_server	cpuusage_edge1	memusage_edge1	cpuusage_edge2	memusage_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	locustusers	status_200_count1	status_500_count1	status_0_count1	status_other_count1	status_200_count2	status_500_count2	status_0_count2	status_other_count2	
2017-04-15-19:29:00	0.0	1.275981824E9	0.0	2.2450176E7	0.0	3.80284928E8	0.0	1.040310272E9	0.04324999824166298	0.9897500276565552	0.05225000157952309	0.07150000333786011	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:29:00	0.0	1.275981824E9	0.0	2.2450176E7	0.0	3.80284928E8	0.0	1.040310272E9	0.04324999824166298	0.9897500276565552	0.05225000157952309	0.07150000333786011	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:28:00	0.0	1.276940288E9	0.0	2.2450176E7	0.0	3.80370944E8	0.0	1.039458304E9	0.048250000923871994	0.9900000095367432	0.05025000125169754	0.057750001549720764	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:28:00	0.0	1.276940288E9	0.0	2.2450176E7	0.0	3.80370944E8	0.0	1.039458304E9	0.048250000923871994	0.9900000095367432	0.05025000125169754	0.057750001549720764	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:27:00	0.0	1.275981824E9	30.0	2.2450176E7	147.0	3.8045696E8	125.0	1.040482304E9	0.06949999928474426	0.940500020980835	0.12849999964237213	0.1602499932050705	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:27:00	0.0	1.275981824E9	30.0	2.2450176E7	147.0	3.8045696E8	125.0	1.040482304E9	0.06949999928474426	0.940500020980835	0.12849999964237213	0.1602499932050705	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:26:00	724.0	1.276514304E9	47.0	2.7676672E7	198.0	3.7640192E8	177.0	1.038770176E9	0.07249999791383743	0.921750009059906	0.16599999368190765	0.20350000262260437	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:26:00	724.0	1.276514304E9	47.0	2.7676672E7	198.0	3.7640192E8	177.0	1.038770176E9	0.07249999791383743	0.921750009059906	0.16599999368190765	0.20350000262260437	0.0	31471.0	1010.0	0.0	0.0	31714.0	1053.0	4.0	0.0	
2017-04-15-19:25:00	969.0	1.276768256E9	47.0	315392.0	199.0	3.67112192E8	177.0	1.037217792E9	0.07850000262260437	0.9202499985694885	0.16449999809265137	0.20350000262260437	600.0	31471.0	1010.0	0.0	0.0	29943.0	837.0	2.0	0.0	
2017-04-15-19:25:00	969.0	1.276768256E9	47.0	315392.0	199.0	3.67112192E8	177.0	1.037217792E9	0.07850000262260437	0.9202499985694885	0.16449999809265137	0.20350000262260437	600.0	31471.0	1010.0	0.0	0.0	29943.0	837.0	2.0	0.0	
2017-04-15-19:24:00	973.0	1.275957248E9	47.0	2.7070464E7	193.0	3.83307776E8	178.0	1.03766016E9	0.10625000298023224	0.9200000166893005	0.16824999451637268	0.1977500021457672	600.0	29729.0	798.0	0.0	0.0	28178.0	627.0	0.0	0.0	
2017-04-15-19:24:00	973.0	1.275957248E9	47.0	2.7070464E7	193.0	3.83307776E8	178.0	1.03766016E9	0.10625000298023224	0.9200000166893005	0.16824999451637268	0.1977500021457672	600.0	29729.0	798.0	0.0	0.0	28178.0	627.0	0.0	0.0	
2017-04-15-19:23:00	952.0	1.276571648E9	48.0	2.619392E7	200.0	3.83995904E8	180.0	1.03655424E9	0.0767500028014183	0.9194999933242798	0.17024999856948853	0.20350000262260437	600.0	27899.0	614.0	0.0	0.0	26438.0	402.0	0.0	0.0	
2017-04-15-19:23:00	952.0	1.276571648E9	48.0	2.619392E7	200.0	3.83995904E8	180.0	1.03655424E9	0.0767500028014183	0.9194999933242798	0.17024999856948853	0.20350000262260437	600.0	27899.0	614.0	0.0	0.0	26438.0	402.0	0.0	0.0	
2017-04-15-19:22:00	967.0	1.277095936E9	46.0	2.6877952E7	198.0	3.87141632E8	174.0	1.037479936E9	0.07474999874830246	0.921750009059906	0.16824999451637268	0.2057500034570694	500.0	26165.0	400.0	0.0	0.0	24642.0	250.0	0.0	0.0	
2017-04-15-19:22:00	967.0	1.277095936E9	46.0	2.6877952E7	198.0	3.87141632E8	174.0	1.037479936E9	0.07474999874830246	0.921750009059906	0.16824999451637268	0.2057500034570694	500.0	26165.0	400.0	0.0	0.0	24642.0	250.0	0.0	0.0	
2017-04-15-19:21:00	934.0	1.275809792E9	44.0	2.6308608E7	181.0	3.71105792E8	160.0	1.038401536E9	0.07175000011920929	0.9257500171661377	0.1602499932050705	0.18324999511241913	500.0	24343.0	257.0	0.0	0.0	22816.0	125.0	0.0	0.0	
2017-04-15-19:21:00	934.0	1.275809792E9	44.0	2.6308608E7	181.0	3.71105792E8	160.0	1.038401536E9	0.07175000011920929	0.9257500171661377	0.1602499932050705	0.18324999511241913	500.0	24343.0	257.0	0.0	0.0	22816.0	125.0	0.0	0.0	
2017-04-15-19:20:00	862.0	1.276571648E9	43.0	2.635776E7	176.0	3.79584512E8	147.0	1.031081984E9	0.0767500028014183	0.9259999990463257	0.15825000405311584	0.17925000190734863	500.0	22507.0	131.0	0.0	0.0	21103.0	54.0	0.0	0.0	
2017-04-15-19:20:00	862.0	1.276571648E9	43.0	2.635776E7	176.0	3.79584512E8	147.0	1.031081984E9	0.0767500028014183	0.9259999990463257	0.15825000405311584	0.17925000190734863	500.0	22507.0	131.0	0.0	0.0	21103.0	54.0	0.0	0.0	
2017-04-15-19:19:00	824.0	1.276911616E9	42.0	2.5464832E7	177.0	3.60849408E8	149.0	1.032015872E9	0.06949999928474426	0.9282500147819519	0.14949999749660492	0.18574999272823334	400.0	20847.0	64.0	0.0	0.0	19540.0	40.0	0.0	0.0	
2017-04-15-19:19:00	824.0	1.276911616E9	42.0	2.5464832E7	177.0	3.60849408E8	149.0	1.032015872E9	0.06949999928474426	0.9282500147819519	0.14949999749660492	0.18574999272823334	400.0	20847.0	64.0	0.0	0.0	19540.0	40.0	0.0	0.0	
2017-04-15-19:18:00	829.0	1.277571072E9	39.0	2.555904E7	163.0	3.72174848E8	137.0	1.032011776E9	0.0	0.9315000176429749	0.1497499942779541	0.16349999606609344	400.0	19284.0	44.0	0.0	0.0	17967.0	34.0	0.0	0.0	
2017-04-15-19:18:00	829.0	1.277571072E9	39.0	2.555904E7	163.0	3.72174848E8	137.0	1.032011776E9	0.0	0.9315000176429749	0.1497499942779541	0.16349999606609344	400.0	19284.0	44.0	0.0	0.0	17967.0	34.0	0.0	0.0	
2017-04-15-19:17:00	763.0	1.276055552E9	38.0	2.5616384E7	151.0	3.57388288E8	131.0	1.027977216E9	0.07275000214576721	0.934499979019165	0.14174999296665192	0.16949999332427979	400.0	17715.0	43.0	0.0	0.0	16481.0	19.0	0.0	0.0	
2017-04-15-19:17:00	763.0	1.276055552E9	38.0	2.5616384E7	151.0	3.57388288E8	131.0	1.027977216E9	0.07275000214576721	0.934499979019165	0.14174999296665192	0.16949999332427979	400.0	17715.0	43.0	0.0	0.0	16481.0	19.0	0.0	0.0	
2017-04-15-19:16:00	730.0	1.276923904E9	36.0	2.5460736E7	148.0	3.58334464E8	128.0	1.02797312E9	0.07275000214576721	0.9367499947547913	0.13850000500679016	0.15825000405311584	350.0	16257.0	29.0	0.0	0.0	15093.0	15.0	0.0	0.0	
2017-04-15-19:16:00	730.0	1.276923904E9	36.0	2.5460736E7	148.0	3.58334464E8	128.0	1.02797312E9	0.07275000214576721	0.9367499947547913	0.13850000500679016	0.15825000405311584	350.0	16257.0	29.0	0.0	0.0	15093.0	15.0	0.0	0.0	
2017-04-15-19:15:00	696.0	1.271844864E9	34.0	2.4715264E7	136.0	3.64396544E8	124.0	1.027289088E9	0.0677499994635582	0.9382500052452087	0.13375000655651093	0.15725000202655792	350.0	14879.0	25.0	0.0	0.0	13697.0	15.0	0.0	0.0	
2017-04-15-19:15:00	696.0	1.271844864E9	34.0	2.4715264E7	136.0	3.64396544E8	124.0	1.027289088E9	0.0677499994635582	0.9382500052452087	0.13375000655651093	0.15725000202655792	350.0	14879.0	25.0	0.0	0.0	13697.0	15.0	0.0	0.0	
2017-04-15-19:14:00	653.0	1.277202432E9	33.0	2.623488E7	128.0	3.58096896E8	120.0	1.026412544E9	0.09799999743700027	0.9402499794960022	0.13975000381469727	0.14474999904632568	350.0	13495.0	24.0	0.0	0.0	12394.0	11.0	0.0	0.0	
2017-04-15-19:14:00	653.0	1.277202432E9	33.0	2.623488E7	128.0	3.58096896E8	120.0	1.026412544E9	0.09799999743700027	0.9402499794960022	0.13975000381469727	0.14474999904632568	350.0	13495.0	24.0	0.0	0.0	12394.0	11.0	0.0	0.0	
2017-04-15-19:13:00	641.0	1.27645696E9	33.0	2.5571328E7	128.0	3.69086464E8	118.0	1.02547456E9	0.06424999982118607	0.9409999847412109	0.1289999932050705	0.14900000393390656	300.0	12236.0	15.0	0.0	0.0	11207.0	10.0	0.0	0.0	
2017-04-15-19:13:00	641.0	1.27645696E9	33.0	2.5571328E7	128.0	3.69086464E8	118.0	1.02547456E9	0.06424999982118607	0.9409999847412109	0.1289999932050705	0.14900000393390656	300.0	12236.0	15.0	0.0	0.0	11207.0	10.0	0.0	0.0	
2017-04-15-19:12:00	618.0	1.241300992E9	30.0	2.4899584E7	108.0	3.41286912E8	105.0	1.025396736E9	0.07050000131130219	0.9467499852180481	0.1264999955892563	0.13774999976158142	300.0	11033.0	15.0	0.0	0.0	10019.0	9.0	0.0	0.0	
2017-04-15-19:12:00	618.0	1.241300992E9	30.0	2.4899584E7	108.0	3.41286912E8	105.0	1.025396736E9	0.07050000131130219	0.9467499852180481	0.1264999955892563	0.13774999976158142	300.0	11033.0	15.0	0.0	0.0	10019.0	9.0	0.0	0.0	
2017-04-15-19:11:00	548.0	1.239498752E9	28.0	2.4215552E7	107.0	3.59354368E8	98.0	1.024344064E9	0.06624999642372131	0.9490000009536743	0.12150000035762787	0.13899999856948853	300.0	9845.0	15.0	0.0	0.0	8914.0	1.0	0.0	0.0	
2017-04-15-19:11:00	548.0	1.239498752E9	28.0	2.4215552E7	107.0	3.59354368E8	98.0	1.024344064E9	0.06624999642372131	0.9490000009536743	0.12150000035762787	0.13899999856948853	300.0	9845.0	15.0	0.0	0.0	8914.0	1.0	0.0	0.0	
2017-04-15-19:10:00	525.0	1.258254336E9	27.0	2.4215552E7	99.0	3.87620864E8	95.0	1.023401984E9	0.06825000047683716	0.9492499828338623	0.1145000010728836	0.13600000739097595	250.0	8782.0	6.0	0.0	0.0	7917.0	1.0	0.0	0.0	
2017-04-15-19:10:00	525.0	1.258254336E9	27.0	2.4215552E7	99.0	3.87620864E8	95.0	1.023401984E9	0.06825000047683716	0.9492499828338623	0.1145000010728836	0.13600000739097595	250.0	8782.0	6.0	0.0	0.0	7917.0	1.0	0.0	0.0	
2017-04-15-19:09:00	499.0	1.275588608E9	23.0	2.420736E7	93.0	3.57781504E8	87.0	1.023401984E9	0.06525000184774399	0.9542499780654907	0.11174999922513962	0.11699999868869781	250.0	7791.0	6.0	0.0	0.0	6919.0	1.0	0.0	0.0	
2017-04-15-19:09:00	499.0	1.275588608E9	23.0	2.420736E7	93.0	3.57781504E8	87.0	1.023401984E9	0.06525000184774399	0.9542499780654907	0.11174999922513962	0.11699999868869781	250.0	7791.0	6.0	0.0	0.0	6919.0	1.0	0.0	0.0	
2017-04-15-19:08:00	438.0	1.278582784E9	21.0	2.420736E7	82.0	3.2882688E8	80.0	1.022517248E9	0.061250001192092896	0.9564999938011169	0.1067499965429306	0.12675000727176666	250.0	6806.0	6.0	0.0	0.0	6016.0	1.0	0.0	0.0	
2017-04-15-19:08:00	438.0	1.278582784E9	21.0	2.420736E7	82.0	3.2882688E8	80.0	1.022517248E9	0.061250001192092896	0.9564999938011169	0.1067499965429306	0.12675000727176666	250.0	6806.0	6.0	0.0	0.0	6016.0	1.0	0.0	0.0	
2017-04-15-19:07:00	413.0	1.275195392E9	20.0	2.4895488E7	78.0	3.422208E8	74.0	1.021579264E9	0.06274999678134918	0.9585000276565552	0.10474999994039536	0.11174999922513962	200.0	5935.0	3.0	0.0	0.0	5222.0	1.0	0.0	0.0	
2017-04-15-19:07:00	413.0	1.275195392E9	20.0	2.4895488E7	78.0	3.422208E8	74.0	1.021579264E9	0.06274999678134918	0.9585000276565552	0.10474999994039536	0.11174999922513962	200.0	5935.0	3.0	0.0	0.0	5222.0	1.0	0.0	0.0	
2017-04-15-19:06:00	378.0	1.272602624E9	17.0	2.4211456E7	66.0	3.38079744E8	66.0	1.02168576E9	0.060750000178813934	0.9624999761581421	0.09700000286102295	0.11349999904632568	200.0	5141.0	3.0	0.0	0.0	4427.0	1.0	0.0	0.0	
2017-04-15-19:06:00	378.0	1.272602624E9	17.0	2.4211456E7	66.0	3.38079744E8	66.0	1.02168576E9	0.060750000178813934	0.9624999761581421	0.09700000286102295	0.11349999904632568	200.0	5141.0	3.0	0.0	0.0	4427.0	1.0	0.0	0.0	
2017-04-15-19:05:00	327.0	1.230127104E9	16.0	2.420736E7	59.0	3.37190912E8	60.0	1.022717952E9	0.05575000122189522	0.9649999737739563	0.09475000202655792	0.10199999809265137	200.0	4343.0	3.0	0.0	0.0	3728.0	0.0	0.0	0.0	
2017-04-15-19:05:00	327.0	1.230127104E9	16.0	2.420736E7	59.0	3.37190912E8	60.0	1.022717952E9	0.05575000122189522	0.9649999737739563	0.09475000202655792	0.10199999809265137	200.0	4343.0	3.0	0.0	0.0	3728.0	0.0	0.0	0.0	
2017-04-15-19:04:00	302.0	1.243168768E9	15.0	2.4190976E7	62.0	3.42552576E8	55.0	1.022861312E9	0.08474999666213989	0.965749979019165	0.09375	0.1014999970793724	150.0	3669.0	0.0	0.0	0.0	3137.0	0.0	0.0	0.0	
2017-04-15-19:04:00	302.0	1.243168768E9	15.0	2.4190976E7	62.0	3.42552576E8	55.0	1.022861312E9	0.08474999666213989	0.965749979019165	0.09375	0.1014999970793724	150.0	3669.0	0.0	0.0	0.0	3137.0	0.0	0.0	0.0	
2017-04-15-19:03:00	281.0	1.26152704E9	0.0	2.418688E7	48.0	3.33176832E8	44.0	1.022029824E9	0.0560000017285347	0.9707499742507935	0.08299999684095383	0.10000000149011612	150.0	3073.0	0.0	0.0	0.0	2541.0	0.0	0.0	0.0	
2017-04-15-19:03:00	281.0	1.26152704E9	0.0	2.418688E7	48.0	3.33176832E8	44.0	1.022029824E9	0.0560000017285347	0.9707499742507935	0.08299999684095383	0.10000000149011612	150.0	3073.0	0.0	0.0	0.0	2541.0	0.0	0.0	0.0	
2017-04-15-19:02:00	226.0	1.202098176E9	0.0	315392.0	44.0	3.30227712E8	39.0	1.022144512E9	0.05925000086426735	0.9714999794960022	0.07874999940395355	0.09350000321865082	150.0	2480.0	0.0	0.0	0.0	2031.0	0.0	0.0	0.0	
2017-04-15-19:02:00	226.0	1.202098176E9	0.0	315392.0	44.0	3.30227712E8	39.0	1.022144512E9	0.05925000086426735	0.9714999794960022	0.07874999940395355	0.09350000321865082	150.0	2480.0	0.0	0.0	0.0	2031.0	0.0	0.0	0.0	
2017-04-15-19:01:00	217.0	1.20662016E9	9.0	2.3498752E7	38.0	3.30399744E8	35.0	1.022251008E9	0.054999999701976776	0.9732499718666077	0.07850000262260437	0.08500000089406967	100.0	2012.0	0.0	0.0	0.0	1630.0	0.0	0.0	0.0	
2017-04-15-19:01:00	217.0	1.20662016E9	9.0	2.3498752E7	38.0	3.30399744E8	35.0	1.022251008E9	0.054999999701976776	0.9732499718666077	0.07850000262260437	0.08500000089406967	100.0	2012.0	0.0	0.0	0.0	1630.0	0.0	0.0	0.0	
2017-04-15-19:00:00	181.0	1.211240448E9	6.0	2.349056E7	26.0	3.36863232E8	23.0	1.02242304E9	0.0572500005364418	0.9794999957084656	0.06525000184774399	0.08299999684095383	100.0	1613.0	0.0	0.0	0.0	1238.0	0.0	0.0	0.0	
2017-04-15-19:00:00	181.0	1.211240448E9	6.0	2.349056E7	26.0	3.36863232E8	23.0	1.02242304E9	0.0572500005364418	0.9794999957084656	0.06525000184774399	0.08299999684095383	100.0	1613.0	0.0	0.0	0.0	1238.0	0.0	0.0	0.0	
2017-04-15-18:59:00	120.0	1.217376256E9	5.0	2.349056E7	22.0	3.4275328E8	19.0	1.023594496E9	0.051249999552965164	0.9817500114440918	0.06575000286102295	0.08049999922513962	100.0	1222.0	0.0	0.0	0.0	928.0	0.0	0.0	0.0	
2017-04-15-18:59:00	120.0	1.217376256E9	5.0	2.349056E7	22.0	3.4275328E8	19.0	1.023594496E9	0.051249999552965164	0.9817500114440918	0.06575000286102295	0.08049999922513962	100.0	1222.0	0.0	0.0	0.0	928.0	0.0	0.0	0.0	
2017-04-15-18:58:00	103.0	1.22574848E9	5.0	2.3433216E7	21.0	3.30092544E8	17.0	1.022636032E9	0.054999999701976776	0.9825000166893005	0.06174999848008156	0.07150000333786011	50.0	949.0	0.0	0.0	0.0	728.0	0.0	0.0	0.0	
2017-04-15-18:58:00	103.0	1.22574848E9	5.0	2.3433216E7	21.0	3.30092544E8	17.0	1.022636032E9	0.054999999701976776	0.9825000166893005	0.06174999848008156	0.07150000333786011	50.0	949.0	0.0	0.0	0.0	728.0	0.0	0.0	0.0	
2017-04-15-18:57:00	91.0	1.235562496E9	2.0	2.2806528E7	14.0	3.29736192E8	10.0	1.02356992E9	0.051249999552965164	0.9854999780654907	0.05925000086426735	0.07175000011920929	50.0	750.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	
2017-04-15-18:57:00	91.0	1.235562496E9	2.0	2.2806528E7	14.0	3.29736192E8	10.0	1.02356992E9	0.051249999552965164	0.9854999780654907	0.05925000086426735	0.07175000011920929	50.0	750.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	
2017-04-15-18:56:00	55.0	1.243971584E9	2.0	2.2806528E7	10.0	3.30375168E8	8.0	1.022779392E9	0.048500001430511475	0.9862499833106995	0.054999999701976776	0.06575000286102295	50.0	551.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	
2017-04-15-18:56:00	55.0	1.243971584E9	2.0	2.2806528E7	10.0	3.30375168E8	8.0	1.022779392E9	0.048500001430511475	0.9862499833106995	0.054999999701976776	0.06575000286102295	50.0	551.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	
2017-04-15-18:55:00	43.0	1.251336192E9	2.0	2.2806528E7	10.0	3.31595776E8	8.0	1.024016384E9	0.05274999886751175	0.9862499833106995	0.054999999701976776	0.06724999845027924	20.0	429.0	0.0	0.0	0.0	309.0	0.0	0.0	0.0	
2017-04-15-18:55:00	43.0	1.251336192E9	2.0	2.2806528E7	10.0	3.31595776E8	8.0	1.024016384E9	0.05274999886751175	0.9862499833106995	0.054999999701976776	0.06724999845027924	20.0	429.0	0.0	0.0	0.0	309.0	0.0	0.0	0.0	
2017-04-15-18:54:00	41.0	1.25458432E9	1.0	2.2806528E7	6.0	3.3275904E8	5.0	1.023123456E9	0.07249999791383743	0.9865000247955322	0.051249999552965164	0.07100000232458115	20.0	348.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	
2017-04-15-18:54:00	41.0	1.25458432E9	1.0	2.2806528E7	6.0	3.3275904E8	5.0	1.023123456E9	0.07249999791383743	0.9865000247955322	0.051249999552965164	0.07100000232458115	20.0	348.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	
2017-04-15-18:53:00	26.0	1.2593152E9	0.0	2.2806528E7	5.0	3.32931072E8	4.0	1.023299584E9	0.04699999839067459	0.9884999990463257	0.04749999940395355	0.06274999678134918	20.0	265.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	
2017-04-15-18:53:00	26.0	1.2593152E9	0.0	2.2806528E7	5.0	3.32931072E8	4.0	1.023299584E9	0.04699999839067459	0.9884999990463257	0.04749999940395355	0.06274999678134918	20.0	265.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	
2017-04-15-18:52:00	24.0	1.264431104E9	0.0	0.0	5.0	3.31988992E8	3.0	1.023471616E9	0.04574999958276749	0.9879999756813049	0.054249998182058334	0.06750000268220901	10.0	213.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	
2017-04-15-18:52:00	24.0	1.264431104E9	0.0	0.0	5.0	3.31988992E8	3.0	1.023471616E9	0.04574999958276749	0.9879999756813049	0.054249998182058334	0.06750000268220901	10.0	213.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	
2017-04-15-18:51:00	21.0	1.264361472E9	0.0	2.2802432E7	3.0	3.33152256E8	4.0	1.024585728E9	0.04924999922513962	0.9879999756813049	0.05274999886751175	0.06324999779462814	10.0	170.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	
2017-04-15-18:51:00	21.0	1.264361472E9	0.0	2.2802432E7	3.0	3.33152256E8	4.0	1.024585728E9	0.04924999922513962	0.9879999756813049	0.05274999886751175	0.06324999779462814	10.0	170.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	
2017-04-15-18:50:00	15.0	1.264807936E9	0.0	2.2802432E7	3.0	3.34311424E8	2.0	1.024671744E9	0.04899999871850014	0.984000027179718	0.04475000128149986	0.06499999761581421	10.0	131.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	
2017-04-15-18:50:00	15.0	1.264807936E9	0.0	2.2802432E7	3.0	3.34311424E8	2.0	1.024671744E9	0.04899999871850014	0.984000027179718	0.04475000128149986	0.06499999761581421	10.0	131.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	
2017-04-15-18:49:00	12.0	1.264693248E9	0.0	2.2802432E7	2.0	3.34426112E8	2.0	1.023848448E9	0.045249998569488525	0.9892500042915344	0.05575000122189522	0.06975000351667404	5.0	102.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	
