_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 12:08:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 12:09:00 UTC 2017	4.0	1.519927296E9	30001.01171875	0.0	1.9054592E7	11.31246566772461	4.0	8.34306048E8	549.2734985351562	0.0	0.0	1.151062016E9	1.158012928E9	null	null	0.07649999856948853	0.06024999916553497	0.05874999985098839	0.06800000369548798	0.8350129127502441	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 12:10:00 UTC 2017	1.0	1.519927296E9	22442.0703125	0.0	1.9054592E7	11.31246566772461	3.0	8.3439616E8	423.0980529785156	1.0	0.0	1.15091456E9	1.157922816E9	29.087984085083008	27.878416061401367	0.07050000131130219	0.06724999845027924	0.054749999195337296	0.07225000113248825	0.8336830735206604	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 12:11:00 UTC 2017	1.0	1.519927296E9	19508.958984375	0.0	1.9054592E7	11.31246566772461	3.0	8.34306048E8	423.0980529785156	1.0	0.0	1.151680512E9	1.15777536E9	29.087984085083008	27.878416061401367	0.08399999886751175	0.05999999865889549	0.04874999821186066	0.06449999660253525	0.8335734605789185	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 12:12:00 UTC 2017	54.0	1.519927296E9	19508.958984375	0.0	1.9054592E7	11.31246566772461	3.0	8.34306048E8	423.0980529785156	0.0	0.0	1.151533056E9	1.157689344E9	30.55832862854004	27.471969604492188	0.07199999690055847	0.07074999809265137	0.04574999958276749	0.06174999848008156	0.8348680734634399	48.0	199.0	204.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2141226E7	8.5643913E7	9028021.0	2.129218E7	9386851.0	3.806965E7	5.7638488E7	1.1897147E7	1.1897147E7	1476845.0	1758980.0	
Sat May 13 12:13:00 UTC 2017	92.0	1.517215744E9	949146.4375	3.0	1.9058688E7	11.31246566772461	21.0	8.34609152E8	423.0980529785156	15.0	10.0	1.15144704E9	1.157521408E9	245855.0625	88414.3125	0.07699999958276749	0.07774999737739563	0.0754999965429306	0.08425000309944153	0.8348549008369446	48.0	390.0	388.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8084606E7	8.2328053E7	2.6744531E7	3.5927035E7	4792933.0	9020662.0	7.0876478E7	5958993.0	5958993.0	1540487.0	1472131.0	
Sat May 13 12:14:00 UTC 2017	111.0	1.506709504E9	1689416.375	7.0	1.9058688E7	22077.744140625	27.0	8.34588672E8	423.0980529785156	24.0	13.0	1.152344064E9	1.157431296E9	245855.0625	88414.3125	0.0820000022649765	0.07724999636411667	0.07175000011920929	0.08974999934434891	0.8325944542884827	48.0	588.0	597.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0291722E7	8.0259761E7	3.1779526E7	1.4053162E7	1.9760682E7	7732928.0	6.3094045E7	5574604.0	5574604.0	1363480.0	1403000.0	
Sat May 13 12:15:00 UTC 2017	203.0	1.491996672E9	1689416.375	8.0	1.9058688E7	28335.470703125	26.0	8.34781184E8	423.0980529785156	28.0	16.0	1.15308544E9	1.158930432E9	245855.0625	88414.3125	0.09674999862909317	0.09274999797344208	0.07999999821186066	0.10125000029802322	0.8305585980415344	120.0	1076.0	1074.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0250053E7	5.3215722E7	7823146.0	4658068.0	2.6051079E7	1.630695E7	2.9768166E7	5870264.0	5870264.0	1395795.0	1572447.0	
Sat May 13 12:16:00 UTC 2017	252.0	1.459011584E9	3515514.75	15.0	2.043904E7	28335.470703125	56.0	8.34781184E8	13242.904296875	42.0	35.0	1.152995328E9	1.160306688E9	709005.75	628406.1875	0.08250000327825546	0.09925000369548798	0.10450000315904617	0.1277499943971634	0.8274996876716614	120.0	1558.0	1560.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4834576E7	5.5440633E7	2.2979958E7	7991823.0	2.3377895E7	1.0378977E7	2.8003802E7	5850706.0	5850706.0	1504408.0	1705679.0	
Sat May 13 12:17:00 UTC 2017	265.0	1.424334848E9	4590113.0	18.0	2.0451328E7	28335.470703125	58.0	8.34879488E8	13242.904296875	49.0	45.0	1.1521024E9	1.159663616E9	709005.75	628406.1875	0.08550000190734863	0.11800000071525574	0.11275000125169754	0.13725000619888306	0.8224572539329529	182.0	2044.0	2059.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9960969E7	6.3479342E7	4530915.0	5819933.0	2.0038461E7	1.2708357E7	3.1128278E7	5820577.0	5820577.0	1339162.0	1712049.0	
