('2017-06-02 20:07:38', 1496434058, 'Users=', 3, 'Duration=', 3, 'min')
('2017-06-02 20:10:38', 1496434238, 'Users=', 5, 'Duration=', 3, 'min')
('2017-06-02 20:13:38', 1496434418, 'Users=', 10, 'Duration=', 3, 'min')
('2017-06-02 20:16:38', 1496434598, 'Users=', 20, 'Duration=', 3, 'min')
('2017-06-02 20:19:38', 1496434778, 'Users=', 50, 'Duration=', 3, 'min')
('2017-06-02 20:22:38', 1496434958, 'Users=', 100, 'Duration=', 3, 'min')
('2017-06-02 20:25:38', 1496435138, 'Users=', 150, 'Duration=', 3, 'min')
('2017-06-02 20:28:38', 1496435318, 'Users=', 200, 'Duration=', 3, 'min')
('2017-06-02 20:31:38', 1496435498, 'Users=', 250, 'Duration=', 3, 'min')
('2017-06-02 20:34:38', 1496435678, 'Users=', 300, 'Duration=', 3, 'min')
('2017-06-02 20:37:39', 1496435859, 'Users=', 350, 'Duration=', 3, 'min')
('2017-06-02 20:40:39', 1496436039, 'Users=', 400, 'Duration=', 3, 'min')
('2017-06-02 20:43:39', 1496436219, 'Users=', 500, 'Duration=', 3, 'min')
('2017-06-02 20:46:39', 1496436399, 'Users=', 600, 'Duration=', 3, 'min')
