_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 10:23:00 UTC 2017	995.0	1.190354944E9	1.8219864E7	74.0	2.6066944E7	260016.453125	120.0	8.1819648E8	41307.8671875	189.0	171.0	1.27418368E9	1.298944E9	3649598.25	3670527.25	0.10400000214576721	0.23225000500679016	0.25949999690055847	0.36250001192092896	0.7990162968635559	600.0	49495.0	49151.0	4108.0	4171.0	5.0	5.0	0.0	0.0	3.80375286E8	3.49329763E8	8.1670741E7	8.7320646E7	1.03932397E8	8.8302474E7	1.18999418E8	6.247883E7	6.247883E7	7910255.0	1.1683117E7	
Mon May 15 10:22:00 UTC 2017	995.0	1.166675968E9	1.8384168E7	75.0	2.68288E7	258941.109375	120.0	8.17471488E8	42042.4140625	193.0	174.0	1.2750848E9	1.298210816E9	3666387.75	3670527.25	0.10300000011920929	0.22975000739097595	0.23849999904632568	0.35600000619888306	0.7981600761413574	600.0	47862.0	47548.0	3764.0	3831.0	4.0	4.0	0.0	0.0	3.35011069E8	3.68063497E8	8.5978697E7	9.2388722E7	8.6290258E7	8.8058622E7	1.1767914E8	6.2226367E7	6.2226367E7	7610947.0	7811324.0	
Mon May 15 10:21:00 UTC 2017	995.0	1.19179264E9	1.8230746E7	74.0	2.6120192E7	258941.109375	122.0	8.17635328E8	42042.4140625	185.0	169.0	1.2750848E9	1.298202624E9	3512878.0	3696223.75	0.09525000303983688	0.23649999499320984	0.24324999749660492	0.3542500138282776	0.7995177507400513	600.0	46255.0	45915.0	3402.0	3516.0	3.0	3.0	0.0	0.0	3.40169235E8	3.56438489E8	9.1139332E7	8.7416833E7	9.5511901E7	8.127737E7	1.17674707E8	6.2185739E7	6.2185739E7	8976957.0	8793269.0	
Mon May 15 10:20:00 UTC 2017	994.0	1.196204032E9	1.8230746E7	74.0	2.6161152E7	255654.953125	124.0	8.17025024E8	42042.4140625	192.0	172.0	1.27451136E9	1.297485824E9	3717688.25	3634181.0	0.09475000202655792	0.22975000739097595	0.24400000274181366	0.3552500009536743	0.7995412349700928	556.0	44624.0	44348.0	3042.0	3139.0	2.0	2.0	0.0	0.0	3.74990957E8	3.26037384E8	7.9084574E7	8.6595377E7	7.7959457E7	7.7082442E7	1.16800023E8	6.1674923E7	6.1674923E7	7118846.0	7793785.0	
Mon May 15 10:19:00 UTC 2017	993.0	1.158754304E9	1.824797E7	74.0	2.5657344E7	258545.4375	125.0	8.16525312E8	41523.07421875	196.0	171.0	1.27418368E9	1.29888256E9	3717688.25	3634181.0	0.10875000059604645	0.23074999451637268	0.24774999916553497	0.3479999899864197	0.7941710352897644	556.0	42958.0	42704.0	2739.0	2817.0	1.0	1.0	0.0	0.0	3.37345589E8	3.32774055E8	9.0719091E7	8.7152256E7	8.633955E7	8.5359705E7	1.15510974E8	6.2019274E7	6.2019274E7	9645109.0	8390010.0	
Mon May 15 10:18:00 UTC 2017	985.0	1.187258368E9	1.8180344E7	74.0	2.6128384E7	255556.75	127.0	8.16484352E8	41523.07421875	191.0	168.0	1.27442944E9	1.29697792E9	3570216.75	3661568.75	0.09650000184774399	0.2329999953508377	0.2370000034570694	0.3540000021457672	0.7990289926528931	556.0	41308.0	41077.0	2426.0	2483.0	0.0	0.0	0.0	0.0	3.1169353E8	3.14535226E8	8.5607475E7	7.010079E7	8.6423306E7	8.2214473E7	1.10499244E8	6.0042929E7	6.0042929E7	6717032.0	7466393.0	
Mon May 15 10:17:00 UTC 2017	981.0	1.191018496E9	1.7951362E7	73.0	2.6161152E7	250661.546875	119.0	8.16009216E8	41425.19921875	191.0	171.0	1.274290176E9	1.296674816E9	3570216.75	3661568.75	0.10100000351667404	0.23250000178813934	0.23774999380111694	0.3544999957084656	0.7984800338745117	489.0	39665.0	39417.0	2163.0	2222.0	0.0	0.0	0.0	0.0	3.16796064E8	3.18460558E8	9.0039816E7	9.1825832E7	9.4140644E7	8.3993814E7	1.12694368E8	5.9740112E7	5.9740112E7	8132422.0	8989695.0	
Mon May 15 10:16:00 UTC 2017	989.0	1.191452672E9	1.8051642E7	76.0	2.615296E7	250661.546875	121.0	8.15755264E8	41881.890625	193.0	169.0	1.274290176E9	1.296433152E9	3439218.75	3732622.75	0.09549999982118607	0.23375000059604645	0.367000013589859	0.351749986410141	0.795916736125946	489.0	38035.0	37805.0	1868.0	1938.0	0.0	0.0	0.0	0.0	3.24869811E8	3.46374605E8	7.9381653E7	8.3479065E7	9.1935557E7	8.5971656E7	1.15524061E8	6.1744301E7	6.1744301E7	7510893.0	8475633.0	
Mon May 15 10:15:00 UTC 2017	990.0	1.162981376E9	1.8151714E7	76.0	2.6873856E7	250661.546875	121.0	8.1502208E8	41881.890625	185.0	168.0	1.273847808E9	1.296928768E9	3439218.75	3732622.75	0.1274999976158142	0.22349999845027924	0.37825000286102295	0.3607499897480011	0.7981825470924377	489.0	36415.0	36168.0	1593.0	1660.0	0.0	0.0	0.0	0.0	3.3405277E8	3.62226186E8	9.1739975E7	9.0300628E7	9.7304232E7	1.01062315E8	1.17252716E8	6.2131089E7	6.2131089E7	1.0087542E7	9562530.0	
Mon May 15 10:14:00 UTC 2017	990.0	1.194860544E9	1.7889616E7	73.0	2.6284032E7	243660.78125	123.0	8.1502208E8	41881.890625	186.0	170.0	1.273577472E9	1.296924672E9	3439218.75	3732622.75	0.09300000220537186	0.2280000001192093	0.2382500022649765	0.35350000858306885	0.8001738786697388	487.0	34842.0	34612.0	1277.0	1313.0	0.0	0.0	0.0	0.0	3.67999489E8	3.37678706E8	8.5965733E7	1.26282705E8	8.7472572E7	8.5429179E7	1.21251022E8	6.1941927E7	6.1941927E7	7649838.0	9534317.0	
Mon May 15 10:13:00 UTC 2017	987.0	1.189326848E9	1.7867742E7	71.0	2.5350144E7	243660.78125	124.0	8.14821376E8	41907.23046875	184.0	170.0	1.273573376E9	1.297371136E9	3439218.75	3732622.75	0.10724999755620956	0.22699999809265137	0.23125000298023224	0.3569999933242798	0.7978346943855286	487.0	33231.0	33023.0	997.0	1009.0	0.0	0.0	0.0	0.0	3.21551203E8	3.143752E8	8.4438113E7	9.5249719E7	8.43332E7	8.3577892E7	1.15422612E8	6.2073965E7	6.2073965E7	8405644.0	8564101.0	
Mon May 15 10:12:00 UTC 2017	972.0	1.18648832E9	1.8104722E7	74.0	2.5276416E7	249414.90625	127.0	8.13727744E8	41907.23046875	179.0	162.0	1.272451072E9	1.296515072E9	3527860.5	3739754.75	0.09749999642372131	0.22624999284744263	0.23925000429153442	0.34599998593330383	0.7971692681312561	487.0	31596.0	31353.0	737.0	776.0	0.0	0.0	0.0	0.0	3.11077942E8	2.96646648E8	7.4995238E7	7.3060563E7	6.6493017E7	7.1917558E7	1.08557945E8	5.8362143E7	5.8362143E7	7451651.0	6701913.0	
Mon May 15 10:11:00 UTC 2017	985.0	1.159729152E9	1.8104722E7	73.0	2.5980928E7	242890.609375	127.0	8.13817856E8	41907.23046875	183.0	167.0	1.273470976E9	1.29753088E9	3237235.75	3534965.5	0.09849999845027924	0.21875	0.24525000154972076	0.35600000619888306	0.7964432239532471	465.0	29959.0	29713.0	562.0	594.0	0.0	0.0	0.0	0.0	3.04091203E8	2.84827907E8	7.5593656E7	6.7931247E7	8.0203775E7	6.3505911E7	1.09355417E8	5.7987784E7	5.7987784E7	7776743.0	7584168.0	
Mon May 15 10:10:00 UTC 2017	976.0	1.163382784E9	1.7170998E7	68.0	2.5468928E7	231979.484375	126.0	8.13699072E8	38657.625	170.0	156.0	1.273470976E9	1.296232448E9	3237235.75	3534965.5	0.10199999809265137	0.21549999713897705	0.21975000202655792	0.32774999737739563	0.7950360774993896	465.0	28327.0	28097.0	371.0	407.0	0.0	0.0	0.0	0.0	2.75025683E8	2.85446345E8	7.672925E7	6.7226694E7	7.2548825E7	6.4284608E7	1.09430813E8	5.8727647E7	5.8727647E7	6836476.0	6519958.0	
Mon May 15 10:09:00 UTC 2017	929.0	1.184600064E9	1.7147374E7	67.0	2.4068096E7	231979.484375	126.0	8.12744704E8	38657.625	165.0	158.0	1.2725248E9	1.296232448E9	3237235.75	3534965.5	0.09875000268220901	0.21549999713897705	0.22499999403953552	0.34049999713897705	0.7971164584159851	465.0	26650.0	26409.0	234.0	285.0	0.0	0.0	0.0	0.0	2.27119691E8	2.22196692E8	6.1254994E7	7.3742418E7	5.9088749E7	6.0594609E7	1.03371835E8	5.2285984E7	5.2285984E7	6212801.0	5775171.0	
Mon May 15 10:08:00 UTC 2017	908.0	1.166249984E9	1.7036314E7	68.0	2.5542656E7	231979.484375	125.0	8.1242112E8	39205.16796875	166.0	158.0	1.272516608E9	1.296232448E9	3237235.75	3534965.5	0.1014999970793724	0.21150000393390656	0.21799999475479126	0.32600000500679016	0.7933407425880432	404.0	25109.0	24877.0	163.0	208.0	0.0	0.0	0.0	0.0	1.90520629E8	1.90483648E8	5.2084269E7	5.2749402E7	5.146259E7	4.9924255E7	9.4948881E7	3.48549E7	3.48549E7	4651967.0	4546434.0	
Mon May 15 10:07:00 UTC 2017	915.0	1.126383616E9	1.7036314E7	64.0	2.3740416E7	231979.484375	126.0	8.1209344E8	34024.72265625	163.0	148.0	1.272659968E9	1.296531456E9	3360132.25	3471618.25	0.09674999862909317	0.20749999582767487	0.24124999344348907	0.328249990940094	0.7894050478935242	404.0	23579.0	23353.0	113.0	139.0	0.0	0.0	0.0	0.0	2.08526384E8	2.12939495E8	5.66904E7	5.3073629E7	5.5926013E7	5.9848473E7	1.01374555E8	5.0735688E7	5.0735688E7	4989227.0	4626467.0	
Mon May 15 10:06:00 UTC 2017	890.0	1.181622272E9	1.7036314E7	64.0	2.4354816E7	231979.484375	121.0	8.12163072E8	34024.72265625	166.0	149.0	1.272745984E9	1.295691776E9	3360132.25	3471618.25	0.10050000250339508	0.2172500044107437	0.21050000190734863	0.3305000066757202	0.7941803336143494	404.0	22045.0	21790.0	66.0	97.0	0.0	0.0	0.0	0.0	1.62045986E8	1.76104461E8	5.1028715E7	4.7538303E7	4.8700448E7	4.4567259E7	9.4158079E7	2.7404724E7	2.7404724E7	3603652.0	4445093.0	
Mon May 15 10:05:00 UTC 2017	893.0	1.18552576E9	1.4797154E7	62.0	2.4584192E7	204193.6875	127.0	8.11462656E8	34024.72265625	162.0	142.0	1.27219712E9	1.295691776E9	3268058.0	2795518.5	0.1262499988079071	0.20000000298023224	0.2084999978542328	0.3070000112056732	0.7964329123497009	375.0	20572.0	20340.0	37.0	49.0	0.0	0.0	0.0	0.0	2.05579753E8	1.87103958E8	5.0466982E7	5.3557182E7	5.0602524E7	5.1600297E7	9.6615311E7	4.0479745E7	4.0479745E7	4993130.0	4734787.0	
Mon May 15 10:04:00 UTC 2017	842.0	1.136480256E9	1.4797154E7	56.0	2.3724032E7	204193.6875	119.0	8.11442176E8	34024.72265625	150.0	127.0	1.272283136E9	1.296150528E9	3012193.75	2795518.5	0.09549999982118607	0.19574999809265137	0.20225000381469727	0.2877500057220459	0.791107177734375	375.0	19123.0	18892.0	17.0	28.0	0.0	0.0	0.0	0.0	1.35775601E8	1.25497713E8	4.6244688E7	4.6999661E7	4.1749517E7	4.4740356E7	8.6115632E7	1.8277963E7	1.8277963E7	3811657.0	3043926.0	
Mon May 15 10:03:00 UTC 2017	773.0	1.095696384E9	1.3959771E7	54.0	2.369536E7	161143.671875	114.0	8.11163648E8	31523.111328125	138.0	121.0	1.272365056E9	1.296736256E9	2758586.75	2815152.0	0.10400000214576721	0.19249999523162842	0.19850000739097595	0.273250013589859	0.7862516641616821	375.0	17644.0	17440.0	5.0	15.0	0.0	0.0	0.0	0.0	1.01768052E8	1.02645224E8	4.3065196E7	3.8091362E7	3.469102E7	3.7717465E7	7.6317606E7	1.1730273E7	1.1730273E7	2795024.0	3250362.0	
