_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 00:30:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 00:31:00 UTC 2017	2.0	1.238298624E9	28192.61328125	0.0	1.9677184E7	null	3.0	7.80689408E8	376.2095947265625	1.0	1.0	1.23076608E9	1.230483456E9	null	null	0.07050000131130219	0.06324999779462814	0.06549999862909317	0.06599999964237213	0.8059056997299194	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 00:32:00 UTC 2017	1.0	1.238298624E9	20057.935546875	0.0	1.9677184E7	0.0	3.0	7.80689408E8	593.9174194335938	0.0	0.0	1.230680064E9	1.230393344E9	28.585166931152344	31.065696716308594	0.07249999791383743	0.06400000303983688	0.05225000157952309	0.06199999898672104	0.805916965007782	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 00:33:00 UTC 2017	1.0	1.238298624E9	20057.935546875	0.0	2.0504576E7	0.0	5.0	7.8053376E8	593.9174194335938	0.0	1.0	1.230532608E9	1.230245888E9	30.842782974243164	29.471837997436523	0.07649999856948853	0.06624999642372131	0.05274999886751175	0.06849999725818634	0.8059213757514954	43.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 00:34:00 UTC 2017	45.0	1.238298624E9	20057.935546875	0.0	2.0504576E7	0.0	3.0	7.8053376E8	495.610107421875	0.0	0.0	1.230442496E9	1.230159872E9	30.842782974243164	29.471837997436523	0.0794999971985817	0.05950000137090683	0.04450000077486038	0.06475000083446503	0.807920515537262	43.0	174.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5132291E7	8.2711063E7	3.3812834E7	4.0236268E7	1.4455307E7	3.1720639E7	4.7899702E7	7045048.0	7045048.0	1436704.0	1522572.0	
Mon May 15 00:35:00 UTC 2017	76.0	1.252466688E9	20057.935546875	3.0	1.968128E7	0.0	22.0	7.80771328E8	5405.26416015625	13.0	11.0	1.230946304E9	1.230073856E9	153025.09375	null	0.10649999976158142	0.08025000244379044	0.07400000095367432	0.08224999904632568	0.807672917842865	43.0	346.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4088888E7	8.1368336E7	6.2770619E7	1.9552993E7	1.8838523E7	4873698.0	6.962614E7	6594963.0	6594963.0	1682724.0	1413195.0	
Mon May 15 00:36:00 UTC 2017	88.0	1.248043008E9	20057.935546875	5.0	1.968128E7	19976.748046875	25.0	7.81012992E8	5405.26416015625	17.0	16.0	1.230860288E9	1.2299264E9	251658.953125	292524.4375	0.07349999994039536	0.07975000143051147	0.07450000196695328	0.08299999684095383	0.8071210384368896	87.0	528.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2986143E7	8.9925896E7	4.1784585E7	1.0455205E7	7497262.0	6.075915E7	7.5171298E7	6455347.0	6455347.0	1407777.0	2243408.0	
Mon May 15 00:37:00 UTC 2017	145.0	1.23686912E9	1635012.125	7.0	2.0508672E7	19976.748046875	26.0	7.81049856E8	5639.38720703125	18.0	17.0	1.232203776E9	1.230815232E9	251658.953125	292524.4375	0.0729999989271164	0.08299999684095383	0.07599999755620956	0.09950000047683716	0.8058083057403564	87.0	866.0	898.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7285268E7	6.6928408E7	6464687.0	2.3407838E7	1.5900487E7	7750992.0	3.4368384E7	5863946.0	5863946.0	1468936.0	1684893.0	
Mon May 15 00:38:00 UTC 2017	184.0	1.212301312E9	2588374.0	11.0	2.0508672E7	35193.11328125	41.0	7.81144064E8	5639.38720703125	30.0	25.0	1.23211776E9	1.230639104E9	251658.953125	292524.4375	0.08675000071525574	0.09525000303983688	0.08749999850988388	0.11150000244379044	0.8033643960952759	87.0	1205.0	1245.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3253944E7	8.3212449E7	1.6119851E7	1.3291343E7	8314275.0	4.8306419E7	3.5558426E7	5652530.0	5652530.0	1401755.0	1365952.0	
Mon May 15 00:39:00 UTC 2017	205.0	1.186889728E9	2588374.0	13.0	1.968128E7	35193.11328125	44.0	7.81201408E8	10429.958984375	39.0	29.0	1.23201536E9	1.230548992E9	251658.953125	292524.4375	0.08550000190734863	0.10050000250339508	0.09674999862909317	0.11150000244379044	0.8009811639785767	159.0	1205.0	1245.0	0.0	0.0	0.0	0.0	0.0	0.0	6.731685E7	6.3455666E7	4059724.0	2.7462561E7	4737505.0	4215166.0	3.4082957E7	5776972.0	5776972.0	1413238.0	1415064.0	
Mon May 15 00:40:00 UTC 2017	297.0	1.160687616E9	2588374.0	14.0	1.968128E7	51803.90625	45.0	7.81361152E8	11010.916015625	42.0	32.0	1.23193344E9	1.230422016E9	810563.0	706208.375	0.07450000196695328	0.10225000232458115	0.09224999696016312	0.13349999487400055	0.8000378608703613	159.0	1586.0	1638.0	0.0	0.0	0.0	0.0	0.0	0.0	5.367984E7	4.3815642E7	5064364.0	5276883.0	5391015.0	1.6523488E7	2.8119278E7	6171930.0	6171930.0	1496596.0	1780376.0	
Mon May 15 00:41:00 UTC 2017	352.0	1.118072832E9	5156680.0	21.0	2.1762048E7	73288.609375	63.0	7.81406208E8	17302.681640625	63.0	48.0	1.231958016E9	1.230352384E9	1143933.625	706208.375	0.09000000357627869	0.11999999731779099	0.11599999666213989	0.14399999380111694	0.7927389144897461	159.0	2200.0	2259.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2999398E7	4.9343054E7	5497606.0	4704849.0	4337995.0	5395613.0	2.893277E7	5971985.0	5971985.0	1583181.0	1452546.0	
Mon May 15 00:42:00 UTC 2017	363.0	1.088258048E9	5156680.0	25.0	2.1078016E7	91952.9140625	71.0	7.81508608E8	17366.388671875	74.0	55.0	1.230831616E9	1.23029504E9	1444831.625	null	0.07900000363588333	0.1287499964237213	0.1287499964237213	0.17599999904632568	0.7910998463630676	227.0	2828.0	2889.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5153565E7	4.2303808E7	1.3045567E7	4250235.0	5149941.0	6374025.0	2.8678024E7	5861188.0	5861188.0	1456892.0	1499872.0	
Mon May 15 00:43:00 UTC 2017	423.0	1.043542016E9	5156680.0	27.0	2.1082112E7	99277.6953125	69.0	7.81848576E8	17661.421875	80.0	56.0	1.231040512E9	1.230348288E9	1444831.625	null	0.0860000029206276	0.1340000033378601	0.12999999523162842	0.18025000393390656	0.7853112816810608	227.0	3495.0	3566.0	1.0	4.0	0.0	0.0	0.0	0.0	4.8679449E7	4.2651614E7	6308874.0	7381618.0	7199140.0	6446288.0	2.9304875E7	6313010.0	6313010.0	1737122.0	1618671.0	
Mon May 15 00:44:00 UTC 2017	477.0	9.98035456E8	5156680.0	31.0	2.260992E7	99277.6953125	86.0	7.82344192E8	17661.421875	102.0	67.0	1.231785984E9	1.229950976E9	1444831.625	null	0.09799999743700027	0.1472499966621399	0.15324999392032623	0.1887499988079071	0.7808780074119568	227.0	4382.0	4452.0	1.0	4.0	0.0	0.0	0.0	0.0	5.1963388E7	4.4869008E7	6363445.0	5500262.0	5642983.0	4635589.0	2.9528973E7	6230895.0	6230895.0	1594421.0	1570301.0	
Mon May 15 00:45:00 UTC 2017	526.0	9.67921664E8	5156680.0	35.0	2.2798336E7	130515.984375	92.0	7.82319616E8	17661.421875	110.0	73.0	1.231798272E9	1.23041792E9	1444831.625	null	0.10849999636411667	0.14949999749660492	0.14949999749660492	0.21050000190734863	0.775233268737793	250.0	5281.0	5349.0	1.0	4.0	0.0	0.0	0.0	0.0	5.143183E7	4.3296614E7	5821084.0	5234315.0	5028405.0	4410521.0	3.0739949E7	6363905.0	6363905.0	1602516.0	1548267.0	
