_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 17:03:00 UTC 2017	994.0	1.485094912E9	1.8570784E7	75.0	2.6013696E7	257611.71875	123.0	7.94271744E8	42039.14453125	191.0	172.0	1.16877312E9	1.18843392E9	3715664.75	0.1014999970793724	0.23475000262260437	0.24250000715255737	0.3479999899864197	0.8355540633201599	600.0	47404.0	47871.0	4350.0	4282.0	6.0	2.0	0.0	0.0	3.20379056E8	3.19251371E8	8.7575048E7	9.0210794E7	8.2561963E7	8.5582139E7	1.12654477E8	6.0736657E7	6.0736657E7	8563992.0	7542173.0	
Sat May 13 17:02:00 UTC 2017	989.0	1.4979072E9	1.8541068E7	76.0	2.5186304E7	257255.4375	120.0	7.9378432E8	41320.67578125	191.0	171.0	1.167794176E9	1.187803136E9	3715664.75	0.09700000286102295	0.23350000381469727	0.23675000667572021	0.3582499921321869	0.8373036980628967	600.0	45767.0	46212.0	4026.0	3962.0	5.0	1.0	0.0	0.0	3.38045634E8	3.24924481E8	7.2687479E7	8.4473421E7	8.7668627E7	8.1219942E7	1.13502911E8	6.1162264E7	6.1162264E7	7313127.0	6845960.0	
Sat May 13 17:01:00 UTC 2017	987.0	1.497202688E9	1.8682828E7	74.0	2.5202688E7	253545.21875	120.0	7.93042944E8	41320.67578125	186.0	175.0	1.167622144E9	1.188671488E9	3852695.5	0.1002499982714653	0.2304999977350235	0.25874999165534973	0.3479999899864197	0.8350388407707214	600.0	44182.0	44581.0	3671.0	3617.0	3.0	1.0	0.0	0.0	3.80661686E8	3.32763663E8	8.0144237E7	9.0173506E7	1.02125036E8	8.1804042E7	1.17944123E8	6.1756827E7	6.1756827E7	9256940.0	6846301.0	
Sat May 13 17:00:00 UTC 2017	997.0	1.498963968E9	1.8682828E7	75.0	2.445312E7	253545.21875	124.0	7.92858624E8	41923.79296875	197.0	176.0	1.168474112E9	1.188671488E9	3852695.5	0.10599999874830246	0.2357500046491623	0.25	0.3580000102519989	0.8349409699440002	545.0	42596.0	43007.0	3296.0	3236.0	2.0	0.0	0.0	0.0	3.81555808E8	3.83902674E8	8.7779218E7	9.3600281E7	8.8916914E7	8.7924345E7	1.19585585E8	6.2743398E7	6.2743398E7	8554521.0	8734779.0	
Sat May 13 16:59:00 UTC 2017	988.0	1.497526272E9	1.8682828E7	76.0	2.5223168E7	253545.21875	122.0	7.9243264E8	41759.7421875	195.0	167.0	1.167364096E9	1.187463168E9	3852695.5	0.09724999964237213	0.2329999953508377	0.23749999701976776	0.3467499911785126	0.8363657593727112	545.0	40979.0	41321.0	2975.0	2931.0	0.0	0.0	0.0	0.0	3.29561467E8	3.53541742E8	9.9943231E7	8.8950505E7	8.6134716E7	7.4144907E7	1.14488886E8	6.0851409E7	6.0851409E7	7680567.0	6470405.0	
Sat May 13 16:58:00 UTC 2017	990.0	1.497874432E9	1.8270772E7	75.0	2.4346624E7	253545.21875	124.0	7.91965696E8	41656.74609375	196.0	168.0	1.167290368E9	1.187590144E9	3846931.5	0.11375000327825546	0.2342499941587448	0.2370000034570694	0.3577499985694885	0.8342276215553284	545.0	39364.0	39670.0	2683.0	2660.0	0.0	0.0	0.0	0.0	3.25420209E8	3.18161061E8	8.8691691E7	7.3990205E7	7.8545622E7	7.4512653E7	1.12021817E8	6.0913921E7	6.0913921E7	6918496.0	6880579.0	
Sat May 13 16:57:00 UTC 2017	991.0	1.497112576E9	1.8270772E7	74.0	2.3699456E7	256993.109375	124.0	7.9171584E8	41656.74609375	195.0	164.0	1.167261696E9	1.186586624E9	3806139.75	0.09224999696016312	0.22624999284744263	0.2502500116825104	0.3577499985694885	0.8361852169036865	489.0	37719.0	38001.0	2407.0	2423.0	0.0	0.0	0.0	0.0	3.03028405E8	3.08098391E8	7.1674504E7	7.6174548E7	9.0826558E7	8.0375686E7	1.11572697E8	6.0478283E7	6.0478283E7	6799235.0	8502762.0	
Sat May 13 16:56:00 UTC 2017	988.0	1.496506368E9	1.8270772E7	74.0	2.5178112E7	256010.015625	122.0	7.91031808E8	41656.74609375	198.0	166.0	1.167003648E9	1.186791424E9	3732933.75	0.09799999743700027	0.23375000059604645	0.23274999856948853	0.35100001096725464	0.8337926864624023	489.0	36121.0	36381.0	2113.0	2130.0	0.0	0.0	0.0	0.0	3.4188695E8	3.6792453E8	7.9008413E7	7.8392891E7	7.5955361E7	8.5029565E7	1.15711183E8	6.0267874E7	6.0267874E7	7608034.0	8363114.0	
Sat May 13 16:55:00 UTC 2017	979.0	1.497862144E9	1.8265728E7	75.0	2.5165824E7	256010.015625	124.0	7.91281664E8	41656.74609375	197.0	169.0	1.167638528E9	1.187188736E9	3732933.75	0.12475000321865082	0.22949999570846558	0.2434999942779541	0.34424999356269836	0.8348196744918823	489.0	34492.0	34760.0	1873.0	1873.0	0.0	0.0	0.0	0.0	3.15818175E8	3.07397271E8	7.9324187E7	7.1864432E7	6.7829015E7	7.4374725E7	1.10435975E8	5.9274518E7	5.9274518E7	8136214.0	7996121.0	
Sat May 13 16:54:00 UTC 2017	984.0	1.4974976E9	1.8265728E7	74.0	2.5935872E7	256010.015625	118.0	7.90863872E8	41309.40234375	198.0	163.0	1.16678656E9	1.186676736E9	3732933.75	0.10374999791383743	0.22949999570846558	0.2862499952316284	0.351749986410141	0.8339614868164062	481.0	32853.0	33119.0	1637.0	1634.0	0.0	0.0	0.0	0.0	3.27734127E8	3.03734912E8	7.163994E7	8.1094496E7	8.0850479E7	7.8822315E7	1.11271648E8	5.9524737E7	5.9524737E7	6452115.0	6306991.0	
