('profile: ', [(0, 3), (55, 3), (108, 3), (114, 3), (152, 3), (143, 3), (202, 3), (223, 3), (187, 3), (248, 3), (282, 3), (358, 3), (429, 3), (501, 3), (531, 3), (600, 3)])
('2017-05-13 18:44:14', 1494701054, 'Users=', 0, 'Duration=', 3, 'min')
('2017-05-13 18:47:14', 1494701234, 'Users=', 55, 'Duration=', 3, 'min')
('2017-05-13 18:50:14', 1494701414, 'Users=', 108, 'Duration=', 3, 'min')
('2017-05-13 18:53:14', 1494701594, 'Users=', 114, 'Duration=', 3, 'min')
('2017-05-13 18:56:14', 1494701774, 'Users=', 152, 'Duration=', 3, 'min')
('2017-05-13 18:59:14', 1494701954, 'Users=', 143, 'Duration=', 3, 'min')
('2017-05-13 19:02:14', 1494702134, 'Users=', 202, 'Duration=', 3, 'min')
('2017-05-13 19:05:15', 1494702315, 'Users=', 223, 'Duration=', 3, 'min')
('2017-05-13 19:08:15', 1494702495, 'Users=', 187, 'Duration=', 3, 'min')
('2017-05-13 19:11:15', 1494702675, 'Users=', 248, 'Duration=', 3, 'min')
('2017-05-13 19:14:15', 1494702855, 'Users=', 282, 'Duration=', 3, 'min')
('2017-05-13 19:17:15', 1494703035, 'Users=', 358, 'Duration=', 3, 'min')
('2017-05-13 19:20:15', 1494703215, 'Users=', 429, 'Duration=', 3, 'min')
('2017-05-13 19:23:15', 1494703395, 'Users=', 501, 'Duration=', 3, 'min')
('2017-05-13 19:26:15', 1494703575, 'Users=', 531, 'Duration=', 3, 'min')
('2017-05-13 19:29:15', 1494703755, 'Users=', 600, 'Duration=', 3, 'min')
