_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sun May 14 00:32:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 00:33:00 UTC 2017	1.0	1.446166528E9	12705.05859375	0.0	1.927168E7	null	4.0	7.54819072E8	415.8777160644531	1.0	1.0	1.173049344E9	1.189208064E9	null	null	0.07524999976158142	0.0560000017285347	0.06499999761581421	0.060750000178813934	0.8270319104194641	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 00:34:00 UTC 2017	1.0	1.446428672E9	21879.646484375	0.0	1.927168E7	0.0	4.0	7.54819072E8	387.7790222167969	1.0	1.0	1.173815296E9	1.189060608E9	null	null	0.07900000363588333	0.06724999845027924	0.04924999922513962	0.06499999761581421	0.8269815444946289	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sun May 14 00:35:00 UTC 2017	3.0	1.446428672E9	29490.87109375	0.0	1.927168E7	0.0	3.0	7.54909184E8	450.594970703125	1.0	1.0	1.173725184E9	1.188974592E9	29.094587326049805	28.6904239654541	0.1014999970793724	0.07400000095367432	0.04975000023841858	0.07325000315904617	0.8270089626312256	25.0	null	null	null	null	null	null	null	null	9428863.0	2.3215963E7	3815985.0	3734519.0	6869676.0	4415709.0	7123340.0	6949142.0	6949142.0	1401441.0	1402958.0	
Sun May 14 00:36:00 UTC 2017	33.0	1.446346752E9	29490.87109375	0.0	1.927168E7	406.1483459472656	4.0	7.54454528E8	450.594970703125	1.0	1.0	1.17272576E9	1.189761024E9	29.094587326049805	28.6904239654541	0.07000000029802322	0.061250001192092896	0.04475000128149986	0.06324999779462814	0.8269370198249817	25.0	102.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2601191E7	9.0456914E7	5814722.0	4407470.0	1.7425932E7	5.3446815E7	7.7971562E7	3.5426515E7	3.5426515E7	1893639.0	1408844.0	
Sun May 14 00:37:00 UTC 2017	51.0	1.444589568E9	29490.87109375	2.0	1.927168E7	406.1483459472656	20.0	7.54475008E8	3380.283203125	6.0	10.0	1.172578304E9	1.188712448E9	74566.4609375	null	0.08049999922513962	0.07524999976158142	0.0637499988079071	0.07199999690055847	0.8274649381637573	25.0	195.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	9.494193E7	8.61943E7	6135301.0	8.6361148E7	3.8947951E7	4852794.0	7.936854E7	9543484.0	9543484.0	2274189.0	1296638.0	
Sun May 14 00:38:00 UTC 2017	62.0	1.441931264E9	29490.87109375	4.0	1.9275776E7	406.1483459472656	16.0	7.5476992E8	3281.150634765625	8.0	14.0	1.17334016E9	1.189310464E9	74566.4609375	null	0.07325000315904617	0.07225000113248825	0.07074999809265137	0.08924999833106995	0.8266336917877197	41.0	300.0	323.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1983047E7	8.1832826E7	7171094.0	4.9662276E7	2.5205206E7	4676282.0	7.4078606E7	6986160.0	6986160.0	1852754.0	1595037.0	
Sun May 14 00:39:00 UTC 2017	83.0	1.435557888E9	1194772.875	4.0	1.9275776E7	16307.97265625	18.0	7.5515904E8	3281.150634765625	8.0	15.0	1.173254144E9	1.190100992E9	152308.25	271670.125	0.07374999672174454	0.0794999971985817	0.06350000202655792	0.08449999988079071	0.8259897828102112	41.0	457.0	490.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0501872E7	9.3990684E7	4.4336766E7	1.6407463E7	2.5383436E7	2.5774202E7	7.6779843E7	6607218.0	6607218.0	1658737.0	1391640.0	
Sun May 14 00:40:00 UTC 2017	97.0	1.426092032E9	1570378.0	6.0	1.9275776E7	21331.59375	23.0	7.54909184E8	3281.150634765625	16.0	19.0	1.17225472E9	1.189142528E9	152308.25	271670.125	0.08049999922513962	0.08699999749660492	0.07325000315904617	0.10050000250339508	0.8251457810401917	41.0	613.0	658.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1438258E7	9.2040712E7	1.8922961E7	5120978.0	9861661.0	4.1358572E7	7.491053E7	6335275.0	6335275.0	1563190.0	1444745.0	
Sun May 14 00:41:00 UTC 2017	94.0	1.410977792E9	1838054.25	7.0	1.9275776E7	21331.59375	24.0	7.5515904E8	3281.150634765625	16.0	20.0	1.172955136E9	1.189052416E9	152308.25	271670.125	0.07800000160932541	0.07975000143051147	0.0754999965429306	0.09125000238418579	0.8237244486808777	97.0	799.0	854.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2949751E7	7.560809E7	2.1703014E7	6356072.0	5556397.0	4741903.0	5.4022405E7	5738944.0	5738944.0	1435354.0	1568552.0	
