_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 23:36:00 UTC 2017	992.0	1.084141568E9	1.8211302E7	74.0	2.5182208E7	245126.890625	121.0	8.38111232E8	41617.515625	192.0	176.0	1.27188992E9	1.298251776E9	3593035.5	3755721.25	0.10450000315904617	0.23350000381469727	0.23475000262260437	0.3529999852180481	0.7821217179298401	600.0	45283.0	45190.0	3436.0	3336.0	7.0	12.0	0.0	0.0	3.60202713E8	3.57349403E8	9.0571748E7	8.3400014E7	8.1168663E7	8.6088238E7	1.15511215E8	6.1489089E7	6.1489089E7	7630581.0	7600156.0	
Mon May 15 23:35:00 UTC 2017	996.0	1.067405312E9	1.8211302E7	74.0	2.5903104E7	245126.890625	121.0	8.3810304E8	41617.515625	188.0	174.0	1.271885824E9	1.29787904E9	3642314.0	3706371.75	0.1264999955892563	0.2370000034570694	0.2512499988079071	0.3502500057220459	0.7825884819030762	600.0	43638.0	43626.0	3089.0	2962.0	4.0	7.0	0.0	0.0	3.68969998E8	3.49102112E8	8.5515157E7	8.3052032E7	8.6289454E7	1.05054184E8	1.17154656E8	6.1070852E7	6.1070852E7	8489461.0	7795976.0	
Mon May 15 23:34:00 UTC 2017	992.0	1.081184256E9	1.8211302E7	74.0	2.5112576E7	241903.359375	120.0	8.37455872E8	41617.515625	194.0	172.0	1.271881728E9	1.2976128E9	3642314.0	3706371.75	0.10050000250339508	0.22849999368190765	0.23849999904632568	0.3540000021457672	0.7851366400718689	600.0	42021.0	42037.0	2722.0	2615.0	2.0	7.0	0.0	0.0	3.57739036E8	3.77331477E8	1.03466587E8	8.969856E7	9.9822996E7	8.9158595E7	1.19547866E8	6.2149996E7	6.2149996E7	7242304.0	8507847.0	
Mon May 15 23:33:00 UTC 2017	994.0	1.087311872E9	1.757629E7	74.0	2.6570752E7	241903.359375	120.0	8.37185536E8	39361.7421875	193.0	164.0	1.271881728E9	1.297608704E9	3689155.75	3577142.0	0.09724999964237213	0.23600000143051147	0.24324999749660492	0.35324999690055847	0.7846253514289856	536.0	40414.0	40477.0	2323.0	2235.0	1.0	6.0	0.0	0.0	3.69171907E8	3.43365655E8	7.8894251E7	8.7623043E7	8.4664049E7	8.5182811E7	1.17441202E8	6.1471376E7	6.1471376E7	6557141.0	7383892.0	
Mon May 15 23:32:00 UTC 2017	954.0	1.104236544E9	1.7742492E7	75.0	2.5780224E7	241903.359375	117.0	8.36591616E8	40327.3828125	185.0	165.0	1.271877632E9	1.297637376E9	3547567.75	null	0.09525000303983688	0.22450000047683716	0.4377500116825104	0.3462499976158142	0.7853773236274719	536.0	38790.0	38865.0	1957.0	1914.0	1.0	4.0	0.0	0.0	3.80385763E8	3.67873028E8	1.05869938E8	8.952511E7	8.8737794E7	9.2013583E7	1.18666069E8	6.2460027E7	6.2460027E7	1.219405E7	8071238.0	
Mon May 15 23:31:00 UTC 2017	984.0	1.101000704E9	1.7742492E7	74.0	2.5792512E7	245787.453125	121.0	8.36227072E8	42676.11328125	188.0	173.0	1.271414784E9	1.297637376E9	3531643.25	3688651.0	0.10249999910593033	0.23475000262260437	0.2759999930858612	0.3529999852180481	0.7840020060539246	536.0	37266.0	37362.0	1491.0	1481.0	1.0	2.0	0.0	0.0	3.80527556E8	3.68007027E8	1.24094521E8	9.5230841E7	9.8481397E7	9.056251E7	1.19245133E8	6.1740245E7	6.1740245E7	1.0257379E7	9082297.0	
Mon May 15 23:30:00 UTC 2017	979.0	1.1072512E9	1.7742492E7	71.0	2.6456064E7	245787.453125	124.0	8.36112384E8	42106.93359375	188.0	170.0	1.271320576E9	1.2986368E9	3523321.5	3716701.25	0.10100000351667404	0.22949999570846558	0.2382500022649765	0.34700000286102295	0.7844408750534058	514.0	35630.0	35745.0	1148.0	1145.0	1.0	1.0	0.0	0.0	3.08002514E8	3.11775987E8	8.4194495E7	8.5755623E7	8.8836477E7	7.8409518E7	1.11367203E8	6.1146321E7	6.1146321E7	1.0144921E7	6253815.0	
Mon May 15 23:29:00 UTC 2017	981.0	1.098412032E9	1.7742492E7	72.0	2.5567232E7	245787.453125	130.0	8.35805184E8	42315.3671875	184.0	171.0	1.27131648E9	1.298456576E9	3523321.5	3716701.25	0.10724999755620956	0.22474999725818634	0.24124999344348907	0.351500004529953	0.7846683859825134	514.0	33918.0	34104.0	864.0	853.0	1.0	0.0	0.0	0.0	3.18687843E8	3.05324255E8	9.6567182E7	9.0065874E7	8.7959691E7	9.2683375E7	1.13460301E8	5.9919088E7	5.9919088E7	8543851.0	9075329.0	
Mon May 15 23:28:00 UTC 2017	961.0	1.103536128E9	1.7742492E7	70.0	2.41664E7	245787.453125	125.0	8.35342336E8	40496.87890625	177.0	166.0	1.26877696E9	1.295364096E9	3523321.5	3716701.25	0.10050000250339508	0.21774999797344208	0.23325000703334808	0.3402499854564667	0.7839648127555847	514.0	32191.0	32376.0	634.0	627.0	0.0	0.0	0.0	0.0	2.75931129E8	2.73528286E8	6.4472502E7	6.3295287E7	6.6644936E7	6.5227209E7	1.05392275E8	5.5119003E7	5.5119003E7	5984499.0	6287676.0	
Mon May 15 23:27:00 UTC 2017	959.0	1.102749696E9	1.7940368E7	70.0	2.5063424E7	245787.453125	126.0	8.3468288E8	40725.140625	180.0	169.0	1.268772864E9	1.296060416E9	3484755.75	3772970.25	0.10225000232458115	0.2280000001192093	0.23199999332427979	0.35074999928474426	0.786386251449585	435.0	30601.0	30788.0	481.0	468.0	0.0	0.0	0.0	0.0	2.90665393E8	2.85288931E8	6.4565353E7	6.9647755E7	6.9271848E7	6.5298843E7	1.0655852E8	5.6656661E7	5.6656661E7	5455280.0	5485395.0	
Mon May 15 23:26:00 UTC 2017	947.0	1.088483328E9	1.812984E7	71.0	2.430976E7	252771.5	128.0	8.35022848E8	40725.140625	177.0	171.0	1.2684288E9	1.295491072E9	3484755.75	3772970.25	0.10225000232458115	0.21799999475479126	0.2304999977350235	0.3332499861717224	0.7842212319374084	435.0	29005.0	29180.0	386.0	392.0	0.0	0.0	0.0	0.0	2.57717317E8	2.7544369E8	6.3579487E7	5.637459E7	6.2008637E7	6.1714103E7	1.04235087E8	5.5503436E7	5.5503436E7	6098350.0	5928373.0	
Mon May 15 23:25:00 UTC 2017	951.0	1.10686208E9	1.6281208E7	70.0	2.4322048E7	231299.75	129.0	8.34359296E8	40725.140625	175.0	168.0	1.269510144E9	1.295495168E9	3144082.0	3527675.0	0.12425000220537186	0.2212499976158142	0.2317499965429306	0.351500004529953	0.7830631136894226	435.0	27395.0	27542.0	300.0	317.0	0.0	0.0	0.0	0.0	2.0568371E8	2.08715083E8	5.9973526E7	5.7992352E7	5.6842299E7	6.1897939E7	9.9471869E7	4.9618264E7	4.9618264E7	5610158.0	4957125.0	
Mon May 15 23:24:00 UTC 2017	948.0	1.092272128E9	1.6281208E7	69.0	2.4358912E7	231299.75	131.0	8.33507328E8	40750.15234375	170.0	166.0	1.269653504E9	1.295269888E9	3144082.0	3527675.0	0.09825000166893005	0.21875	0.2540000081062317	0.335750013589859	0.7822749018669128	431.0	25791.0	25981.0	208.0	213.0	0.0	0.0	0.0	0.0	2.36151379E8	2.35086852E8	6.2230469E7	5.9071099E7	5.8628235E7	5.6520421E7	1.03697741E8	5.3947942E7	5.3947942E7	5102394.0	5807109.0	
