_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 21:07:00 UTC 2017	992.0	1.103904768E9	1.6959746E7	73.0	2.5829376E7	245681.75	114.0	8.01509376E8	38852.9453125	179.0	164.0	1.272459264E9	1.29918976E9	3255260.5	3261016.25	0.10000000149011612	0.23250000178813934	0.4034999907016754	0.32100000977516174	0.7871822714805603	600.0	45675.0	46632.0	2919.0	2918.0	4.0	4.0	0.0	0.0	3.90623752E8	3.92023053E8	1.02555677E8	9.535655E7	9.6796202E7	9.5886424E7	1.28479883E8	6.3352604E7	6.3352604E7	9603233.0	8879024.0	
Mon May 15 21:06:00 UTC 2017	895.0	1.123385344E9	1.6248596E7	77.0	2.6185728E7	245681.75	120.0	8.57186304E8	38852.9453125	186.0	166.0	1.272455168E9	1.298640896E9	3255260.5	3261016.25	0.10275000333786011	0.23549999296665192	0.48625001311302185	0.3449999988079071	0.7874268889427185	600.0	44104.0	45032.0	2472.0	2492.0	3.0	3.0	0.0	0.0	3.47420849E8	3.85708371E8	1.16909804E8	8.5954865E7	1.33280449E8	1.1426191E8	1.18034494E8	6.0204254E7	6.0204254E7	1.0348299E7	2.2984885E7	
Mon May 15 21:05:00 UTC 2017	926.0	1.1244544E9	1.6248596E7	67.0	2.5919488E7	245681.75	114.0	8.72189952E8	36426.8203125	171.0	157.0	1.272455168E9	1.299492864E9	3255260.5	3261016.25	0.1237500011920929	0.2150000035762787	0.46875	0.3160000145435333	0.7874680161476135	600.0	42617.0	43492.0	1947.0	1959.0	1.0	3.0	0.0	0.0	3.62270898E8	3.67253907E8	1.00166717E8	9.2264174E7	9.9706493E7	8.4205231E7	1.16715294E8	6.0387289E7	6.0387289E7	1.0577254E7	9895499.0	
Mon May 15 21:04:00 UTC 2017	881.0	1.101246464E9	1.8150234E7	78.0	2.68288E7	245681.75	123.0	8.89724928E8	42584.859375	194.0	172.0	1.272451072E9	1.299513344E9	3719208.25	3678569.0	0.09925000369548798	0.2397499978542328	0.4729999899864197	0.36125001311302185	0.783017098903656	533.0	41007.0	41767.0	1504.0	1572.0	1.0	1.0	0.0	0.0	3.21912132E8	3.71967212E8	9.34568E7	1.11128636E8	9.4164593E7	8.4578054E7	1.14738808E8	6.0111408E7	6.0111408E7	2.6858594E7	7326168.0	
Mon May 15 21:03:00 UTC 2017	996.0	1.123954688E9	1.8150234E7	76.0	2.5366528E7	245681.75	125.0	8.93837312E8	42898.7421875	194.0	171.0	1.271775232E9	1.298915328E9	3681345.5	null	0.1054999977350235	0.23000000417232513	0.24774999916553497	0.35249999165534973	0.7861156463623047	533.0	41002.0	40027.0	1501.0	1297.0	1.0	0.0	0.0	0.0	3.31189328E8	3.37988534E8	8.7499817E7	8.3253537E7	7.4857314E7	8.5939389E7	1.13952774E8	5.9704869E7	5.9704869E7	8190048.0	6732703.0	
Mon May 15 21:02:00 UTC 2017	985.0	1.101160448E9	1.7632614E7	74.0	2.6013696E7	244744.734375	123.0	8.93415424E8	42898.7421875	190.0	174.0	1.271640064E9	1.298059264E9	3619641.5	3624191.0	0.09274999797344208	0.23225000500679016	0.24375000596046448	0.3504999876022339	0.7851244211196899	533.0	39135.0	38328.0	1179.0	1004.0	0.0	0.0	0.0	0.0	3.13818908E8	3.15550368E8	8.3286915E7	8.4494144E7	7.0970708E7	7.6842633E7	1.14117648E8	6.1286483E7	6.1286483E7	8459796.0	7513460.0	
Mon May 15 21:01:00 UTC 2017	992.0	1.12375808E9	1.7632614E7	75.0	2.678784E7	244744.734375	128.0	8.93079552E8	42898.7421875	194.0	170.0	1.270718464E9	1.298817024E9	3704150.25	3624191.0	0.10750000178813934	0.22599999606609344	0.24300000071525574	0.3479999899864197	0.7862996459007263	485.0	37491.0	36626.0	909.0	791.0	0.0	0.0	0.0	0.0	3.0074917E8	3.12415619E8	6.7091612E7	7.4664467E7	7.3669178E7	8.0387407E7	1.09774336E8	5.9490849E7	5.9490849E7	8837112.0	6661210.0	
Mon May 15 21:00:00 UTC 2017	986.0	1.110413312E9	1.7632614E7	72.0	2.4305664E7	244744.734375	126.0	8.92694528E8	36397.26953125	183.0	161.0	1.27127552E9	1.29820672E9	3574182.25	null	0.09525000303983688	0.22325000166893005	0.23899999260902405	0.35199999809265137	0.7861650586128235	485.0	35820.0	34951.0	702.0	580.0	0.0	0.0	0.0	0.0	3.00513264E8	2.98034997E8	8.028896E7	7.2126775E7	7.8247293E7	6.5654615E7	1.0824963E8	5.8828672E7	5.8828672E7	7976892.0	7172447.0	
Mon May 15 20:59:00 UTC 2017	969.0	1.115328512E9	1.7632614E7	73.0	2.5182208E7	247876.109375	129.0	8.92276736E8	36397.26953125	185.0	162.0	1.269932032E9	1.295896576E9	3653957.5	null	0.1002499982714653	0.22325000166893005	0.2342499941587448	0.3412500023841858	0.7858788371086121	485.0	34117.0	33286.0	531.0	409.0	0.0	0.0	0.0	0.0	2.73621787E8	2.80243279E8	6.3890089E7	6.5052746E7	6.4779711E7	7.3333993E7	1.06383783E8	5.6584951E7	5.6584951E7	5147324.0	6215608.0	
Mon May 15 20:58:00 UTC 2017	960.0	1.112117248E9	1.7632614E7	72.0	2.5219072E7	240758.734375	130.0	8.91949056E8	36397.26953125	188.0	160.0	1.270173696E9	1.297256448E9	3653957.5	null	0.10324999690055847	0.22499999403953552	0.24250000715255737	0.3440000116825104	0.782240629196167	445.0	32478.0	31652.0	372.0	298.0	0.0	0.0	0.0	0.0	2.31419811E8	2.69763009E8	6.481241E7	6.222207E7	6.4316078E7	6.3849299E7	1.03987395E8	5.4673477E7	5.4673477E7	5881162.0	5299632.0	
Mon May 15 20:57:00 UTC 2017	928.0	1.097056256E9	1.6215088E7	66.0	2.5038848E7	228028.046875	125.0	8.9145344E8	36397.26953125	176.0	147.0	1.270173696E9	1.296392192E9	3389516.0	3095970.75	0.09974999725818634	0.21025000512599945	0.21950000524520874	0.33250001072883606	0.7817205190658569	445.0	30859.0	29982.0	249.0	210.0	0.0	0.0	0.0	0.0	2.08793412E8	2.23909603E8	5.8932927E7	6.0556582E7	6.1056945E7	5.8539557E7	1.01333939E8	5.2068162E7	5.2068162E7	5293643.0	5212716.0	
Mon May 15 20:56:00 UTC 2017	895.0	1.099513856E9	1.6215088E7	65.0	2.5153536E7	228028.046875	126.0	8.91101184E8	36397.26953125	168.0	140.0	1.269321728E9	1.296994304E9	3389516.0	3095970.75	0.09799999743700027	0.20624999701976776	0.23350000381469727	0.3137499988079071	0.7820077538490295	445.0	29194.0	28402.0	172.0	156.0	0.0	0.0	0.0	0.0	1.76973662E8	1.59011108E8	4.948812E7	4.8480024E7	4.5294933E7	5.0324734E7	9.2058622E7	2.9844904E7	2.9844904E7	4246916.0	4572839.0	
Mon May 15 20:55:00 UTC 2017	840.0	1.121665024E9	1.6215088E7	64.0	2.3638016E7	228028.046875	123.0	8.90896384E8	35706.8125	171.0	144.0	1.269960704E9	1.296216064E9	3229915.5	3071455.25	0.1262499988079071	0.21074999868869781	0.21674999594688416	0.31174999475479126	0.7853137254714966	377.0	27709.0	26942.0	132.0	125.0	0.0	0.0	0.0	0.0	1.62568959E8	1.35120943E8	4.2779069E7	4.6191927E7	4.3606593E7	4.8809299E7	8.8353329E7	1.9492979E7	1.9492979E7	3930827.0	3385841.0	
Mon May 15 20:54:00 UTC 2017	849.0	1.12146432E9	1.6215088E7	63.0	2.4354816E7	227623.78125	126.0	8.90503168E8	35706.8125	184.0	154.0	1.270042624E9	1.29626112E9	3229915.5	3071455.25	0.10199999809265137	0.22100000083446503	0.210999995470047	0.31325000524520874	0.7820483446121216	377.0	26263.0	25469.0	111.0	110.0	0.0	0.0	0.0	0.0	1.14881642E8	1.10056812E8	4.5494653E7	4.4874082E7	4.5682317E7	4.3981529E7	8.0868789E7	1.5506595E7	1.5506595E7	3209810.0	3359095.0	
Mon May 15 20:53:00 UTC 2017	857.0	1.058627584E9	1.5990138E7	62.0	2.441216E7	222758.734375	125.0	8.90281984E8	35706.8125	160.0	140.0	1.269940224E9	1.297207296E9	3229915.5	3071455.25	0.09300000220537186	0.20749999582767487	0.21275000274181366	0.3162499964237213	0.7781292796134949	377.0	24773.0	24002.0	100.0	101.0	0.0	0.0	0.0	0.0	1.1741692E8	1.18288694E8	3.339851E7	3.1557558E7	4.0756149E7	3.8833382E7	8.2596527E7	1.7596143E7	1.7596143E7	3672672.0	3936791.0	
Mon May 15 20:52:00 UTC 2017	846.0	1.070669824E9	1.5990138E7	61.0	2.5141248E7	222758.734375	123.0	8.89839616E8	35706.8125	172.0	142.0	1.269620736E9	1.295835136E9	3346782.75	3071455.25	0.10450000315904617	0.20350000262260437	0.20524999499320984	0.2997500002384186	0.7774232625961304	362.0	23340.0	22586.0	91.0	94.0	0.0	0.0	0.0	0.0	1.21435666E8	1.21847273E8	3.994565E7	4.2368939E7	4.4493266E7	4.5251998E7	8.5583477E7	1.5897327E7	1.5897327E7	3185176.0	3824314.0	
