('2017-06-02 23:01:38', 1496444498, 'Users=', 3, 'Duration=', 3, 'min')
('2017-06-02 23:04:38', 1496444678, 'Users=', 5, 'Duration=', 3, 'min')
('2017-06-02 23:07:39', 1496444859, 'Users=', 10, 'Duration=', 3, 'min')
('2017-06-02 23:10:39', 1496445039, 'Users=', 20, 'Duration=', 3, 'min')
('2017-06-02 23:13:39', 1496445219, 'Users=', 50, 'Duration=', 3, 'min')
('2017-06-02 23:16:39', 1496445399, 'Users=', 100, 'Duration=', 3, 'min')
('2017-06-02 23:19:39', 1496445579, 'Users=', 150, 'Duration=', 3, 'min')
('2017-06-02 23:22:39', 1496445759, 'Users=', 200, 'Duration=', 3, 'min')
('2017-06-02 23:25:39', 1496445939, 'Users=', 250, 'Duration=', 3, 'min')
('2017-06-02 23:28:39', 1496446119, 'Users=', 300, 'Duration=', 3, 'min')
('2017-06-02 23:31:39', 1496446299, 'Users=', 350, 'Duration=', 3, 'min')
('2017-06-02 23:34:39', 1496446479, 'Users=', 400, 'Duration=', 3, 'min')
('2017-06-02 23:37:39', 1496446659, 'Users=', 500, 'Duration=', 3, 'min')
('2017-06-02 23:40:39', 1496446839, 'Users=', 600, 'Duration=', 3, 'min')
