11.0
11.0
10.0
10.0
9.0
9.0
26.0
26.0
279.0
279.0
401.0
401.0
747.0
747.0
976.0
976.0
921.0
921.0
931.0
931.0
887.0
887.0
823.0
823.0
906.0
906.0
898.0
898.0
764.0
764.0
758.0
758.0
518.0
518.0
499.0
499.0
683.0
683.0
752.0
752.0
315.0
315.0
246.0
246.0
424.0
424.0
524.0
524.0
728.0
728.0
834.0
834.0
784.0
784.0
852.0
852.0
702.0
702.0
731.0
731.0
1.0
1.0
