_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 16:14:00 UTC 2017	996.0	1.491070976E9	1.8485026E7	76.0	2.5083904E7	256515.609375	121.0	7.8184448E8	42119.3828125	194.0	171.0	1.167548416E9	1.188483072E9	3744553.75	0.08874999731779099	0.22849999368190765	0.24375000596046448	0.3527500033378601	0.8431181907653809	600.0	48822.0	48620.0	3815.0	3769.0	13.0	8.0	0.0	0.0	3.68222934E8	3.48182543E8	9.0623124E7	8.2738705E7	8.6928932E7	8.4627302E7	1.17255159E8	6.1393471E7	6.1393471E7	8467734.0	7007789.0	
Sat May 13 16:13:00 UTC 2017	997.0	1.488232448E9	1.8477606E7	75.0	2.527232E7	256515.609375	120.0	7.81377536E8	42119.3828125	197.0	174.0	1.167896576E9	1.189076992E9	3770375.5	0.10599999874830246	0.2395000010728836	0.2382500022649765	0.35100001096725464	0.8430154323577881	600.0	47169.0	47029.0	3467.0	3419.0	10.0	4.0	0.0	0.0	3.74816997E8	3.47863751E8	7.5593313E7	7.627165E7	8.1616842E7	8.1488888E7	1.14670382E8	6.1256587E7	6.1256587E7	8722353.0	8841368.0	
Sat May 13 16:12:00 UTC 2017	998.0	1.497952256E9	1.8477606E7	76.0	2.4440832E7	256515.609375	124.0	7.80914688E8	42119.3828125	192.0	169.0	1.167613952E9	1.1891712E9	3770375.5	0.1080000028014183	0.22750000655651093	0.26625001430511475	0.35600000619888306	0.8452323079109192	600.0	45549.0	45466.0	3086.0	3063.0	9.0	3.0	0.0	0.0	3.91394358E8	3.71408993E8	9.6838643E7	8.3578625E7	8.6232625E7	9.4638073E7	1.19714165E8	6.2980157E7	6.2980157E7	8313070.0	7997397.0	
Sat May 13 16:11:00 UTC 2017	997.0	1.498390528E9	1.847846E7	76.0	2.5915392E7	253668.359375	123.0	7.8063616E8	41797.984375	191.0	170.0	1.167613952E9	1.188151296E9	3727664.25	0.09749999642372131	0.2292499989271164	0.24674999713897705	0.3504999876022339	0.8429483771324158	548.0	43930.0	43893.0	2706.0	2694.0	8.0	2.0	0.0	0.0	3.35909418E8	3.36255837E8	8.3167416E7	7.9513889E7	7.8559044E7	7.8994685E7	1.14704568E8	6.1772308E7	6.1772308E7	8468228.0	8273315.0	
Sat May 13 16:10:00 UTC 2017	988.0	1.497280512E9	1.8523102E7	75.0	2.6779648E7	253668.359375	121.0	7.80341248E8	42296.08203125	188.0	169.0	1.167540224E9	1.189023744E9	3571753.75	0.1080000028014183	0.23475000262260437	0.2460000067949295	0.36024999618530273	0.8427282571792603	548.0	42244.0	42269.0	2416.0	2392.0	8.0	0.0	0.0	0.0	3.2425182E8	3.57705983E8	8.9201537E7	9.0020888E7	1.03307577E8	8.1822015E7	1.1599594E8	6.0889732E7	6.0889732E7	8398358.0	1.0027305E7	
Sat May 13 16:09:00 UTC 2017	994.0	1.493266432E9	1.5086518E7	75.0	2.5837568E7	253668.359375	124.0	7.7991936E8	42296.08203125	189.0	171.0	1.167368192E9	1.189011456E9	3571753.75	0.0925000011920929	0.2370000034570694	0.23800000548362732	0.3605000078678131	0.8416302800178528	548.0	40630.0	40690.0	2027.0	2014.0	6.0	0.0	0.0	0.0	3.26750216E8	3.33848471E8	8.299954E7	9.1883307E7	7.7348944E7	8.7663808E7	1.18921649E8	6.2024232E7	6.2024232E7	9235511.0	7142192.0	
Sat May 13 16:08:00 UTC 2017	995.0	1.4976E9	1.5086518E7	74.0	2.680832E7	253668.359375	125.0	7.795712E8	42695.5546875	187.0	169.0	1.167917056E9	1.189265408E9	3571753.75	0.10474999994039536	0.2329999953508377	0.25174999237060547	0.3479999899864197	0.8428818583488464	534.0	38964.0	39051.0	1715.0	1720.0	5.0	0.0	0.0	0.0	3.16260739E8	3.30770679E8	8.0792964E7	7.4715513E7	7.7421103E7	9.2624126E7	1.12390259E8	6.0654344E7	6.0654344E7	6028060.0	8994489.0	
Sat May 13 16:07:00 UTC 2017	987.0	1.49489664E9	1.5086518E7	75.0	2.502656E7	253668.359375	125.0	7.79022336E8	42695.5546875	182.0	175.0	1.167908864E9	1.188507648E9	3496399.5	0.09624999761581421	0.22599999606609344	0.24199999868869781	0.35624998807907104	0.8402427434921265	534.0	37292.0	37402.0	1424.0	1435.0	4.0	0.0	0.0	0.0	3.32118134E8	3.13205749E8	8.1537144E7	8.934415E7	7.812378E7	8.5776017E7	1.13342253E8	6.0692495E7	6.0692495E7	7927159.0	8403946.0	
Sat May 13 16:06:00 UTC 2017	992.0	1.491214336E9	1.5086518E7	74.0	2.5284608E7	253668.359375	124.0	7.7860864E8	39095.0390625	180.0	187.0	1.166176256E9	1.188110336E9	3468294.0	0.10450000315904617	0.23025000095367432	0.2395000010728836	0.34850001335144043	0.8412936925888062	534.0	35575.0	35731.0	1163.0	1171.0	3.0	0.0	0.0	0.0	3.10364955E8	3.00358203E8	7.2764646E7	7.5665424E7	7.5767418E7	8.265993E7	1.11109479E8	6.0231489E7	6.0231489E7	6765102.0	7181412.0	
Sat May 13 16:05:00 UTC 2017	977.0	1.495752704E9	1.5086518E7	75.0	2.5096192E7	262236.25	125.0	7.78366976E8	39095.0390625	181.0	177.0	1.166266368E9	1.187684352E9	3468294.0	0.12925000488758087	0.22599999606609344	0.27250000834465027	0.34850001335144043	0.8414424061775208	498.0	33933.0	34109.0	900.0	922.0	2.0	0.0	0.0	0.0	3.0131187E8	3.06918106E8	6.8923115E7	7.4412408E7	7.0012019E7	7.8842756E7	1.10890933E8	6.0358852E7	6.0358852E7	6244979.0	6532935.0	
Sat May 13 16:04:00 UTC 2017	977.0	1.496866816E9	1.5086518E7	62.0	2.443264E7	208839.890625	115.0	7.78072064E8	39095.0390625	157.0	150.0	1.166077952E9	1.188646912E9	3083041.0	0.10474999994039536	0.2212499976158142	0.2642500102519989	0.3167499899864197	0.8433966040611267	498.0	32280.0	32501.0	684.0	690.0	1.0	0.0	0.0	0.0	3.0082083E8	2.99340702E8	7.5920897E7	7.3007115E7	7.4800557E7	8.2475294E7	1.11166419E8	5.8313389E7	5.8313389E7	6695838.0	6788079.0	
Sat May 13 16:03:00 UTC 2017	846.0	1.4972928E9	1.5086518E7	69.0	2.4301568E7	208839.890625	125.0	7.77785344E8	39095.0390625	170.0	168.0	1.164423168E9	1.183526912E9	3121293.75	0.09525000303983688	0.21525000035762787	0.22300000488758087	0.34700000286102295	0.8408665657043457	498.0	30581.0	30785.0	508.0	524.0	0.0	0.0	0.0	0.0	2.73474272E8	2.65806427E8	8.3494289E7	7.2887791E7	6.1434346E7	6.7150035E7	1.03454287E8	5.217875E7	5.217875E7	6484070.0	5511932.0	
Sat May 13 16:02:00 UTC 2017	954.0	1.480957952E9	1.5086518E7	67.0	2.3646208E7	208839.890625	143.0	7.77076736E8	40162.76171875	160.0	165.0	1.165590528E9	1.18528E9	3121293.75	0.0989999994635582	0.21199999749660492	0.22975000739097595	0.3292500078678131	0.8390386700630188	422.0	29249.0	29446.0	171.0	200.0	0.0	0.0	0.0	0.0	2.92495944E8	3.00051821E8	7.9722537E7	6.3617154E7	7.1511966E7	6.4223324E7	1.10168764E8	5.6559594E7	5.6559594E7	5835826.0	5826839.0	
Sat May 13 16:01:00 UTC 2017	902.0	1.464229888E9	1.5086518E7	62.0	2.3601152E7	208839.890625	127.0	7.76937472E8	37675.515625	146.0	155.0	1.16568064E9	1.185234944E9	2870796.0	0.11100000143051147	0.20925000309944153	0.21275000274181366	0.30774998664855957	0.8352952003479004	422.0	27684.0	27892.0	82.0	89.0	0.0	0.0	0.0	0.0	1.69481709E8	1.90858342E8	4.9960083E7	5.2886178E7	5.2784865E7	4.9483899E7	9.5189295E7	3.4154095E7	3.4154095E7	4694757.0	4381398.0	
Sat May 13 16:00:00 UTC 2017	843.0	1.484505088E9	1.5086518E7	58.0	2.2208512E7	208839.890625	120.0	7.76728576E8	33383.96875	135.0	143.0	1.165017088E9	1.183014912E9	2730742.5	0.09125000238418579	0.19625000655651093	0.20800000429153442	0.28824999928474426	0.839380145072937	422.0	26073.0	26281.0	45.0	48.0	0.0	0.0	0.0	0.0	1.18993996E8	1.27432386E8	4.4404209E7	4.3298128E7	4.5765727E7	4.2206257E7	8.5187066E7	1.7118501E7	1.7118501E7	3822572.0	3967513.0	
Sat May 13 15:59:00 UTC 2017	776.0	1.491562496E9	1.2977257E7	55.0	2.2171648E7	190285.921875	124.0	7.76331264E8	34006.671875	133.0	141.0	1.164865536E9	1.184038912E9	2399127.25	0.10275000333786011	0.1860000044107437	0.20225000381469727	0.29374998807907104	0.8316609263420105	339.0	24705.0	24918.0	24.0	21.0	0.0	0.0	0.0	0.0	9.6678665E7	1.01088444E8	2.9292766E7	2.5375165E7	2.5840669E7	2.6671969E7	7.3147893E7	1.0790157E7	1.0790157E7	2450635.0	2992894.0	
Sat May 13 15:58:00 UTC 2017	754.0	1.438896128E9	1.2977257E7	51.0	2.2708224E7	190285.921875	118.0	7.75974912E8	32164.69140625	126.0	132.0	1.165479936E9	1.183154176E9	2399127.25	0.1107499971985817	0.18975000083446503	0.1899999976158142	0.26625001430511475	0.8345211744308472	339.0	23360.0	23576.0	13.0	10.0	0.0	0.0	0.0	0.0	8.7867388E7	8.6553258E7	1.3452191E7	2.056791E7	2.3415819E7	2.6236848E7	6.5089526E7	9832025.0	9832025.0	2496471.0	2413593.0	
Sat May 13 15:57:00 UTC 2017	703.0	1.44730112E9	1.2977257E7	51.0	2.3810048E7	190285.921875	112.0	7.75507968E8	30565.263671875	119.0	128.0	1.165287424E9	1.183502336E9	2399127.25	0.09749999642372131	0.18674999475479126	0.18449999392032623	0.26875001192092896	0.8344453573226929	339.0	22025.0	22223.0	10.0	8.0	0.0	0.0	0.0	0.0	7.296116E7	6.3314485E7	1.3597605E7	8734904.0	2.0016849E7	1.0657924E7	4.7908411E7	8222334.0	8222334.0	2016618.0	2138408.0	
Sat May 13 15:56:00 UTC 2017	691.0	1.474486272E9	1.2977257E7	50.0	2.3678976E7	179954.75	112.0	7.75225344E8	30455.125	122.0	125.0	1.165033472E9	1.182793728E9	2459816.0	0.10374999791383743	0.18150000274181366	0.1770000010728836	0.26600000262260437	0.8369460105895996	301.0	20819.0	21008.0	7.0	6.0	0.0	0.0	0.0	0.0	6.5157944E7	5.975805E7	1.1694976E7	1.2945696E7	9470070.0	7157575.0	4.0898019E7	7505192.0	7505192.0	1993298.0	1892128.0	
Sat May 13 15:55:00 UTC 2017	699.0	1.43734784E9	1.2977257E7	48.0	2.1962752E7	179954.75	110.0	7.75049216E8	28488.78515625	119.0	118.0	1.165266944E9	1.183514624E9	2459869.75	0.12049999833106995	0.17800000309944153	0.19900000095367432	0.2590000033378601	0.8334707617759705	301.0	19634.0	19811.0	4.0	5.0	0.0	0.0	0.0	0.0	9.6013288E7	9.1667693E7	2.4866646E7	2.4256231E7	3.4417532E7	2.6105462E7	6.5391109E7	9801669.0	9801669.0	2172304.0	2583017.0	
Sat May 13 15:54:00 UTC 2017	661.0	1.467195392E9	1.2759552E7	48.0	2.1282816E7	179373.890625	106.0	7.74795264E8	28488.78515625	120.0	118.0	1.16523008E9	1.182216192E9	2459869.75	0.09324999898672104	0.17425000667572021	0.17599999904632568	0.25850000977516174	0.8359357118606567	301.0	18458.0	18607.0	3.0	3.0	0.0	0.0	0.0	0.0	6.4077877E7	7.1994757E7	1.1121419E7	8557916.0	8534657.0	2.1321977E7	4.1598915E7	7644566.0	7644566.0	1935866.0	2122085.0	
