_DATE	host	cpuusage	memusage	nodecpu	locustusers	fails1	requests1	fails	requests	
2017-04-09-15:34:00	edge-sjsht	55.0	9.99723008E8	0.08250000327825546	150.0	0.0	2485.0	0.0	2501.0	
2017-04-09-15:33:00	edge-sjsht	42.0	9.9979264E8	0.06350000202655792	150.0	0.0	1996.0	0.0	2033.0	
2017-04-09-15:33:00	edge-sjsht	42.0	9.9979264E8	0.06350000202655792	150.0	0.0	1996.0	0.0	2033.0	
2017-04-09-15:32:00	edge-sjsht	38.0	9.99538688E8	0.057999998331069946	100.0	0.0	1594.0	0.0	1632.0	
2017-04-09-15:32:00	edge-sjsht	38.0	9.99538688E8	0.057999998331069946	100.0	0.0	1594.0	0.0	1632.0	
2017-04-09-15:31:00	edge-sjsht	36.0	9.95905536E8	0.05525000020861626	100.0	0.0	1199.0	0.0	1232.0	
2017-04-09-15:31:00	edge-sjsht	36.0	9.95905536E8	0.05525000020861626	100.0	0.0	1199.0	0.0	1232.0	
2017-04-09-15:30:00	edge-sjsht	23.0	9.95872768E8	0.05350000038743019	100.0	0.0	914.0	0.0	949.0	
2017-04-09-15:30:00	edge-sjsht	23.0	9.95872768E8	0.05350000038743019	100.0	0.0	914.0	0.0	949.0	
2017-04-09-15:29:00	edge-sjsht	22.0	9.96859904E8	0.0560000017285347	50.0	0.0	709.0	0.0	746.0	
2017-04-09-15:29:00	edge-sjsht	22.0	9.96859904E8	0.0560000017285347	50.0	0.0	709.0	0.0	746.0	
2017-04-09-15:28:00	edge-sjsht	18.0	9.95622912E8	0.051500000059604645	50.0	0.0	511.0	0.0	549.0	
2017-04-09-15:28:00	edge-sjsht	18.0	9.95622912E8	0.051500000059604645	50.0	0.0	511.0	0.0	549.0	
2017-04-09-15:27:00	edge-sjsht	11.0	9.95618816E8	0.048500001430511475	50.0	0.0	377.0	0.0	428.0	
2017-04-09-15:27:00	edge-sjsht	11.0	9.95618816E8	0.048500001430511475	50.0	0.0	377.0	0.0	428.0	
2017-04-09-15:26:00	edge-sjsht	11.0	9.9561472E8	0.0507499985396862	20.0	0.0	298.0	0.0	348.0	
2017-04-09-15:26:00	edge-sjsht	11.0	9.9561472E8	0.0507499985396862	20.0	0.0	298.0	0.0	348.0	
2017-04-09-15:25:00	edge-sjsht	11.0	9.94598912E8	0.04600000008940697	20.0	0.0	221.0	0.0	269.0	
2017-04-09-15:25:00	edge-sjsht	11.0	9.94598912E8	0.04600000008940697	20.0	0.0	221.0	0.0	269.0	
2017-04-09-15:24:00	edge-sjsht	8.0	9.94996224E8	0.0729999989271164	20.0	0.0	163.0	0.0	217.0	
2017-04-09-15:24:00	edge-sjsht	8.0	9.94996224E8	0.0729999989271164	20.0	0.0	163.0	0.0	217.0	
2017-04-09-15:23:00	edge-sjsht	6.0	9.93992704E8	0.04450000077486038	10.0	0.0	123.0	0.0	175.0	
2017-04-09-15:23:00	edge-sjsht	6.0	9.93992704E8	0.04450000077486038	10.0	0.0	123.0	0.0	175.0	
2017-04-09-15:22:00	edge-sjsht	5.0	9.93984512E8	0.04724999889731407	10.0	0.0	84.0	0.0	132.0	
2017-04-09-15:22:00	edge-sjsht	5.0	9.93984512E8	0.04724999889731407	10.0	0.0	84.0	0.0	132.0	
2017-04-09-15:21:00	edge-sjsht	4.0	9.93726464E8	0.048500001430511475	10.0	0.0	60.0	0.0	103.0	
2017-04-09-15:21:00	edge-sjsht	4.0	9.93726464E8	0.048500001430511475	10.0	0.0	60.0	0.0	103.0	
2017-04-09-15:20:00	edge-sjsht	3.0	9.94729984E8	0.0442500002682209	5.0	0.0	43.0	0.0	78.0	
2017-04-09-15:20:00	edge-sjsht	3.0	9.94729984E8	0.0442500002682209	5.0	0.0	43.0	0.0	78.0	
2017-04-09-15:19:00	edge-sjsht	3.0	9.93726464E8	0.04924999922513962	5.0	0.0	27.0	0.0	52.0	
2017-04-09-15:19:00	edge-sjsht	3.0	9.93726464E8	0.04924999922513962	5.0	0.0	27.0	0.0	52.0	
2017-04-09-15:18:00	edge-sjsht	2.0	9.93554432E8	0.04650000110268593	5.0	0.0	17.0	0.0	34.0	
2017-04-09-15:18:00	edge-sjsht	2.0	9.93554432E8	0.04650000110268593	5.0	0.0	17.0	0.0	34.0	
2017-04-09-15:17:00	edge-sjsht	1.0	9.93550336E8	0.0494999997317791	3.0	0.0	9.0	0.0	34.0	
2017-04-09-15:17:00	edge-sjsht	1.0	9.93550336E8	0.0494999997317791	3.0	0.0	9.0	0.0	34.0	
2017-04-09-15:16:00	edge-sjsht	1.0	9.9346432E8	0.04475000128149986	3.0	0.0	9.0	0.0	18.0	
2017-04-09-15:16:00	edge-sjsht	1.0	9.9346432E8	0.04475000128149986	3.0	0.0	9.0	0.0	18.0	
2017-04-09-15:15:00	edge-sjsht	0.0	9.94320384E8	0.05525000020861626	3.0	null	null	null	null	
2017-04-09-15:15:00	edge-sjsht	0.0	9.94320384E8	0.05525000020861626	3.0	null	null	null	null	
2017-04-09-15:14:00	edge-sjsht	0.0	null	null	0.0	null	null	null	null	
2017-04-09-15:14:00	edge-sjsht	0.0	null	null	0.0	null	null	null	null	
