_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 09:33:00 UTC 2017	990.0	1.202233344E9	1.8218378E7	75.0	2.6189824E7	255372.8125	123.0	8.0553984E8	41367.17578125	193.0	172.0	1.273864192E9	1.297874944E9	3689735.75	0.10750000178813934	0.23225000500679016	0.24924999475479126	0.34549999237060547	0.8025047779083252	600.0	45569.0	45995.0	3887.0	3976.0	12.0	4.0	0.0	0.0	3.69585901E8	3.54440212E8	9.0061089E7	9.0787112E7	1.0155161E8	9.9961871E7	1.22565737E8	6.3176912E7	6.3176912E7	7720427.0	8763309.0	
Mon May 15 09:32:00 UTC 2017	988.0	1.190514688E9	1.8394696E7	76.0	2.7774976E7	255661.796875	121.0	8.05126144E8	41367.17578125	199.0	175.0	1.273864192E9	1.298132992E9	3689735.75	0.09175000339746475	0.23874999582767487	0.23274999856948853	0.36899998784065247	0.8018413186073303	600.0	43984.0	44393.0	3531.0	3571.0	10.0	4.0	0.0	0.0	3.58839123E8	3.75881041E8	7.5467984E7	9.750788E7	9.023094E7	7.9988228E7	1.16198074E8	6.1847119E7	6.1847119E7	7193619.0	9295059.0	
Mon May 15 09:31:00 UTC 2017	998.0	1.192189952E9	1.8394696E7	75.0	2.697216E7	258637.4375	120.0	8.04663296E8	40441.3203125	195.0	175.0	1.273802752E9	1.297764352E9	3689735.75	0.1014999970793724	0.24175000190734863	0.24975000321865082	0.3552500009536743	0.8021104335784912	600.0	42417.0	42742.0	3158.0	3227.0	8.0	4.0	0.0	0.0	3.67541233E8	3.83050795E8	8.9405131E7	1.02525844E8	8.3459261E7	8.9923202E7	1.19866066E8	6.2711264E7	6.2711264E7	1.0159792E7	7250720.0	
Mon May 15 09:30:00 UTC 2017	994.0	1.191440384E9	1.8394696E7	75.0	2.609152E7	258637.4375	122.0	8.04560896E8	40441.3203125	195.0	173.0	1.273802752E9	1.297764352E9	3770868.0	0.09574999660253525	0.23250000178813934	0.24674999713897705	0.35249999165534973	0.8005026578903198	597.0	40821.0	41140.0	2807.0	2841.0	6.0	4.0	0.0	0.0	3.82763461E8	3.8101222E8	7.8852238E7	8.6076542E7	8.1004253E7	9.0542999E7	1.20608214E8	6.2525873E7	6.2525873E7	6992307.0	7987323.0	
Mon May 15 09:29:00 UTC 2017	998.0	1.201057792E9	1.8394696E7	75.0	2.6959872E7	258637.4375	124.0	8.04093952E8	40441.3203125	200.0	176.0	1.27444992E9	1.29837056E9	3754923.0	0.1067499965429306	0.2357500046491623	0.24574999511241913	0.3569999933242798	0.8030791878700256	597.0	39253.0	39534.0	2430.0	2452.0	5.0	3.0	0.0	0.0	3.70223251E8	3.87412053E8	8.4139103E7	7.7681163E7	8.2994931E7	9.0537997E7	1.22187729E8	6.2032092E7	6.2032092E7	7737600.0	6380433.0	
Mon May 15 09:28:00 UTC 2017	995.0	1.198055424E9	1.8219418E7	75.0	2.6918912E7	250934.09375	125.0	8.0375808E8	40441.3203125	195.0	173.0	1.274322944E9	1.29837056E9	3754923.0	0.08675000071525574	0.23149999976158142	0.2382500022649765	0.35225000977516174	0.8015027642250061	597.0	37735.0	37920.0	2002.0	2063.0	4.0	2.0	0.0	0.0	3.31527271E8	3.29836785E8	7.7901154E7	8.1841515E7	8.2951516E7	8.9245586E7	1.15273794E8	6.1354739E7	6.1354739E7	8602615.0	1.0182251E7	
Mon May 15 09:27:00 UTC 2017	996.0	1.1990016E9	1.7823134E7	75.0	2.6689536E7	250934.09375	123.0	8.03135488E8	40441.3203125	193.0	176.0	1.27444992E9	1.298006016E9	3754923.0	0.10625000298023224	0.23524999618530273	0.30674999952316284	0.3467499911785126	0.8026148676872253	520.0	36115.0	36263.0	1675.0	1725.0	4.0	0.0	0.0	0.0	3.49131053E8	3.31428043E8	8.6699523E7	9.1614777E7	9.3825802E7	8.9492494E7	1.18287407E8	6.2404284E7	6.2404284E7	7402581.0	8876505.0	
Mon May 15 09:26:00 UTC 2017	968.0	1.203273728E9	1.7751262E7	73.0	2.6963968E7	250934.09375	121.0	8.0310272E8	40441.3203125	189.0	159.0	1.272938496E9	1.295249408E9	3754923.0	0.09974999725818634	0.22374999523162842	0.3564999997615814	0.34275001287460327	0.8024587631225586	520.0	34506.0	34580.0	1342.0	1414.0	2.0	0.0	0.0	0.0	3.11831128E8	3.53945954E8	9.4077158E7	8.3898233E7	8.6927669E7	1.00967741E8	1.13433133E8	6.0138021E7	6.0138021E7	1.059099E7	7753490.0	
Mon May 15 09:25:00 UTC 2017	961.0	1.179467776E9	1.824339E7	74.0	2.5247744E7	250934.09375	124.0	8.02742272E8	41815.70703125	192.0	168.0	1.272938496E9	1.296068608E9	3754923.0	0.1237500011920929	0.23375000059604645	0.23774999380111694	0.3619999885559082	0.800115168094635	520.0	32871.0	32940.0	1015.0	1067.0	0.0	0.0	0.0	0.0	3.09717473E8	3.18052847E8	8.6805198E7	8.0106679E7	7.4695097E7	7.2548581E7	1.12256005E8	5.7934357E7	5.7934357E7	8093944.0	7649690.0	
Mon May 15 09:24:00 UTC 2017	985.0	1.152405504E9	1.7382216E7	72.0	2.6046464E7	250934.09375	130.0	8.02033664E8	39973.234375	200.0	169.0	1.272938496E9	1.296068608E9	3653743.0	0.10724999755620956	0.22750000655651093	0.24150000512599945	0.3407500088214874	0.7959906458854675	466.0	31297.0	31350.0	755.0	803.0	0.0	0.0	0.0	0.0	3.08096492E8	3.06104144E8	7.6046543E7	7.7072239E7	7.3874467E7	8.0586432E7	1.10833575E8	5.8894716E7	5.8894716E7	6342550.0	6259931.0	
Mon May 15 09:23:00 UTC 2017	968.0	1.165119488E9	1.7382216E7	71.0	2.6062848E7	235298.90625	128.0	8.01824768E8	39973.234375	189.0	159.0	1.2717056E9	1.295122432E9	3653743.0	0.12475000321865082	0.21774999797344208	0.23074999451637268	0.3422499895095825	0.7977470755577087	466.0	29678.0	29729.0	543.0	598.0	0.0	0.0	0.0	0.0	2.63720988E8	2.81955033E8	6.6908068E7	6.8653071E7	6.1445027E7	6.6950307E7	1.05039933E8	5.5836525E7	5.5836525E7	6834671.0	5978497.0	
Mon May 15 09:22:00 UTC 2017	945.0	1.194504192E9	1.7382216E7	71.0	2.4686592E7	231384.171875	122.0	8.0123904E8	39973.234375	191.0	163.0	1.272070144E9	1.295208448E9	3653743.0	0.10649999976158142	0.22849999368190765	0.23624999821186066	0.35199999809265137	0.80040043592453	466.0	27985.0	28062.0	426.0	448.0	0.0	0.0	0.0	0.0	2.59427251E8	2.85194955E8	6.8065294E7	6.3056817E7	6.7705265E7	5.9552281E7	1.0495104E8	5.5236727E7	5.5236727E7	6980728.0	6801836.0	
Mon May 15 09:21:00 UTC 2017	966.0	1.200099328E9	1.7382216E7	69.0	2.5247744E7	231384.171875	130.0	8.00976896E8	36237.39453125	180.0	158.0	1.272070144E9	1.295273984E9	3433460.0	0.09849999845027924	0.2227499932050705	0.2317499965429306	0.33399999141693115	0.7998431324958801	433.0	26396.0	26475.0	309.0	325.0	0.0	0.0	0.0	0.0	2.80279364E8	2.71431417E8	6.1320338E7	5.995304E7	7.0572061E7	6.7846055E7	1.07602769E8	5.5865797E7	5.5865797E7	6067019.0	6283029.0	
Mon May 15 09:20:00 UTC 2017	934.0	1.155100672E9	1.6548908E7	65.0	2.5329664E7	231384.171875	122.0	8.00530432E8	36237.39453125	172.0	152.0	1.271119872E9	1.294999552E9	3433460.0	0.10100000351667404	0.20999999344348907	0.20999999344348907	0.32600000500679016	0.7986879944801331	433.0	24827.0	24896.0	185.0	201.0	0.0	0.0	0.0	0.0	2.16969077E8	2.22561451E8	5.3000962E7	5.7520372E7	5.6092749E7	6.1220048E7	1.00234297E8	5.0934477E7	5.0934477E7	4841973.0	4879422.0	
Mon May 15 09:19:00 UTC 2017	885.0	1.1918336E9	1.6548908E7	63.0	2.463744E7	194907.109375	125.0	8.00284672E8	36237.39453125	166.0	151.0	1.271267328E9	1.295085568E9	3312078.5	0.09825000166893005	0.21074999868869781	0.21175000071525574	0.31075000762939453	0.8003573417663574	433.0	23204.0	23271.0	115.0	122.0	0.0	0.0	0.0	0.0	1.79200401E8	1.73369895E8	4.7245514E7	4.9107348E7	4.9336569E7	4.8837703E7	9.3670682E7	2.4628925E7	2.4628925E7	3670529.0	4362218.0	
Mon May 15 09:18:00 UTC 2017	853.0	1.20129536E9	1.5753308E7	61.0	2.37568E7	194907.109375	125.0	7.9986688E8	36109.875	165.0	140.0	1.272107008E9	1.29517568E9	2879830.5	0.10324999690055847	0.21175000071525574	0.22824999690055847	0.3084999918937683	0.7981047630310059	366.0	21778.0	21842.0	68.0	81.0	0.0	0.0	0.0	0.0	1.04265177E8	1.06960331E8	3.5381681E7	3.2829757E7	3.7042552E7	3.9520567E7	8.0249068E7	1.3026065E7	1.3026065E7	3070036.0	3221873.0	
Mon May 15 09:17:00 UTC 2017	836.0	1.162559488E9	1.3720289E7	54.0	2.4010752E7	194907.109375	112.0	7.99367168E8	31285.169921875	151.0	130.0	1.272250368E9	1.294753792E9	2879830.5	0.09375	0.19224999845027924	0.18850000202655792	0.2865000069141388	0.7985387444496155	366.0	20350.0	20410.0	65.0	77.0	0.0	0.0	0.0	0.0	9.6271925E7	9.5637218E7	3.6179306E7	3.392104E7	3.4701337E7	3.1197248E7	7.318195E7	1.164877E7	1.164877E7	2702284.0	3047979.0	
Mon May 15 09:16:00 UTC 2017	741.0	1.072336896E9	1.3720289E7	53.0	2.3130112E7	150604.921875	113.0	7.99125504E8	31241.287109375	141.0	122.0	1.27234048E9	1.294835712E9	2581020.25	0.09674999862909317	0.1927500069141388	0.18150000274181366	0.28325000405311584	0.7854796051979065	366.0	18915.0	18962.0	60.0	72.0	0.0	0.0	0.0	0.0	9.3985562E7	9.6334752E7	3.4846969E7	3.2341025E7	3.148052E7	3.2728316E7	7.2875165E7	1.0941845E7	1.0941845E7	3244798.0	2758368.0	
