('2017-06-02 19:24:05', 1496431445, 'Users=', 3, 'Duration=', 3, 'min')
('2017-06-02 19:27:08', 1496431628, 'Users=', 5, 'Duration=', 3, 'min')
('2017-06-02 19:30:08', 1496431808, 'Users=', 10, 'Duration=', 3, 'min')
('2017-06-02 19:33:08', 1496431988, 'Users=', 20, 'Duration=', 3, 'min')
('2017-06-02 19:36:08', 1496432168, 'Users=', 50, 'Duration=', 3, 'min')
('2017-06-02 19:39:08', 1496432348, 'Users=', 100, 'Duration=', 3, 'min')
('2017-06-02 19:42:09', 1496432529, 'Users=', 150, 'Duration=', 3, 'min')
('2017-06-02 19:45:09', 1496432709, 'Users=', 200, 'Duration=', 3, 'min')
('2017-06-02 19:48:09', 1496432889, 'Users=', 250, 'Duration=', 3, 'min')
('2017-06-02 19:51:09', 1496433069, 'Users=', 300, 'Duration=', 3, 'min')
('2017-06-02 19:54:09', 1496433249, 'Users=', 350, 'Duration=', 3, 'min')
('2017-06-02 19:57:09', 1496433429, 'Users=', 400, 'Duration=', 3, 'min')
('2017-06-02 20:00:09', 1496433609, 'Users=', 500, 'Duration=', 3, 'min')
('2017-06-02 20:03:09', 1496433789, 'Users=', 600, 'Duration=', 3, 'min')
