_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat Apr 29 17:12:00 UTC 2017	1134.0	1.13041408E9	2.2796714E7	92.0	3.108864E7	240215.578125	177.0	1.288892416E9	46815.7890625	202.0	279.0	1.111298048E9	5.21981952E8	4596496.5	4640665.5	0.10374999791383743	0.13975000381469727	0.1940000057220459	0.5565000176429749	0.8715766072273254	600.0	33033.0	32942.0	50.0	49.0	1.0	3.0	0.0	0.0	6.834269E7	6.7943895E7	1.2162385E7	7768569.0	8762647.0	7930238.0	5.3694308E7	1.3685623E7	1.3685623E7	2872916.0	2557765.0	
Sat Apr 29 17:11:00 UTC 2017	1126.0	1.130037248E9	2.1643586E7	90.0	3.0748672E7	240215.578125	176.0	1.288556544E9	46815.7890625	197.0	280.0	1.111293952E9	5.26237696E8	4488781.5	4473723.0	0.10300000011920929	0.14550000429153442	0.2082500010728836	0.5327500104904175	0.8718388676643372	600.0	31074.0	30928.0	43.0	42.0	0.0	2.0	0.0	0.0	6.919833E7	6.4128778E7	7973402.0	8435036.0	9642989.0	8751024.0	5.4682466E7	1.403481E7	1.403481E7	2651566.0	2954630.0	
Sat Apr 29 17:10:00 UTC 2017	1119.0	1.128685568E9	2.1643586E7	91.0	3.1588352E7	236336.171875	175.0	1.28796672E9	46815.7890625	200.0	281.0	1.110679552E9	5.07858944E8	4488781.5	4473723.0	0.09925000369548798	0.14225000143051147	0.20074999332427979	0.5509999990463257	0.8699263334274292	600.0	29083.0	28920.0	42.0	38.0	0.0	0.0	0.0	0.0	6.9681602E7	6.3069129E7	1.1304638E7	7517150.0	9838763.0	8053590.0	5.2368501E7	1.3798024E7	1.3798024E7	2996682.0	2912390.0	
Sat Apr 29 17:09:00 UTC 2017	1140.0	1.130057728E9	2.1643586E7	84.0	3.155968E7	198245.890625	171.0	1.287544832E9	46815.7890625	191.0	267.0	1.110679552E9	5.08657664E8	4374223.0	4311804.5	0.10649999976158142	0.1392499953508377	0.19850000739097595	0.5224999785423279	0.8698470592498779	500.0	27109.0	26936.0	40.0	37.0	0.0	0.0	0.0	0.0	7.1200508E7	7.0010196E7	1.0028958E7	8345147.0	1.0392064E7	8641656.0	5.6084509E7	1.4706197E7	1.4706197E7	2834110.0	2868542.0	
Sat Apr 29 17:08:00 UTC 2017	1063.0	1.129447424E9	1.8843822E7	73.0	3.0208E7	198245.890625	162.0	1.287143424E9	43711.5859375	165.0	241.0	1.111150592E9	4.978688E8	3732551.5	3885620.25	0.09475000202655792	0.13725000619888306	0.21025000512599945	0.4582499861717224	0.8677427172660828	500.0	25122.0	24952.0	38.0	35.0	0.0	0.0	0.0	0.0	6.7867313E7	6.5142859E7	9235011.0	6516072.0	9914291.0	7603689.0	5.2602951E7	1.3823551E7	1.3823551E7	2607976.0	2666678.0	
Sat Apr 29 17:07:00 UTC 2017	923.0	1.130299392E9	1.7872196E7	71.0	3.0302208E7	166095.328125	156.0	1.286733824E9	38493.72265625	157.0	226.0	1.10553088E9	4.80264192E8	3628876.0	3607904.25	0.1014999970793724	0.1262499988079071	0.17425000667572021	0.44475001096725464	0.8647146224975586	500.0	23134.0	22969.0	38.0	31.0	0.0	0.0	0.0	0.0	5.9040122E7	5.8813345E7	9289165.0	6772343.0	7937936.0	8819459.0	4.5854018E7	1.1970883E7	1.1970883E7	2539570.0	2694930.0	
Sat Apr 29 17:06:00 UTC 2017	893.0	1.129979904E9	1.7677012E7	70.0	3.0646272E7	166095.328125	156.0	1.286270976E9	38416.44140625	156.0	223.0	1.105657856E9	4.73690112E8	3568239.25	3477536.0	0.09574999660253525	0.12549999356269836	0.16949999332427979	0.4404999911785126	0.8641470670700073	400.0	21307.0	21167.0	21.0	11.0	0.0	0.0	0.0	0.0	5.5937953E7	5.3245571E7	6894113.0	5650763.0	7105149.0	5700784.0	4.2761565E7	1.0758182E7	1.0758182E7	2279698.0	2246019.0	
Sat Apr 29 17:05:00 UTC 2017	879.0	1.130254336E9	1.5690029E7	64.0	2.9446144E7	166095.328125	146.0	1.285894144E9	36674.64453125	148.0	208.0	1.105522688E9	4.74066944E8	3130377.0	2858252.75	0.10175000131130219	0.12200000137090683	0.1602499932050705	0.41850000619888306	0.8638970255851746	400.0	19725.0	19573.0	21.0	11.0	0.0	0.0	0.0	0.0	5.1684169E7	5.1523338E7	6985878.0	5399328.0	6978860.0	5118132.0	4.1632515E7	1.0312678E7	1.0312678E7	2296982.0	2468649.0	
Sat Apr 29 17:04:00 UTC 2017	811.0	1.129312256E9	1.5690029E7	62.0	2.9904896E7	166095.328125	143.0	1.285505024E9	33924.3984375	140.0	189.0	1.105772544E9	4.6624768E8	3130377.0	2858252.75	0.10899999737739563	0.11999999731779099	0.1667499989271164	0.4032500088214874	0.8640819787979126	400.0	18113.0	17994.0	21.0	11.0	0.0	0.0	0.0	0.0	5.0725162E7	4.9632579E7	7059908.0	6438708.0	7583811.0	5263242.0	3.9756284E7	9796421.0	9796421.0	2252246.0	2173791.0	
Sat Apr 29 17:03:00 UTC 2017	781.0	1.128505344E9	1.5045116E7	59.0	2.9241344E7	161895.125	143.0	1.285357568E9	33924.3984375	138.0	186.0	1.104744448E9	4.63630336E8	3130377.0	2858252.75	0.09049999713897705	0.12049999833106995	0.1577499955892563	0.3869999945163727	0.8615460991859436	350.0	16602.0	16522.0	16.0	6.0	0.0	0.0	0.0	0.0	5.1852192E7	5.1328167E7	6447762.0	5532051.0	6086704.0	4972645.0	4.1865332E7	1.0027621E7	1.0027621E7	2260375.0	2133143.0	
Sat Apr 29 17:02:00 UTC 2017	748.0	1.128783872E9	1.3578653E7	53.0	2.9937664E7	136665.6875	137.0	1.285033984E9	30069.564453125	129.0	165.0	1.104478208E9	4.62237696E8	2678451.75	2489404.0	0.08399999886751175	0.1172500029206276	0.15825000405311584	0.35350000858306885	0.8615260124206543	350.0	15214.0	15128.0	16.0	6.0	0.0	0.0	0.0	0.0	5.0235632E7	4.5229353E7	6131652.0	4965533.0	6762545.0	4638410.0	3.8007449E7	9163548.0	9163548.0	2335603.0	2224583.0	
Sat Apr 29 17:01:00 UTC 2017	671.0	1.129377792E9	1.3296784E7	52.0	2.80576E7	136665.6875	128.0	1.284653056E9	30069.564453125	122.0	163.0	1.105616896E9	4.60980224E8	2678451.75	2489404.0	0.09224999696016312	0.10750000178813934	0.14550000429153442	0.3504999876022339	0.8603512644767761	350.0	13830.0	13746.0	16.0	6.0	0.0	0.0	0.0	0.0	4.2486399E7	4.3372853E7	5816362.0	5164249.0	5578372.0	5089757.0	3.4328806E7	8347358.0	8347358.0	1969083.0	2166854.0	
Sat Apr 29 17:00:00 UTC 2017	671.0	1.129517056E9	1.2746258E7	51.0	2.9196288E7	136665.6875	126.0	1.284333568E9	27935.880859375	118.0	158.0	1.104699392E9	4.6020608E8	2678451.75	2489404.0	0.08275000005960464	0.11050000041723251	0.14300000667572021	0.34049999713897705	0.8598013520240784	300.0	12506.0	12442.0	12.0	5.0	0.0	0.0	0.0	0.0	4.4209794E7	4.1463841E7	5690218.0	4167399.0	5573323.0	4961554.0	3.472812E7	7866188.0	7866188.0	1909001.0	2071561.0	
Sat Apr 29 16:59:00 UTC 2017	647.0	1.129377792E9	1.1128053E7	46.0	2.9237248E7	95104.1640625	116.0	1.284042752E9	27935.880859375	107.0	148.0	1.104928768E9	4.57793536E8	1858068.75	null	0.09475000202655792	0.11225000023841858	0.1914999932050705	0.32749998569488525	0.8592347502708435	300.0	11314.0	11249.0	12.0	5.0	0.0	0.0	0.0	0.0	4.479821E7	4.1169084E7	5552524.0	3844029.0	5198022.0	3957200.0	3.3828546E7	7974838.0	7974838.0	1671946.0	1745544.0	
Sat Apr 29 16:58:00 UTC 2017	590.0	1.130442752E9	1.1128053E7	44.0	2.8012544E7	95104.1640625	112.0	1.28385024E9	25516.046875	101.0	138.0	1.105829888E9	4.56339456E8	1858068.75	null	0.08275000005960464	0.1002499982714653	0.13050000369548798	0.3057500123977661	0.8587963581085205	300.0	10118.0	10068.0	12.0	5.0	0.0	0.0	0.0	0.0	4.2436763E7	3.8824073E7	6555595.0	4833059.0	5747102.0	5127598.0	3.1582681E7	7570679.0	7570679.0	2172604.0	2015702.0	
Sat Apr 29 16:57:00 UTC 2017	558.0	1.130369024E9	6881025.0	42.0	2.8565504E7	95104.1640625	110.0	1.283612672E9	25838.404296875	101.0	135.0	1.104912384E9	4.56126464E8	1858068.75	null	0.08699999749660492	0.10625000298023224	0.1274999976158142	0.2952499985694885	0.8585723042488098	250.0	8989.0	8977.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5298619E7	3.8054732E7	5350913.0	4516239.0	5627170.0	4026981.0	3.2100377E7	7302493.0	7302493.0	2011354.0	2185677.0	
Sat Apr 29 16:56:00 UTC 2017	545.0	1.12902144E9	6881025.0	37.0	2.7348992E7	95104.1640625	103.0	1.283383296E9	23363.443359375	88.0	120.0	1.107103744E9	4.56290304E8	1858068.75	null	0.0832500010728836	0.09974999725818634	0.1262499988079071	0.2854999899864197	0.8584161996841431	250.0	7986.0	7979.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9885312E7	3.5734715E7	5288357.0	3790516.0	5034464.0	3955283.0	2.9857399E7	6816791.0	6816791.0	1660404.0	1474540.0	
Sat Apr 29 16:55:00 UTC 2017	469.0	1.130254336E9	6881025.0	35.0	2.93888E7	95104.1640625	91.0	1.283055616E9	21530.6171875	81.0	106.0	1.106173952E9	4.55974912E8	1858068.75	null	0.09650000184774399	0.09274999797344208	0.11474999785423279	0.2485000044107437	0.8580086827278137	250.0	6998.0	6987.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7325792E7	3.6440138E7	4098970.0	3850661.0	4870628.0	4207533.0	2.9451249E7	6793869.0	6793869.0	1443110.0	1681599.0	
Sat Apr 29 16:54:00 UTC 2017	440.0	1.129222144E9	6881025.0	34.0	2.848768E7	75558.3046875	91.0	1.282830336E9	16310.7119140625	77.0	106.0	1.10628864E9	4.54275072E8	1687758.375	null	0.09175000339746475	0.0989999994635582	0.11599999666213989	0.257999986410141	0.859352707862854	200.0	6071.0	6084.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6209244E7	3.5101578E7	5950483.0	3610049.0	4539329.0	3586365.0	2.7781286E7	6036498.0	6036498.0	1426520.0	1367253.0	
Sat Apr 29 16:53:00 UTC 2017	429.0	1.129684992E9	6881025.0	28.0	2.7324416E7	75558.3046875	82.0	1.282674688E9	16310.7119140625	66.0	93.0	1.106403328E9	4.55323648E8	1354746.75	null	0.07500000298023224	0.08974999934434891	0.1042499989271164	0.21899999678134918	0.8571318984031677	200.0	5274.0	5275.0	0.0	0.0	0.0	0.0	0.0	0.0	3.731776E7	3.3493421E7	4091202.0	3550729.0	4345233.0	3620278.0	2.7352113E7	5914308.0	5914308.0	1468989.0	1350373.0	
Sat Apr 29 16:52:00 UTC 2017	361.0	1.130008576E9	4539648.5	26.0	2.6632192E7	67288.2109375	70.0	1.282535424E9	16310.7119140625	60.0	81.0	1.107542016E9	4.53292032E8	1354746.75	null	0.0832500010728836	0.07975000143051147	0.11050000041723251	0.20524999499320984	0.8566000461578369	200.0	4481.0	4483.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8685357E7	3.2420211E7	5515517.0	3764511.0	4637935.0	3488521.0	2.7128176E7	5965453.0	5965453.0	1530821.0	1475123.0	
Sat Apr 29 16:51:00 UTC 2017	329.0	1.129304064E9	4539648.5	25.0	2.7783168E7	67288.2109375	77.0	1.282486272E9	14034.4697265625	59.0	79.0	1.107656704E9	4.53173248E8	999047.3125	834122.5	0.07850000262260437	0.09149999916553497	0.09724999964237213	0.2057500034570694	0.8694757223129272	150.0	3768.0	3789.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7734541E7	3.4391258E7	4863447.0	3738322.0	3987936.0	3377212.0	2.7211674E7	5692017.0	5692017.0	1591702.0	1366784.0	
Sat Apr 29 16:50:00 UTC 2017	317.0	1.130012672E9	4539648.5	21.0	2.7779072E7	48831.81640625	69.0	1.282158592E9	14034.4697265625	50.0	66.0	1.1067392E9	4.533248E8	999047.3125	834122.5	0.07649999856948853	0.0794999971985817	0.09425000101327896	0.18299999833106995	0.8692237138748169	150.0	3183.0	3197.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8225614E7	3.1916824E7	4390094.0	3013777.0	4255401.0	3434657.0	2.6604054E7	5646646.0	5646646.0	1326693.0	1358580.0	
Sat Apr 29 16:49:00 UTC 2017	266.0	1.12914432E9	4539648.5	19.0	2.6619904E7	48831.81640625	53.0	1.282002944E9	11503.9677734375	45.0	54.0	1.1077632E9	4.52493312E8	999047.3125	834122.5	0.07599999755620956	0.07800000160932541	0.08425000309944153	0.16725000739097595	0.8689693212509155	150.0	2589.0	2601.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8117297E7	2.9031163E7	4055674.0	3624053.0	4945608.0	3170244.0	2.4693288E7	5471213.0	5471213.0	1452751.0	1440138.0	
Sat Apr 29 16:48:00 UTC 2017	232.0	1.128861696E9	2591206.25	16.0	2.6615808E7	42192.5546875	56.0	1.281912832E9	11503.9677734375	43.0	49.0	1.107873792E9	4.53853184E8	933896.1875	445348.28125	0.07050000131130219	0.07474999874830246	0.08550000190734863	0.15725000202655792	0.8689252734184265	100.0	2059.0	2095.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8965663E7	3.018351E7	4432371.0	3023054.0	4702628.0	4589934.0	2.5613417E7	5167338.0	5167338.0	1437048.0	1518269.0	
Sat Apr 29 16:47:00 UTC 2017	210.0	1.130094592E9	2591206.25	11.0	2.592768E7	27940.904296875	39.0	1.281814528E9	8033.65087890625	31.0	34.0	1.10798848E9	4.54217728E8	536880.8125	380965.6875	0.0742499977350235	0.07850000262260437	0.07374999672174454	0.12950000166893005	0.8686968088150024	100.0	1665.0	1700.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2443039E7	2.8322373E7	4867385.0	3143067.0	4288251.0	3133241.0	2.2144144E7	5033351.0	5033351.0	1369478.0	1393388.0	
Sat Apr 29 16:46:00 UTC 2017	143.0	1.129746432E9	1190929.375	9.0	2.592768E7	14302.037109375	30.0	1.281708032E9	2416.806640625	25.0	26.0	1.107202048E9	4.6219264E8	536880.8125	380965.6875	0.07275000214576721	0.06549999862909317	0.06975000351667404	0.11874999850988388	0.869349479675293	100.0	1269.0	1294.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8542358E7	2.6502311E7	4051020.0	2912298.0	3491814.0	3265525.0	2.0578632E7	5203633.0	5203633.0	1349817.0	1380709.0	
Sat Apr 29 16:45:00 UTC 2017	119.0	1.128497152E9	1190929.375	8.0	2.7082752E7	14302.037109375	29.0	1.281544192E9	2416.806640625	23.0	23.0	1.10718976E9	4.6794752E8	254577.625	null	0.07124999910593033	0.06700000166893005	0.06724999845027924	0.10450000315904617	0.8698729872703552	50.0	953.0	982.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3916139E7	3.1574802E7	3308981.0	3379121.0	4866003.0	3361519.0	2.5479643E7	4848418.0	4848418.0	1280123.0	1708596.0	
Sat Apr 29 16:44:00 UTC 2017	105.0	1.129324544E9	1190929.375	5.0	2.592768E7	14302.037109375	24.0	1.281417216E9	2416.806640625	18.0	15.0	1.108455424E9	4.72129536E8	254577.625	null	0.09324999898672104	0.07000000029802322	0.06700000166893005	0.09624999761581421	0.8702301383018494	50.0	751.0	781.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6042818E7	2.5763529E7	3687430.0	3123335.0	3461658.0	3295602.0	2.0460359E7	4668136.0	4668136.0	1352751.0	1411964.0	
Sat Apr 29 16:43:00 UTC 2017	72.0	1.129422848E9	872491.25	4.0	2.592768E7	10223.8095703125	14.0	1.281449984E9	2416.806640625	12.0	8.0	1.10741504E9	4.74304512E8	254577.625	null	0.06400000303983688	0.060499999672174454	0.051750000566244125	0.09025000035762787	0.8703495264053345	50.0	553.0	585.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1811164E7	2.6973854E7	4358393.0	3622239.0	4533596.0	3125012.0	2.1925492E7	5251085.0	5251085.0	1304517.0	1337498.0	
Sat Apr 29 16:42:00 UTC 2017	49.0	1.12939008E9	834002.8125	3.0	2.7082752E7	10223.8095703125	15.0	1.28137216E9	2338.250244140625	12.0	8.0	1.107525632E9	4.76172288E8	89597.9453125	72243.703125	0.0689999982714653	0.06499999761581421	0.0560000017285347	0.07474999874830246	0.8704116940498352	20.0	403.0	442.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4311805E7	2.4472223E7	6014282.0	4059694.0	3874595.0	3374997.0	1.9755355E7	4723869.0	4723869.0	1295593.0	1291413.0	
Sat Apr 29 16:41:00 UTC 2017	45.0	1.129385984E9	401089.71875	3.0	2.7078656E7	4740.6806640625	13.0	1.281355776E9	1240.7919921875	9.0	7.0	1.108668416E9	4.77827072E8	89597.9453125	72243.703125	0.06350000202655792	0.06424999982118607	0.06174999848008156	0.07874999940395355	0.8705344796180725	20.0	319.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9333341E7	2.7322076E7	4594998.0	3567068.0	3576866.0	5036360.0	2.2190453E7	4540394.0	4540394.0	1322530.0	1377848.0	
Sat Apr 29 16:40:00 UTC 2017	40.0	1.128321024E9	401089.71875	2.0	2.5923584E7	4740.6806640625	12.0	1.281220608E9	1240.7919921875	6.0	5.0	1.107750912E9	4.78851072E8	89597.9453125	72243.703125	0.07249999791383743	0.06300000101327896	0.05324999988079071	0.07524999976158142	0.872455358505249	20.0	236.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9281026E7	2.7866475E7	4055710.0	3959623.0	4767497.0	3312096.0	2.1687393E7	4462286.0	4462286.0	1379775.0	1439760.0	
