_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 14:35:00 UTC 2017	993.0	1.48074496E9	1.8144432E7	75.0	2.6062848E7	262231.28125	121.0	8.63338496E8	41524.59765625	189.0	172.0	1.167265792E9	1.176559616E9	3643316.75	3754629.75	0.1274999976158142	0.2370000034570694	0.24324999749660492	0.3552500009536743	0.8349923491477966	600.0	46133.0	45931.0	2244.0	2252.0	5.0	5.0	0.0	0.0	3.39743379E8	3.42844777E8	9.6054472E7	8.2436521E7	8.8504484E7	8.9278884E7	1.17209928E8	6.1183922E7	6.1183922E7	7961719.0	7951351.0	
Sat May 13 14:34:00 UTC 2017	996.0	1.509572608E9	1.8144432E7	76.0	2.5812992E7	262231.28125	121.0	8.62478336E8	41524.59765625	191.0	172.0	1.169149952E9	1.175973888E9	3643316.75	3754629.75	0.10000000149011612	0.23325000703334808	0.24275000393390656	0.3567500114440918	0.8361832499504089	600.0	44540.0	44325.0	1892.0	1865.0	3.0	5.0	0.0	0.0	3.82670245E8	3.79066145E8	8.6369779E7	8.6627266E7	8.1693731E7	8.9061204E7	1.17684208E8	6.1960364E7	6.1960364E7	8895549.0	8578841.0	
Sat May 13 14:33:00 UTC 2017	999.0	1.473757184E9	1.8144432E7	76.0	2.5882624E7	258904.828125	122.0	8.62142464E8	43361.62109375	192.0	173.0	1.167261696E9	1.175527424E9	3643316.75	3754629.75	0.10824999958276749	0.23225000500679016	0.23899999260902405	0.3490000069141388	0.8325533270835876	600.0	42949.0	42710.0	1527.0	1491.0	2.0	4.0	0.0	0.0	3.70273079E8	3.76960389E8	9.2364688E7	1.03857537E8	8.6656202E7	8.3152953E7	1.19902109E8	6.2619856E7	6.2619856E7	8792169.0	7241614.0	
Sat May 13 14:32:00 UTC 2017	997.0	1.520205824E9	1.8144432E7	75.0	2.5260032E7	258904.828125	127.0	8.61966336E8	43361.62109375	192.0	173.0	1.168973824E9	1.176563712E9	3643316.75	3754629.75	0.09350000321865082	0.24025000631809235	0.2617500126361847	0.35725000500679016	0.837006688117981	530.0	41376.0	41074.0	1156.0	1137.0	2.0	2.0	0.0	0.0	3.61329432E8	3.69136426E8	8.3340536E7	8.4433854E7	8.534654E7	7.8038911E7	1.15668429E8	6.1684556E7	6.1684556E7	7081839.0	7903388.0	
Sat May 13 14:31:00 UTC 2017	990.0	1.519710208E9	1.81328E7	74.0	2.6095616E7	238919.171875	124.0	8.61622272E8	43260.53125	193.0	170.0	1.168969728E9	1.176424448E9	3602352.75	3518619.5	0.10199999809265137	0.22724999487400055	0.24025000631809235	0.35199999809265137	0.8327451348304749	530.0	39735.0	39399.0	844.0	808.0	1.0	1.0	0.0	0.0	3.19216762E8	3.30211716E8	7.5869607E7	8.5546828E7	7.6944908E7	8.1612446E7	1.12211438E8	6.1328197E7	6.1328197E7	8396759.0	6987086.0	
Sat May 13 14:30:00 UTC 2017	980.0	1.502359552E9	1.8063492E7	72.0	2.3543808E7	238919.171875	123.0	8.61364224E8	40781.44921875	185.0	165.0	1.165426688E9	1.172803584E9	3602352.75	3518619.5	0.1067499965429306	0.2172500044107437	0.23225000500679016	0.3492499887943268	0.835294246673584	530.0	38058.0	37638.0	569.0	580.0	0.0	0.0	0.0	0.0	2.93857528E8	3.00216263E8	7.7692134E7	8.7405925E7	7.429674E7	7.3879007E7	1.08610788E8	5.9006597E7	5.9006597E7	7595101.0	7365542.0	
Sat May 13 14:29:00 UTC 2017	982.0	1.506439168E9	1.7865196E7	71.0	2.5206784E7	238919.171875	128.0	8.60585984E8	40781.44921875	189.0	162.0	1.164562432E9	1.171857408E9	3676937.0	3518619.5	0.09724999964237213	0.22699999809265137	0.23600000143051147	0.34325000643730164	0.8368222713470459	453.0	36426.0	36016.0	373.0	404.0	0.0	0.0	0.0	0.0	2.88791024E8	2.92142212E8	6.6940154E7	6.4287312E7	7.5123426E7	6.6340634E7	1.07451759E8	5.8075E7	5.8075E7	6550215.0	5984666.0	
Sat May 13 14:28:00 UTC 2017	963.0	1.52027136E9	1.6245484E7	66.0	2.4215552E7	238919.171875	130.0	8.6061056E8	40781.44921875	179.0	152.0	1.165713408E9	1.171808256E9	3405362.75	null	0.10275000333786011	0.21899999678134918	0.2382500022649765	0.3322499990463257	0.8359459638595581	453.0	34816.0	34387.0	227.0	267.0	0.0	0.0	0.0	0.0	2.54248966E8	2.72581636E8	5.9966067E7	6.9326791E7	7.0289833E7	6.1643764E7	1.04012513E8	5.5203746E7	5.5203746E7	5866622.0	6363631.0	
Sat May 13 14:27:00 UTC 2017	899.0	1.504935936E9	1.6245484E7	63.0	2.3621632E7	224492.046875	125.0	8.60020736E8	36733.0625	164.0	138.0	1.162625024E9	1.16789248E9	3405362.75	null	0.10774999856948853	0.19975000619888306	0.21549999713897705	0.31725001335144043	0.8358451724052429	453.0	33112.0	32692.0	149.0	185.0	0.0	0.0	0.0	0.0	1.96384925E8	1.93677017E8	5.7027758E7	5.3529523E7	5.7544128E7	5.2500137E7	9.5878199E7	3.7975742E7	3.7975742E7	4524361.0	4250868.0	
Sat May 13 14:26:00 UTC 2017	850.0	1.501310976E9	1.4977834E7	63.0	2.3580672E7	230034.765625	127.0	8.59664384E8	36733.0625	165.0	145.0	1.16207616E9	1.168392192E9	3276200.0	null	0.09799999743700027	0.20649999380111694	0.20550000667572021	0.3162499964237213	0.8344898819923401	375.0	31579.0	31239.0	103.0	129.0	0.0	0.0	0.0	0.0	1.62667394E8	1.4255655E8	4.6069941E7	4.1227287E7	4.376666E7	4.3056363E7	9.0322667E7	2.0342017E7	2.0342017E7	3601615.0	3263966.0	
