_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 03:52:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 03:53:00 UTC 2017	1.0	1.420201984E9	null	0.0	1.8993152E7	null	3.0	8.74582016E8	null	0.0	0.0	1.08269568E9	1.095319552E9	null	null	0.08100000023841858	0.06449999660253525	0.06949999928474426	0.06575000286102295	0.8203338384628296	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 03:54:00 UTC 2017	1.0	1.419190272E9	null	0.0	1.8993152E7	0.0	3.0	8.74225664E8	null	0.0	0.0	1.082605568E9	1.095172096E9	27.22197151184082	28.825298309326172	0.08150000125169754	0.06949999928474426	0.050999999046325684	0.07175000011920929	0.8203445672988892	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 03:55:00 UTC 2017	1.0	1.419190272E9	20522.58984375	0.0	1.8993152E7	0.0	3.0	8.74315776E8	429.0963134765625	0.0	0.0	1.082519552E9	1.09502464E9	27.22197151184082	28.825298309326172	0.09149999916553497	0.06274999678134918	0.05050000175833702	0.05700000002980232	0.8204370737075806	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Sat May 13 03:56:00 UTC 2017	64.0	1.419190272E9	21328.48828125	0.0	1.8993152E7	0.0	3.0	8.74590208E8	429.0963134765625	0.0	0.0	1.08242944E9	1.094938624E9	27.22197151184082	28.825298309326172	0.07649999856948853	0.06624999642372131	0.05050000175833702	0.07050000131130219	0.8204517364501953	72.0	null	null	null	null	null	null	null	null	6.434184E7	7.7395481E7	1.4044176E7	1.8942777E7	1.6481107E7	3.2140523E7	3.0679371E7	6526108.0	6526108.0	1788968.0	2040995.0	
Sat May 13 03:57:00 UTC 2017	136.0	1.415733248E9	21328.48828125	4.0	1.8997248E7	13405.0576171875	29.0	8.74688512E8	6136.35595703125	18.0	13.0	1.082339328E9	1.094979584E9	229198.328125	204009.578125	0.07774999737739563	0.07774999737739563	0.07275000214576721	0.08900000154972076	0.8199883699417114	72.0	302.0	307.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5569687E7	7.858091E7	1.9002587E7	3.5412191E7	4.2588128E7	1.3491409E7	4.6335817E7	6113020.0	6113020.0	1546637.0	1451294.0	
Sat May 13 03:58:00 UTC 2017	152.0	1.401184256E9	2603889.0	10.0	1.968128E7	35635.22265625	38.0	8.74528768E8	6136.35595703125	35.0	23.0	1.08296192E9	1.095348224E9	618712.8125	392726.15625	0.08449999988079071	0.09574999660253525	0.0885000005364418	0.10599999874830246	0.8184648156166077	72.0	590.0	593.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0134547E7	8.0980934E7	4231706.0	2.548751E7	4906626.0	1.4051698E7	5.1886895E7	5653583.0	5653583.0	1509010.0	1604893.0	
Sat May 13 03:59:00 UTC 2017	213.0	1.389432832E9	2890118.5	11.0	1.9693568E7	42718.2578125	38.0	8.75024384E8	6136.35595703125	36.0	22.0	1.082814464E9	1.095258112E9	748385.125	392726.15625	0.08425000309944153	0.08950000256299973	0.08874999731779099	0.10649999976158142	0.8166500926017761	128.0	907.0	907.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3983774E7	5.413576E7	3.032499E7	6757573.0	1.132009E7	4789809.0	2.8551631E7	5580842.0	5580842.0	1394067.0	1440618.0	
Sat May 13 04:00:00 UTC 2017	267.0	1.364803584E9	3962264.5	16.0	1.9693568E7	42718.2578125	55.0	8.74778624E8	6136.35595703125	51.0	34.0	1.08222464E9	1.095168E9	748385.125	392726.15625	0.07699999958276749	0.11550000309944153	0.10599999874830246	0.13600000739097595	0.8143113851547241	128.0	1395.0	1403.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3811796E7	6.4207924E7	3.7513149E7	1.8358585E7	2.2819291E7	2.0507631E7	3.1225491E7	6094428.0	6094428.0	1695565.0	1424332.0	
Sat May 13 04:01:00 UTC 2017	285.0	1.325027328E9	3962264.5	20.0	2.054144E7	71381.5078125	59.0	8.74840064E8	14276.9912109375	61.0	41.0	1.08208128E9	1.09508608E9	1214010.125	677364.5	0.09300000220537186	0.1080000028014183	0.10899999737739563	0.14824999868869781	0.8115675449371338	128.0	1913.0	1906.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8637527E7	6.2447657E7	1.43367E7	6717375.0	1.1245908E7	8912844.0	3.0074513E7	5675005.0	5675005.0	1525116.0	1500292.0	
