_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 01 18:37:00 UTC 2017	987.0	1.500381184E9	2.0298398E7	85.0	2.9528064E7	222246.578125	144.0	9.04126464E8	45713.1484375	178.0	186.0	1.117605888E9	1.137033216E9	3917063.0	4269615.0	0.09700000286102295	0.12950000166893005	0.20649999380111694	0.4724999964237213	0.927271842956543	600.0	52734.0	52704.0	1969.0	2007.0	9.0	4.0	0.0	0.0	2.0734723E8	2.04968098E8	9.9722799E7	9.5920032E7	1.07831511E8	1.07432606E8	1.30321931E8	5.6876291E7	5.6876291E7	5869873.0	5287870.0	
Mon May 01 18:36:00 UTC 2017	994.0	1.499348992E9	2.0298398E7	85.0	2.9380608E7	222246.578125	144.0	9.03397376E8	45713.1484375	181.0	184.0	1.117605888E9	1.137344512E9	4036413.5	4023486.75	0.08950000256299973	0.1289999932050705	0.1914999932050705	0.47850000858306885	0.9269626140594482	600.0	50951.0	50919.0	1780.0	1807.0	7.0	4.0	0.0	0.0	2.13019641E8	2.0293387E8	1.03738758E8	1.1728264E8	1.01201808E8	1.10280494E8	1.3157452E8	5.6773532E7	5.6773532E7	5686847.0	5267354.0	
Mon May 01 18:35:00 UTC 2017	990.0	1.499348992E9	2.0001792E7	85.0	3.012608E7	224079.0	141.0	9.03213056E8	45713.1484375	180.0	181.0	1.117601792E9	1.137340416E9	4045316.0	null	0.12549999356269836	0.12449999898672104	0.19325000047683716	0.4832499921321869	0.9267419576644897	600.0	49170.0	49113.0	1584.0	1620.0	6.0	3.0	0.0	0.0	2.13152459E8	2.14039464E8	1.00553416E8	1.00474188E8	1.04722526E8	1.22646338E8	1.34115403E8	5.7507959E7	5.7507959E7	5954524.0	5931722.0	
Mon May 01 18:34:00 UTC 2017	985.0	1.499959296E9	2.0366786E7	84.0	3.2325632E7	212240.671875	144.0	9.02397952E8	45713.1484375	179.0	180.0	1.116618752E9	1.137332224E9	4045316.0	null	0.09650000184774399	0.13699999451637268	0.19224999845027924	0.476749986410141	0.9266509413719177	547.0	47432.0	47320.0	1354.0	1426.0	5.0	2.0	0.0	0.0	2.08419258E8	2.1759234E8	9.5834952E7	1.04725159E8	1.09865095E8	9.5278436E7	1.33432315E8	5.6914436E7	5.6914436E7	5806024.0	6599176.0	
Mon May 01 18:33:00 UTC 2017	986.0	1.499328512E9	2.0094846E7	83.0	3.0089216E7	212240.671875	144.0	9.02029312E8	45305.8984375	180.0	180.0	1.116614656E9	1.137475584E9	4007427.5	null	0.09650000184774399	0.12300000339746475	0.20100000500679016	0.47325000166893005	0.9263818264007568	547.0	45656.0	45521.0	1159.0	1240.0	4.0	1.0	0.0	0.0	2.09888241E8	2.07019707E8	1.02681296E8	1.05259131E8	1.03876717E8	9.5354296E7	1.30585962E8	5.6915576E7	5.6915576E7	7629664.0	6405950.0	
Mon May 01 18:32:00 UTC 2017	978.0	1.499856896E9	1.9274378E7	85.0	3.0089216E7	212240.671875	144.0	9.01668864E8	45590.75	180.0	182.0	1.116397568E9	1.137471488E9	4039106.25	null	0.09075000137090683	0.13449999690055847	0.19574999809265137	0.4712499976158142	0.9261279106140137	547.0	43831.0	43708.0	994.0	1066.0	3.0	0.0	0.0	0.0	2.01823212E8	1.98130535E8	8.7028329E7	1.00552106E8	9.1063742E7	9.3485397E7	1.25998406E8	5.4963191E7	5.4963191E7	6062053.0	5589681.0	
Mon May 01 18:31:00 UTC 2017	990.0	1.499942912E9	1.9274378E7	83.0	2.8762112E7	212240.671875	143.0	9.01730304E8	45590.75	178.0	181.0	1.1162624E9	1.137307648E9	3755170.5	3799828.25	0.0949999988079071	0.125	0.18649999797344208	0.476749986410141	0.9257873892784119	505.0	42029.0	41917.0	848.0	888.0	2.0	0.0	0.0	0.0	2.08967798E8	2.0465365E8	9.0799528E7	1.05106179E8	1.03472267E8	1.00802661E8	1.31061275E8	5.6680433E7	5.6680433E7	7023483.0	6737943.0	
Mon May 01 18:30:00 UTC 2017	974.0	1.499447296E9	1.9274378E7	81.0	2.936832E7	212240.671875	148.0	9.01267456E8	33637.359375	169.0	180.0	1.117237248E9	1.136881664E9	3755170.5	3799828.25	0.10100000351667404	0.13050000369548798	0.20600000023841858	0.453000009059906	0.9265393614768982	505.0	40242.0	40115.0	690.0	715.0	1.0	0.0	0.0	0.0	1.92570576E8	1.97783291E8	8.8246237E7	8.5605687E7	7.6398002E7	8.8249216E7	1.18522434E8	5.3946655E7	5.3946655E7	7102144.0	6095118.0	
Mon May 01 18:29:00 UTC 2017	959.0	1.499373568E9	1.891593E7	78.0	2.8553216E7	211009.875	146.0	9.0025984E8	33637.359375	168.0	177.0	1.1153408E9	1.135587328E9	3765073.75	3799828.25	0.08874999731779099	0.12999999523162842	0.1927500069141388	0.45625001192092896	0.9251053333282471	505.0	38422.0	38276.0	565.0	591.0	0.0	0.0	0.0	0.0	1.88300567E8	1.90504991E8	8.2624824E7	7.6775944E7	9.1447305E7	8.6860491E7	1.16737224E8	5.2580502E7	5.2580502E7	4872949.0	4693778.0	
Mon May 01 18:28:00 UTC 2017	936.0	1.499799552E9	1.8625686E7	79.0	2.9290496E7	191455.421875	148.0	9.00468736E8	33637.359375	170.0	179.0	1.1153408E9	1.136627712E9	3654916.0	3766433.5	0.09849999845027924	0.12925000488758087	0.18574999272823334	0.46875	0.925083339214325	466.0	36654.0	36542.0	478.0	467.0	0.0	0.0	0.0	0.0	1.78432154E8	1.89538301E8	7.8820001E7	9.3613416E7	6.8144618E7	6.7244447E7	1.14124237E8	5.0988323E7	5.0988323E7	4609022.0	4753743.0	
