_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Sat May 13 03:00:00 UTC 2017	996.0	1.393659904E9	1.8317558E7	74.0	2.5141248E7	273228.375	121.0	8.61343744E8	41294.8203125	191.0	171.0	1.0826752E9	1.094402048E9	3629102.75	3725004.5	0.1002499982714653	0.23849999904632568	0.24124999344348907	0.35899999737739563	0.8251047134399414	600.0	39601.0	38870.0	3540.0	3445.0	5.0	9.0	0.0	0.0	3.52305093E8	3.31876526E8	8.3435215E7	8.1778458E7	7.9755322E7	8.8143434E7	1.14439778E8	6.127547E7	6.127547E7	9316968.0	7652978.0	
Sat May 13 02:59:00 UTC 2017	993.0	1.39290624E9	1.8275864E7	75.0	2.5133056E7	262975.03125	119.0	8.61057024E8	41545.82421875	193.0	174.0	1.082494976E9	1.094070272E9	3654436.0	3707541.5	0.10074999928474426	0.2290000021457672	0.2397499978542328	0.35074999928474426	0.8227556943893433	600.0	37913.0	37293.0	3245.0	3105.0	4.0	8.0	0.0	0.0	3.39369577E8	3.40286596E8	8.3052802E7	8.2255149E7	8.0595348E7	8.5937151E7	1.15191852E8	6.1715907E7	6.1715907E7	7992600.0	7181449.0	
Sat May 13 02:58:00 UTC 2017	997.0	1.393115136E9	1.8470554E7	76.0	2.5931776E7	262975.03125	120.0	8.6073344E8	41545.82421875	194.0	173.0	1.081888768E9	1.093865472E9	3654436.0	3707541.5	0.10175000131130219	0.24250000715255737	0.2407499998807907	0.35324999690055847	0.8224753737449646	562.0	36283.0	35723.0	2884.0	2738.0	4.0	6.0	0.0	0.0	3.76800856E8	3.72946707E8	9.2009137E7	8.4222383E7	1.06789851E8	8.6799039E7	1.22059208E8	6.2937462E7	6.2937462E7	8902629.0	9809375.0	
Sat May 13 02:57:00 UTC 2017	997.0	1.3924352E9	1.8499474E7	77.0	2.5145344E7	261274.140625	127.0	8.60065792E8	41545.82421875	190.0	169.0	1.082011648E9	1.094373376E9	3632361.0	3826524.0	0.10300000011920929	0.2292499989271164	0.25874999165534973	0.3529999852180481	0.8221607208251953	562.0	34704.0	34179.0	2473.0	2342.0	3.0	5.0	0.0	0.0	3.98467797E8	3.87470174E8	1.0092154E8	8.6650729E7	9.2494632E7	1.00422894E8	1.22936244E8	6.2417696E7	6.2417696E7	8621264.0	7922139.0	
Sat May 13 02:56:00 UTC 2017	997.0	1.392103424E9	1.8052772E7	75.0	2.44736E7	261274.140625	122.0	8.5979136E8	41226.25390625	190.0	177.0	1.082257408E9	1.094373376E9	3632361.0	3826524.0	0.10724999755620956	0.23649999499320984	0.23624999821186066	0.36399999260902405	0.8219821453094482	562.0	33072.0	32613.0	2108.0	1978.0	2.0	4.0	0.0	0.0	3.72203298E8	3.6032258E8	7.8507218E7	9.7657934E7	8.6135677E7	8.5853267E7	1.21405648E8	6.1866914E7	6.1866914E7	9485923.0	6384903.0	
Sat May 13 02:55:00 UTC 2017	994.0	1.392984064E9	1.8646242E7	75.0	2.5165824E7	261274.140625	123.0	8.59619328E8	41995.22265625	191.0	176.0	1.081401344E9	1.093869568E9	3632361.0	3826524.0	0.13175000250339508	0.22875000536441803	0.24050000309944153	0.34474998712539673	0.8217507600784302	511.0	31459.0	31029.0	1738.0	1654.0	2.0	3.0	0.0	0.0	3.48184082E8	3.51014888E8	9.0084447E7	9.1017539E7	8.4252873E7	1.02486889E8	1.2064922E8	6.1885004E7	6.1885004E7	8391077.0	7964973.0	
Sat May 13 02:54:00 UTC 2017	991.0	1.391300608E9	1.8646242E7	76.0	2.5124864E7	254382.0	126.0	8.5907456E8	40785.2734375	192.0	175.0	1.081401344E9	1.093971968E9	3713044.0	3826524.0	0.09650000184774399	0.23475000262260437	0.2554999887943268	0.36125001311302185	0.8217218518257141	511.0	29780.0	29431.0	1425.0	1361.0	2.0	2.0	0.0	0.0	3.25233558E8	3.39654402E8	8.5804673E7	8.3641257E7	7.9979826E7	8.4463933E7	1.14339677E8	6.1726446E7	6.1726446E7	8327868.0	7498641.0	
Sat May 13 02:53:00 UTC 2017	988.0	1.390596096E9	1.8303766E7	75.0	2.6017792E7	254382.0	121.0	8.58791936E8	40785.2734375	191.0	172.0	1.081143296E9	1.093844992E9	3690466.5	null	0.09974999725818634	0.23475000262260437	0.23524999618530273	0.35249999165534973	0.8214194774627686	511.0	28103.0	27819.0	1119.0	1085.0	2.0	1.0	0.0	0.0	3.25147101E8	3.16860291E8	8.38206E7	8.3366564E7	7.3311643E7	8.176843E7	1.13501431E8	6.0223846E7	6.0223846E7	7672578.0	7608198.0	
Sat May 13 02:52:00 UTC 2017	985.0	1.390436352E9	1.8368012E7	75.0	2.4317952E7	257133.625	125.0	8.5825536E8	42759.0546875	187.0	171.0	1.081135104E9	1.0948608E9	3720915.75	3801937.5	0.10350000113248825	0.2227499932050705	0.2460000067949295	0.3492499887943268	0.82124924659729	505.0	26450.0	26240.0	815.0	789.0	2.0	0.0	0.0	0.0	3.31324593E8	3.62363138E8	9.4363935E7	8.0321834E7	8.784449E7	8.7425237E7	1.15059991E8	6.1596626E7	6.1596626E7	7292656.0	6800406.0	
Sat May 13 02:51:00 UTC 2017	982.0	1.390329856E9	1.6404972E7	74.0	2.4399872E7	260694.375	132.0	8.5798912E8	40472.41015625	189.0	176.0	1.08077056E9	1.0948608E9	3367858.0	3559283.25	0.11150000244379044	0.23100000619888306	0.24025000631809235	0.34424999356269836	0.8210006952285767	505.0	24759.0	24650.0	531.0	487.0	1.0	0.0	0.0	0.0	3.05789302E8	3.14555233E8	8.5367135E7	7.7406679E7	7.9503039E7	8.5371804E7	1.11937482E8	6.0769915E7	6.0769915E7	7321476.0	7592621.0	
Sat May 13 02:50:00 UTC 2017	979.0	1.390948352E9	1.6404972E7	72.0	2.5010176E7	247468.296875	128.0	8.57608192E8	40472.41015625	174.0	168.0	1.079382016E9	1.092534272E9	3367858.0	3559283.25	0.09974999725818634	0.21899999678134918	0.257750004529953	0.34575000405311584	0.820679247379303	505.0	23030.0	22958.0	313.0	284.0	0.0	0.0	0.0	0.0	2.78022596E8	2.79344498E8	6.7368499E7	6.956842E7	6.4483116E7	6.3708231E7	1.04190968E8	5.6439805E7	5.6439805E7	6260880.0	6118208.0	
Sat May 13 02:49:00 UTC 2017	955.0	1.389989888E9	1.6404972E7	68.0	2.4293376E7	244341.015625	133.0	8.57325568E8	40974.6171875	171.0	163.0	1.078386688E9	1.092657152E9	3367858.0	3559283.25	0.1002499982714653	0.21574999392032623	0.22425000369548798	0.335999995470047	0.8202951550483704	432.0	21400.0	21349.0	187.0	162.0	0.0	0.0	0.0	0.0	2.37561699E8	2.36733666E8	6.3481397E7	5.9347263E7	6.0646681E7	6.0854595E7	1.04793823E8	5.4092754E7	5.4092754E7	5888102.0	5675320.0	
Sat May 13 02:48:00 UTC 2017	929.0	1.391026176E9	1.6404972E7	63.0	2.3425024E7	222810.4375	131.0	8.56850432E8	41256.39453125	161.0	163.0	1.079570432E9	1.092050944E9	2995443.75	3559283.25	0.10724999755620956	0.21150000393390656	0.22949999570846558	0.32374998927116394	0.8200109004974365	432.0	19776.0	19721.0	109.0	97.0	0.0	0.0	0.0	0.0	2.14095891E8	2.07968519E8	5.8444211E7	5.643561E7	5.8324935E7	5.8177957E7	1.00095203E8	5.1284337E7	5.1284337E7	5171073.0	5351653.0	
Sat May 13 02:47:00 UTC 2017	875.0	1.390710784E9	1.560617E7	60.0	2.3412736E7	222810.4375	123.0	8.56461312E8	35266.87109375	147.0	142.0	1.078673408E9	1.09121536E9	3003715.75	3278539.75	0.09749999642372131	0.2032500058412552	0.20074999332427979	0.30399999022483826	0.8195945024490356	432.0	18098.0	18065.0	82.0	60.0	0.0	0.0	0.0	0.0	1.43151085E8	1.55154728E8	4.8628215E7	5.0022276E7	4.8728553E7	5.0649016E7	8.8092662E7	2.7491908E7	2.7491908E7	3468581.0	3901641.0	
Sat May 13 02:46:00 UTC 2017	816.0	1.391239168E9	1.4772106E7	60.0	2.2810624E7	197383.453125	121.0	8.56178688E8	35205.3828125	151.0	141.0	1.07876352E9	1.091203072E9	3038421.25	3097205.0	0.10249999910593033	0.19474999606609344	0.21924999356269836	0.3059999942779541	0.8214141130447388	355.0	16666.0	16651.0	48.0	27.0	0.0	0.0	0.0	0.0	1.09459095E8	1.06309744E8	3.6947159E7	3.6352318E7	4.145778E7	3.4224227E7	7.9719867E7	1.3685779E7	1.3685779E7	3061697.0	2915641.0	
Sat May 13 02:45:00 UTC 2017	833.0	1.389924352E9	1.4772106E7	57.0	2.199552E7	197383.453125	123.0	8.5583872E8	30652.265625	147.0	139.0	1.07890688E9	1.091289088E9	2722930.0	2672965.75	0.13050000369548798	0.19900000095367432	0.1979999989271164	0.2992500066757202	0.8191267848014832	355.0	15268.0	15253.0	45.0	20.0	0.0	0.0	0.0	0.0	1.36521266E8	1.33263768E8	4.3062894E7	4.261934E7	4.7134821E7	3.8467444E7	8.527827E7	1.6871944E7	1.6871944E7	3502446.0	3756470.0	
Sat May 13 02:44:00 UTC 2017	768.0	1.38958848E9	1.1635001E7	52.0	2.2536192E7	197383.453125	113.0	8.55543808E8	30652.265625	138.0	126.0	1.079844864E9	1.091252224E9	2722930.0	2672965.75	0.10249999910593033	0.19550000131130219	0.18799999356269836	0.273250013589859	0.8188674449920654	355.0	13878.0	13866.0	37.0	15.0	0.0	0.0	0.0	0.0	9.2525819E7	9.9894593E7	3.191619E7	3.0833198E7	2.7924205E7	3.0465853E7	7.0143486E7	1.1397524E7	1.1397524E7	2694710.0	2706332.0	
