_DATE	cpuusage_middle	memusage_middle	network_middle	cpuusage_server	memusage_server	network_server	cpuusage_cassandra	memusage_cassandra	network_cassandra	cpuusage_edge1	cpuusage_edge2	memusage_edge1	memusage_edge2	network_edge1	network_edge2	nodecpu61	nodecpu62	nodecpu63	nodecpu64	nodemem64	locustusers	status_200_count1	status_200_count2	status_500_count1	status_500_count2	status_0_count1	status_0_count2	status_other_count1	status_other_count2	percentile_viewfeedresponsetime_edge1	percentile_viewfeedresponsetime_edge2	percentile_addfeedresponsetime_edge1	percentile_addfeedresponsetime_edge2	percentile_deletefeedresponsetime_edge1	percentile_deletefeedresponsetime_edge2	percentile_fetch_middle	percentile_fetchfeeds_middle	percentile_fetchfeeds_middle	percentile_sub_middle	percentile_unsub_middle	
Mon May 15 07:56:00 UTC 2017	1.0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 07:57:00 UTC 2017	1.0	1.212297216E9	null	1.0	2.0066304E7	null	4.0	7.8338048E8	516.6404418945312	0.0	10.0	1.275359232E9	1.288040448E9	null	null	0.07999999821186066	0.07925000041723251	0.11424999684095383	0.06274999678134918	0.8021280169487	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 07:58:00 UTC 2017	1.0	1.211285504E9	null	0.0	2.0066304E7	null	3.0	7.8358528E8	363.07080078125	0.0	0.0	1.276051456E9	1.28786432E9	null	null	0.07850000262260437	0.06424999982118607	0.060750000178813934	0.0689999982714653	0.8021652102470398	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 07:59:00 UTC 2017	1.0	1.211285504E9	29340.8359375	0.0	2.0066304E7	0.0	5.0	7.83589376E8	363.07080078125	1.0	1.0	1.274974208E9	1.287774208E9	null	null	0.07275000214576721	0.07175000011920929	0.04600000008940697	0.06199999898672104	0.8021574020385742	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 08:00:00 UTC 2017	1.0	1.212297216E9	29340.8359375	0.0	2.0066304E7	0.0	5.0	7.83679488E8	363.07080078125	1.0	0.0	1.275723776E9	1.287774208E9	null	null	0.07599999755620956	0.05849999934434891	0.05249999836087227	0.06449999660253525	0.8021632432937622	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 08:01:00 UTC 2017	1.0	1.212297216E9	21805.669921875	0.0	2.0066304E7	0.0	3.0	7.83654912E8	683.3404541015625	0.0	0.0	1.275633664E9	1.287540736E9	27.072114944458008	26.502012252807617	0.07124999910593033	0.0689999982714653	0.04874999821186066	0.06750000268220901	0.8021593689918518	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 08:02:00 UTC 2017	1.0	1.212297216E9	23150.146484375	0.0	2.0066304E7	0.0	3.0	7.83593472E8	683.3404541015625	0.0	0.0	1.275486208E9	1.287450624E9	30.448171615600586	26.502012252807617	0.0794999971985817	0.06400000303983688	0.04650000110268593	0.06350000202655792	0.8041355013847351	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 08:03:00 UTC 2017	1.0	1.212297216E9	21082.1875	0.0	2.0066304E7	0.0	3.0	7.83802368E8	683.3404541015625	0.0	0.0	1.275400192E9	1.287450624E9	27.819828033447266	28.42312240600586	0.06674999743700027	0.0625	0.05249999836087227	0.061000000685453415	0.8021520376205444	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 08:04:00 UTC 2017	1.0	1.211285504E9	21082.1875	0.0	2.0066304E7	0.0	3.0	7.83802368E8	449.20111083984375	0.0	0.0	1.274560512E9	1.287217152E9	27.819828033447266	28.42312240600586	0.08025000244379044	0.06525000184774399	0.04899999871850014	0.07275000214576721	0.8019988536834717	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
Mon May 15 08:05:00 UTC 2017	1.0	1.212297216E9	21082.1875	0.0	2.0066304E7	0.0	3.0	7.8389248E8	449.20111083984375	1.0	0.0	1.275252736E9	1.287217152E9	27.819828033447266	28.42312240600586	0.09449999779462814	0.06624999642372131	0.048500001430511475	0.0625	0.8019954562187195	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
