_DATE	host	cpuusage	memusage	nodecpu	locustusers	
2017-03-13-00:32:00	edge-sjsht	154.0	9.21591808E8	0.09449999779462814	400.0	
2017-03-13-00:32:00	edge-sjsht	154.0	9.21591808E8	0.09449999779462814	400.0	
2017-03-13-00:31:00	edge-sjsht	152.0	9.04761344E8	0.09449999779462814	400.0	
2017-03-13-00:31:00	edge-sjsht	152.0	9.04761344E8	0.09449999779462814	400.0	
2017-03-13-00:30:00	edge-sjsht	146.0	8.89675776E8	0.09700000286102295	350.0	
2017-03-13-00:30:00	edge-sjsht	146.0	8.89675776E8	0.09700000286102295	350.0	
2017-03-13-00:29:00	edge-sjsht	158.0	8.71985152E8	0.10074999928474426	350.0	
2017-03-13-00:29:00	edge-sjsht	158.0	8.71985152E8	0.10074999928474426	350.0	
2017-03-13-00:28:00	edge-sjsht	156.0	8.5194752E8	0.10525000095367432	400.0	
2017-03-13-00:28:00	edge-sjsht	156.0	8.5194752E8	0.10525000095367432	400.0	
2017-03-13-00:27:00	edge-sjsht	179.0	8.269824E8	0.09974999725818634	400.0	
2017-03-13-00:27:00	edge-sjsht	179.0	8.269824E8	0.09974999725818634	400.0	
2017-03-13-00:26:00	edge-sjsht	152.0	8.09529344E8	0.07699999958276749	500.0	
2017-03-13-00:26:00	edge-sjsht	152.0	8.09529344E8	0.07699999958276749	500.0	
2017-03-13-00:25:00	edge-sjsht	78.0	8.05179392E8	0.0742499977350235	500.0	
2017-03-13-00:25:00	edge-sjsht	78.0	8.05179392E8	0.0742499977350235	500.0	
2017-03-13-00:24:00	edge-sjsht	62.0	7.93460736E8	0.039500001817941666	200.0	
2017-03-13-00:24:00	edge-sjsht	62.0	7.93460736E8	0.039500001817941666	200.0	
2017-03-13-00:23:00	edge-sjsht	6.0	7.93632768E8	0.07325000315904617	200.0	
2017-03-13-00:23:00	edge-sjsht	6.0	7.93632768E8	0.07325000315904617	200.0	
2017-03-13-00:22:00	edge-sjsht	2.0	7.93718784E8	0.04500000178813934	3.0	
2017-03-13-00:22:00	edge-sjsht	2.0	7.93718784E8	0.04500000178813934	3.0	
2017-03-13-00:21:00	edge-sjsht	2.0	7.93808896E8	0.0442500002682209	3.0	
2017-03-13-00:21:00	edge-sjsht	2.0	7.93808896E8	0.0442500002682209	3.0	
2017-03-13-00:20:00	edge-sjsht	2.0	7.93899008E8	0.050999999046325684	3.0	
2017-03-13-00:20:00	edge-sjsht	2.0	7.93899008E8	0.050999999046325684	3.0	
