('profile: ', [(0, 3), (59, 3), (118, 3), (147, 3), (193, 3), (169, 3), (196, 3), (254, 3), (154, 3), (228, 3), (305, 3), (367, 3), (402, 3), (468, 3), (537, 3), (813, 3)])
('2017-04-30 15:12:48', 1493565168, 'Users=', 3, 'Duration=', 3, 'min')
('2017-04-30 15:15:48', 1493565348, 'Users=', 5, 'Duration=', 3, 'min')
('2017-04-30 15:18:48', 1493565528, 'Users=', 10, 'Duration=', 3, 'min')
('2017-04-30 15:21:48', 1493565708, 'Users=', 20, 'Duration=', 3, 'min')
('2017-04-30 15:24:48', 1493565888, 'Users=', 50, 'Duration=', 3, 'min')
('2017-04-30 15:27:48', 1493566068, 'Users=', 100, 'Duration=', 3, 'min')
('2017-04-30 15:30:48', 1493566248, 'Users=', 150, 'Duration=', 3, 'min')
('2017-04-30 15:33:48', 1493566428, 'Users=', 200, 'Duration=', 3, 'min')
('2017-04-30 15:36:48', 1493566608, 'Users=', 250, 'Duration=', 3, 'min')
('2017-04-30 15:39:48', 1493566788, 'Users=', 300, 'Duration=', 3, 'min')
('2017-04-30 15:42:49', 1493566969, 'Users=', 350, 'Duration=', 3, 'min')
('2017-04-30 15:45:49', 1493567149, 'Users=', 400, 'Duration=', 3, 'min')
('2017-04-30 15:48:49', 1493567329, 'Users=', 500, 'Duration=', 3, 'min')
('2017-04-30 15:51:49', 1493567509, 'Users=', 600, 'Duration=', 3, 'min')
